"","YEAR","STATE","DISTRICT","CANDIDATE","PARTY","INCUMBENT","VOTES","PERCENT"
"9791",2012,"MI","8","Preston Brooks","I",0,6097,0.0177
"9792",2012,"KY","1","Edward Whitfield","R",1,199956,0.6963
"9793",2012,"IL","1","John Hawkins","I",0,1,0
"9797",2012,"AR","3","Rebekah Kennedy","D",0,39318,0.1601
"9799",2012,"IN","9","Todd Young","R",1,165332,0.5545
"9800",2012,"FL","20","Anthony M. Dutrow","I",0,5,0
"9801",2012,"WI","3","Ray Boland","R",0,121713,0.3582
"9803",2012,"MI","14","Gary Peters","D",1,270450,0.8226
"9804",2012,"TN","S","Kermit Steck","R",0,18620,0.008
"9805",2012,"NY","4","Carolyn McCarthy","D",1,152590,0.5752
"9806",2012,"KY","4","Thomas Massie","R",0,186036,0.6213
"9807",2012,"VA","8","Jason J. Howell","I",0,10180,0.029
"9809",2012,"KS","4","Mike Pompeo","R",1,161094,0.6222
"9813",2012,"SC","4","Deb Morrow","D",0,84087,0.3151
"9817",2012,"VT","S","Peter Moss","I",0,2452,0.0084
"9819",2012,"MI","3","Bill Gelineau","I",0,10498,0.0322
"9822",2012,"TX","4","Fred Rostek","I",0,188,8e-04
"9823",2012,"CA","33","Bill Bloomfield","I",0,146660,0.4604
"9825",2012,"WA","3","Jaime Herrera Beutler","R",1,177446,0.6038
"9827",2012,"IN","1","Joel Phelps","R",0,91291,0.3272
"9828",2012,"NC","1","Pete DiLauro","R",0,77288,0.2286
"9832",2012,"NJ","S","Inder ""Andy"" Soni","R",0,3595,0.0011
"9833",2012,"IA","1","Gregory Hughes","I",0,4772,0.0122
"9834",2012,"VT","S","Pete Diamondstone","D",0,2511,0.0086
"9835",2012,"LA","3","""Jeff"" Landry","R",1,93527,0.3004
"9836",2012,"NM","1","Jeanne Pahls","I",0,459,0.0017
"9838",2012,"MO","5","Randall (Randy) Langkraehr","I",0,8497,0.0257
"9842",2012,"CT","S","Linda E. McMahon","R",0,604569,0.3999
"9843",2012,"MI","12","Cynthia Kallgren","R",0,92472,0.2897
"9844",2012,"NJ","5","Scott Garrett","R",1,167503,0.5503
"9847",2012,"TX","9","Vanessa Foster","D",0,1743,0.0095
"9848",2012,"CT","3","Wayne Winsley","R",0,73726,0.2531
"9849",2012,"NE","3","Adrian Smith","R",1,187423,0.7417
"9851",2012,"NE","S","Bob Kerrey","D",0,332979,0.4223
"9855",2012,"OH","S","Josh Mandel","R",0,2435744,0.447
"9856",2012,"GA","6","Tom Price","R",1,189669,0.6451
"9857",2012,"MO","5","Jacob Turk","R",0,122149,0.3691
"9860",2012,"NC","10","Patrick McHenry","R",1,190826,0.5699
"9861",2012,"CT","2","Daniel J. Reale","I",0,3511,0.0117
"9867",2012,"NY","17","Joe Carvin","R",0,91899,0.3452
"9868",2012,"TX","35","Meghan Owen","D",0,2540,0.0154
"9869",2012,"CA","2","Jared Huffman","D",0,226216,0.7124
"9871",2012,"NC","4","David Price","D",1,259534,0.7447
"9873",2012,"WV","S","Bob Henry Baber","D",0,19517,0.0296
"9875",2012,"AZ","2","Anthony Prowell","I",0,57,2e-04
"9878",2012,"TX","7","James Cargas","D",0,85553,0.3643
"9879",2012,"TX","34","Jessica Puente Bradshaw","R",0,52448,0.3623
"9883",2012,"AL","2","Therese Ford","D",0,103092,0.3631
"9884",2012,"TX","14","Nick Lampson","D",0,109697,0.4462
"9885",2012,"TN","5","John Miglietta","D",0,5222,0.0198
"9888",2012,"CA","30","Brad Sherman","D",1,149456,0.603
"9889",2012,"MI","S","Harley Mikkelson","D",0,27890,0.006
"9892",2012,"FL","11","H. David Werder","D",0,120303,0.3552
"9893",2012,"CA","26","Julia Brownley","D",0,139072,0.5269
"9895",2012,"IN","2","Joseph Wayne Ruiz","I",0,9326,0.0341
"9896",2012,"MD","4","Scott Soffen","I",0,6204,0.0199
"9898",2012,"CO","2","Kevin Lundberg","R",0,162639,0.3858
"9899",2012,"AL","1","Jo Bonner","R",1,196374,0.9786
"9903",2012,"MI","2","Bill Huizenga","R",1,194653,0.6116
"9905",2012,"GA","7","Rob Woodall","R",1,156689,0.6216
"9906",2012,"MO","S","Claire McCaskill","D",1,1494125,0.5481
"9907",2012,"NM","2","Steve Pearce","R",1,113180,0.5507
"9909",2012,"OH","1","Rich Stevenson","D",0,6645,0.019
"9910",2012,"MN","7","Lee Byberg","R",0,114151,0.3485
"9911",2012,"MA","6","John F. Tierney","D",1,180942,0.4828
"9912",2012,"IA","2","John Archer","R",0,161977,0.4248
"9914",2012,"CA","4","Jack Uppal","D",0,125885,0.3889
"9920",2012,"IL","17","Bobby Schilling","R",1,134623,0.4672
"9924",2012,"MD","3","Paul W., Jr. Drgos","I",0,11028,0.0345
"9926",2012,"WA","1","Suzan DelBene","D",0,177025,0.5394
"9927",2012,"WI","7","Pat Kreitlow","D",0,157524,0.438
"9928",2012,"FL","5","LeAnne Kolb","R",0,70700,0.2627
"9930",2012,"MD","S","Dean Ahmad","I",0,32252,0.0122
"9931",2012,"VT","S","Bernie Sanders","D",1,207848,0.71
"9932",2012,"PA","8","Mike Fitzpatrick","R",1,199379,0.566
"9934",2012,"AL","5","Mo Brooks","R",1,189185,0.6495
"9936",2012,"TX","35","Simon Alvarado","I",0,37,2e-04
"9937",2012,"TX","26","David Sanchez","D",0,74237,0.2869
"9938",2012,"NY","17","Francis E. Morganthaler","I",0,2771,0.0104
"9939",2012,"AR","2","Barbara Ward","D",0,8566,0.0299
"9940",2012,"CA","21","John Hernandez","D",0,49119,0.4224
"9942",2012,"VA","10","Frank R. Wolf","R",1,214038,0.5841
"9943",2012,"NC","5","Elisabeth Motsinger","D",0,148252,0.4246
"9946",2012,"WI","6","Tom Petri","R",1,223460,0.6212
"9948",2012,"CT","S","John Traceski","I",0,19,0
"9951",2012,"DE","0","Scott Gesty","I",0,4096,0.0106
"9953",2012,"CT","S","Paul Passarelli","I",0,25045,0.0166
"9955",2012,"FL","5","Bruce Ray Riggs","I",0,3,0
"9958",2012,"CA","44","Laura Richardson","D",1,65989,0.3978
"9959",2012,"TN","S","Michel Joseph Long","I",0,8080,0.0035
"9961",2012,"CA","7","Ami Bera","D",0,141241,0.5168
"9962",2012,"AZ","S","Stephen Watts","I",0,290,1e-04
"9963",2012,"OH","16","Betty Sutton","D",1,170604,0.4795
"9964",2012,"LA","3","""Jim"" Stark","I",0,3765,0.0121
"9966",2012,"KY","6","Garland ""Andy"" Barr","R",0,153222,0.5057
"9967",2012,"WI","4","Dan Sebring","R",0,80787,0.248
"9969",2012,"FL","13","C.W . Bill Young","R",1,189605,0.5757
"9971",2012,"VT","S","Laurel LaFramboise","I",0,877,0.003
"9972",2012,"CA","31","Gary G. Miller","R",1,88964,0.5518
"9975",2012,"FL","16","Vern Buchanan","R",1,187147,0.5361
"9976",2012,"MI","7","Tim Walberg","R",1,169668,0.5334
"9978",2012,"MI","11","Syed Taj","D",0,158879,0.4436
"9981",2012,"OH","12","Jim Reese","D",0,134614,0.3653
"9982",2012,"NY","4","Francis X., Jr. Becker","R",0,84982,0.3203
"9983",2012,"IN","S","Richard E. Mourdock","R",0,1133621,0.4428
"9984",2012,"FL","10","Naipaul Seegolam","I",0,46,1e-04
"9985",2012,"NE","2","Lee Terry","R",1,133964,0.508
"9989",2012,"NC","11","Mark Meadows","R",0,190319,0.5742
"9991",2012,"MO","4","Teresa Hensley","D",0,113120,0.3549
"9992",2012,"PA","2","James Foster","I",0,4829,0.0135
"9994",2012,"TN","7","Jack Arnold","I",0,4256,0.0165
"9995",2012,"TN","3","Richard Hall","I",0,18,1e-04
"9998",2012,"FL","3","Philip Dodds","I",0,8870,0.0281
"10000",2012,"IL","8","Joe Walsh","R",1,101860,0.4526
"10001",2012,"CA","14","Deborah (Debbie) Bacigalupi","R",0,54455,0.2108
"10002",2012,"CA","39","Ed Royce","R",1,145607,0.5779
"10004",2012,"VA","7","Eric I. Cantor","R",1,222983,0.5839
"10006",2012,"CO","3","Sal Pace","D",0,142920,0.4112
"10008",2012,"OR","5","Raymond Baldwin","R",0,3600,0.011
"10009",2012,"KY","3","Brooks Wicker","R",0,111452,0.3454
"10010",2012,"NH","2","Ann McLane Kuster","D",0,169275,0.5017
"10016",2012,"NJ","6","Karen Zaletel","I",0,868,0.0036
"10018",2012,"IA","3","Scott G. Batcher","I",0,9352,0.0242
"10019",2012,"NJ","1","Robert E. Andrews","D",1,210470,0.6822
"10020",2012,"MD","2","Ray Bly","I",0,22,1e-04
"10021",2012,"TX","22","Don Cook","D",0,4054,0.0162
"10030",2012,"FL","10","Daniel Webster","R",1,164649,0.5173
"10031",2012,"FL","17","William Bronson","D",0,116766,0.4137
"10032",2012,"FL","7","John Mica","R",1,185518,0.5871
"10033",2012,"MI","8","Mike Rogers","R",1,202217,0.586
"10038",2012,"TN","7","Credo Amouzouvik","D",0,61679,0.2397
"10039",2012,"TX","4","VaLinda Hathcox","D",0,60214,0.2405
"10040",2012,"CA","10","Jeff Denham","R",1,110265,0.5271
"10041",2012,"FL","10","Val B. Demings","D",0,153574,0.4825
"10042",2012,"SC","6","James E. ""Jim"" Clyburn","D",1,218717,0.9362
"10044",2012,"OR","3","Ronald Green","R",0,70325,0.1976
"10049",2012,"LA","6","William ""Bill"" Cassidy","R",1,243553,0.7941
"10050",2012,"TX","6","Kenneth Sanders","D",0,98053,0.3923
"10051",2012,"NY","6","Evergreen C. Chou","D",0,1913,0.0116
"10052",2012,"CA","51","Michael Crimmins","R",0,45464,0.2852
"10053",2012,"MO","1","Robyn Hamlin","R",0,60832,0.1786
"10054",2012,"TN","9","Gregory M. Joiner","I",0,1372,0.0055
"10056",2012,"SC","4","Trey Gowdy","R",1,173201,0.649
"10059",2012,"UT","1","Rob Bishop","R",1,175487,0.7147
"10060",2012,"TX","10","Tawana W. Cadien","D",0,95710,0.3625
"10061",2012,"PA","2","Robert Allen, Jr. Mansfield","R",0,33381,0.0937
"10064",2012,"PA","3","Steven Porter","I",0,12755,0.0422
"10066",2012,"NJ","S","Robert ""Turk"" Turkavage","I",0,3544,0.0011
"10067",2012,"MI","4","John Gelineau","I",0,4285,0.0137
"10069",2012,"UT","S","Daniel Geery","D",0,8342,0.0083
"10070",2012,"CA","13","Barbara Lee","D",1,250436,0.8678
"10071",2012,"NH","1","Brendan Kelly","I",0,14521,0.0421
"10072",2012,"SC","3","Brian Ryan B. Doyle","D",0,84735,0.3326
"10074",2012,"MI","2","William J. Opalicky","D",0,2715,0.0085
"10075",2012,"TX","14","Rhett Rosenquest Smith","D",0,1063,0.0043
"10076",2012,"MD","5","Tony O'Donnell","R",0,95271,0.2771
"10077",2012,"NJ","1","John William Reitter","D",0,4413,0.0143
"10078",2012,"PA","4","Michael Bryant Koffenberger","I",0,6210,0.0204
"10079",2012,"MN","6","Jim Graves","D",0,174944,0.4926
"10082",2012,"NY","13","Charles B. Rangel","D",1,170690,0.8848
"10083",2012,"LA","4","John Fleming","R",1,187894,0.753
"10086",2012,"IL","13","John Hartman","I",0,21319,0.0724
"10087",2012,"NC","8","Richard Hudson","R",0,160695,0.5316
"10093",2012,"IL","10","Brad Schneider","D",0,133890,0.5063
"10095",2012,"MA","8","Joe Selvaggi","R",0,82242,0.2371
"10097",2012,"TX","8","Neil Burns","D",0,51051,0.2033
"10100",2012,"MS","S","Shawn O'Hara","I",0,13194,0.0106
"10101",2012,"TX","18","Christopher Barber","I",0,4694,0.0241
"10103",2012,"OH","15","Pat Lang","D",0,128188,0.3844
"10104",2012,"SD","0","Matt Varilek","D",0,153789,0.4255
"10105",2012,"NY","23","Thomas W., II Reed","R",1,117641,0.4435
"10106",2012,"IA","1","Bruce Braley","D",1,222422,0.5691
"10110",2012,"MI","S","John D. Litle","I",0,11229,0.0024
"10113",2012,"MI","S","Amitabh Ghosh","I",0,48,0
"10114",2012,"MA","7","Michael E. Capuano","D",1,210794,0.8337
"10117",2012,"FL","16","Keith Fitzgerald","D",0,161929,0.4639
"10121",2012,"TX","28","Michael D. Cary","D",0,1407,0.0085
"10123",2012,"MT","S","Dan Cox","I",0,31892,0.0656
"10126",2012,"CA","11","Virginia Fuller","R",0,87136,0.3027
"10127",2012,"VA","5","Kenneth J. Hildebrandt","I",0,5500,0.0158
"10128",2012,"NJ","3","Robert Witterschein","I",0,530,0.0016
"10129",2012,"FL","19","Brandon M. Smith","I",0,6637,0.0217
"10130",2012,"NM","3","Ben R. Lujan","D",1,167103,0.6312
"10132",2012,"KS","4","Robert Leon Tillman","D",0,81770,0.3158
"10133",2012,"KY","6","Ben Chandler","D",1,141438,0.4668
"10137",2012,"TN","2","Brandon Stewart","I",0,2974,0.0112
"10139",2012,"ME","1","Jonathan T.E. Courtney","R",0,128440,0.3521
"10142",2012,"IA","3","David Rosenfeld","D",0,6286,0.0162
"10143",2012,"NC","2","Brian Irving","I",0,8358,0.0268
"10144",2012,"FL","2","Floyd Patrick Miller","I",0,228,7e-04
"10145",2012,"NY","22","Richard L. Hanna","R",1,145042,0.556
"10148",2012,"NJ","S","Robert Menendez","D",1,1985783,0.5887
"10149",2012,"NC","13","Charles Malone","D",0,160115,0.432
"10153",2012,"NY","19","Julian Schreibman","D",0,120959,0.4249
"10154",2012,"CT","1","John Henry Decker","R",0,82321,0.2771
"10155",2012,"NV","S","David Lory VanderBeek","I",0,48792,0.0489
"10156",2012,"NV","2","Samuel Koepnick","D",0,102019,0.3625
"10157",2012,"NE","1","Korey L. Reiman","D",0,81206,0.3171
"10162",2012,"OH","3","Joyce Beatty","D",0,201921,0.6829
"10163",2012,"LA","1","Arden Wells","I",0,4288,0.0148
"10166",2012,"TN","8","Mark J. Rawles","I",0,2870,0.0103
"10167",2012,"ID","2","Nicole LeFavour","D",0,110847,0.348
"10169",2012,"UT","2","Jonathan D. Garrard","R",0,5051,0.0203
"10170",2012,"FL","17","Tom Baumann","I",0,12,0
"10174",2012,"CA","20","Sam Farr","D",1,172996,0.7407
"10176",2012,"HI","1","Colleen W. Hanabusa","D",1,116505,0.5461
"10177",2012,"CA","41","John Tavaglione","R",0,72074,0.4103
"10179",2012,"NY","3","Steve J. Israel","R",1,146271,0.5355
"10180",2012,"MO","S","William Dean","I",0,6,0
"10182",2012,"IN","4","Benjamin J. Gelhausen","I",0,10565,0.0388
"10184",2012,"RI","S","Sheldon Whitehouse","D",1,271034,0.6481
"10185",2012,"FL","21","W. Michael ""Mike"" Trout","I",0,37776,0.1328
"10186",2012,"MD","S","Ed Tinus","D",0,48,0
"10187",2012,"NJ","6","Len Flynn","I",0,1392,0.0058
"10188",2012,"OR","1","Delinda Morgan","R",0,109699,0.3304
"10191",2012,"TX","7","Drew Parks","I",0,4669,0.0199
"10192",2012,"CA","31","Bob Dutton","R",0,72255,0.4482
"10196",2012,"CO","5","Jim Pirtle","I",0,22778,0.0741
"10197",2012,"PA","17","Matthew A. Cartwright","D",0,161393,0.6031
"10198",2012,"VA","11","Chris S. Perkins","R",0,117902,0.3549
"10200",2012,"MI","11","James Van Gilder","I",0,14,0
"10201",2012,"MT","0","David Kaiser","I",0,19333,0.0403
"10202",2012,"PA","15","Charles W. Dent","R",1,168960,0.5675
"10204",2012,"MO","S","Arnie C (AC) Dienoff","I",0,2,0
"10205",2012,"FL","27","Thomas Joe Cruz-Wiggins","I",0,6663,0.0289
"10206",2012,"MI","5","Gregory Creswell","I",0,4990,0.0151
"10207",2012,"PA","9","Bill Shuster","R",1,169177,0.6167
"10209",2012,"WA","4","Mary Baechler","D",0,78940,0.3378
"10212",2012,"MI","3","Steve Pestka","D",0,144108,0.4417
"10215",2012,"NV","3","John Oceguera","D",0,116823,0.4287
"10216",2012,"FL","S","Naomi Craine","I",0,19,0
"10217",2012,"WI","S","Joseph Kexel","I",0,62240,0.0207
"10218",2012,"CT","5","Russ Jaeger","I",0,10,0
"10222",2012,"TX","12","Kay Granger","R",1,175649,0.7091
"10223",2012,"NY","15","Frank L. Della Valle","R",0,3487,0.0222
"10225",2012,"IN","9","Shelli Yoder","D",0,132848,0.4455
"10226",2012,"IL","6","Peter J. Roskam","R",1,193138,0.5922
"10228",2012,"NJ","3","Robert Shapiro","R",0,1104,0.0034
"10229",2012,"IL","13","David M. Gill","D",0,136032,0.4621
"10230",2012,"IL","9","Susanne Atanus","I",0,6,0
"10231",2012,"CA","38","Benjamin Campos","R",0,69807,0.3246
"10232",2012,"IN","4","Tara E. Nelson","D",0,93015,0.3416
"10234",2012,"CA","5","Randy Loftin","R",0,69545,0.2553
"10235",2012,"OR","2","Greg Walden","R",1,228043,0.6863
"10238",2012,"CA","27","Judy Chu","D",1,154191,0.6398
"10239",2012,"GA","2","Sanford Bishop","D",1,162751,0.6378
"10241",2012,"TX","34","Steven ""Ziggy"" Shanklin","I",0,2724,0.0188
"10242",2012,"MO","S","Charlie Bailey","I",0,4,0
"10243",2012,"FL","4","Ander Crenshaw","R",1,239988,0.7607
"10244",2012,"AZ","S","Richard Carmona","D",0,1036542,0.462
"10248",2012,"ND","S","Rick Berg","R",0,158282,0.4933
"10249",2012,"FL","1","Jeff Miller","R",1,238440,0.696
"10251",2012,"IA","4","Christie Vilsack","D",0,169470,0.4485
"10254",2012,"CA","40","Lucille Roybal-Allard","D",1,73940,0.5889
"10255",2012,"MI","6","Mike O'Brien","D",0,136563,0.4261
"10259",2012,"NY","S","Kirsten E. Gillibrand","R",1,4822330,0.7219
"10262",2012,"HI","1","Charles K. Djou","R",0,96824,0.4539
"10266",2012,"IL","17","Joe Faber","I",0,9,0
"10267",2012,"NM","2","Evelyn Madrid Erhard","D",0,92162,0.4484
"10268",2012,"TN","4","Eric Stewart","D",0,102022,0.4424
"10271",2012,"FL","4","Jim Klauder","I",0,75236,0.2385
"10274",2012,"OH","14","Aaron J. Zurbrugg","I",0,6,0
"10275",2012,"MD","8","Mark Grannis","I",0,7235,0.0211
"10277",2012,"FL","15","Dennis Ross","R",1,NA,NA
"10282",2012,"FL","12","Paul Sidney Elliott","I",0,4915,0.0149
"10285",2012,"OH","8","John A. Boehner","R",1,246380,0.9997
"10286",2012,"CA","46","Loretta Sanchez","D",1,95694,0.6387
"10288",2012,"VA","S","Timothy M. Kaine","D",0,2010067,0.5287
"10289",2012,"TX","5","Jeb Hensarling","R",1,134091,0.644
"10290",2012,"PA","9","Karen Ramsburg","D",0,105128,0.3833
"10291",2012,"AR","1","Rick Crawford","R",1,138800,0.5623
"10295",2012,"KY","3","John A. Yarmuth","D",1,206385,0.6396
"10296",2012,"NC","6","Howard Coble","R",1,222116,0.6092
"10297",2012,"ID","1","Jimmy Farris","D",0,97450,0.3077
"10300",2012,"NY","13","Deborah O. Liatos","D",0,5548,0.0288
"10301",2012,"CA","53","Nick Popaditch","R",0,103482,0.3857
"10302",2012,"TX","23","Jeffrey C. Blunt","I",0,5841,0.0304
"10304",2012,"PA","4","Harry Perkinson","D",0,104643,0.3442
"10306",2012,"IN","S","Amy J. Willis","I",0,3,0
"10308",2012,"NJ","6","Frank, Jr. Pallone","D",1,151782,0.6334
"10310",2012,"MA","S","Scott P. Brown","R",1,1458048,0.4619
"10311",2012,"GA","4","Cynthia McKinney","I",0,58,2e-04
"10312",2012,"TN","8","James Hart","I",0,6139,0.022
"10313",2012,"IL","7","Danny K. Davis","D",1,242439,0.8464
"10314",2012,"RI","1","Brendan P. Doherty","R",0,83737,0.4082
"10315",2012,"VA","6","Andy B. Schmookler","D",0,111949,0.3456
"10316",2012,"IA","1","Ben Lange","R",0,162465,0.4157
"10317",2012,"CA","34","Stephen C. Smith","R",0,20223,0.1438
"10318",2012,"AL","7","Terri A. Sewell","D",1,232520,0.7585
"10319",2012,"NY","4","Frank J. Scaturro","R",0,15603,0.0588
"10321",2012,"NJ","8","Pablo Olivera","I",0,1625,0.0097
"10322",2012,"NJ","3","Shelley Adler","D",0,145509,0.4485
"10323",2012,"OH","15","Steve Stivers","R",1,205277,0.6156
"10324",2012,"CA","1","Jim Reed","D",0,125386,0.4262
"10326",2012,"AR","4","Gene Jeffress","D",0,95013,0.3669
"10327",2012,"OK","1","Jim Brindenstine","R",0,181084,0.6347
"10328",2012,"VA","1","Robert J. ""Rob"" Wittman","R",1,200845,0.5629
"10330",2012,"MS","S","Albert N., Jr. Gore","D",0,503467,0.4055
"10332",2012,"MO","S","Ted Kimzey","I",0,15,0
"10333",2012,"KY","4","David Lewis","I",0,8674,0.029
"10335",2012,"MI","9","Sander Levin","D",1,208846,0.6191
"10336",2012,"TN","4","Scott DesJarlais","R",1,128568,0.5576
"10337",2012,"MD","3","Eric Delano Knowles","R",0,94549,0.2956
"10339",2012,"MI","13","Martin Gray","R",0,4089,0.0144
"10340",2012,"MO","3","Steven Wilson","I",0,12353,0.0365
"10342",2012,"GA","12","John Barrow","D",1,139148,0.537
"10345",2012,"NJ","1","Margaret Chapman","I",0,1177,0.0038
"10347",2012,"NY","13","Craig Schley","R",0,12147,0.063
"10348",2012,"VT","S","John MacGovern","R",0,72898,0.249
"10352",2012,"FL","26","David Rivera","R",1,108820,0.4302
"10353",2012,"CA","36","Mary Bono Mack","R",1,97953,0.4706
"10355",2012,"NM","S","Martin T. Heinrich","D",0,395717,0.5101
"10359",2012,"PA","12","Mark S. Critz","D",1,163589,0.4826
"10360",2012,"WA","9","Adam Smith","D",1,192034,0.7162
"10363",2012,"TX","8","Roy Hall","I",0,5958,0.0237
"10365",2012,"TX","16","Junart Sodoy","I",0,2559,0.0165
"10367",2012,"MD","7","Elijah Cummings","D",1,247770,0.7652
"10374",2012,"IL","3","Richard L. Grabowski","R",0,77653,0.3152
"10376",2012,"RI","2","Michael G. Riley","R",0,78189,0.3512
"10377",2012,"OR","3","Earl Blumenauer","D",1,264979,0.7446
"10378",2012,"TX","29","Gene Green","D",1,86053,0.9
"10380",2012,"PA","1","John Featherman","R",0,41708,0.1505
"10381",2012,"IL","11","Chris Michel","I",0,19,1e-04
"10384",2012,"UT","1","Sherry Phipps","R",0,9430,0.0384
"10385",2012,"NJ","9","E. David Smith","I",0,1138,0.0052
"10386",2012,"MA","2","James P. McGovern","D",1,259257,0.9845
"10387",2012,"MN","S","Tim Davis","I",0,30531,0.0107
"10390",2012,"CT","2","Joe Courtney","D",1,189444,0.6316
"10397",2012,"GA","13","S. Malik","R",0,79550,0.2826
"10400",2012,"UT","1","Donna M. McAleer","D",0,60611,0.2469
"10401",2012,"MI","10","Chuck Stadler","D",0,97734,0.2974
"10402",2012,"MI","3","Justin Amash","R",1,171675,0.5262
"10405",2012,"CA","S","Elizabeth Emken","R",0,4713887,0.3748
"10407",2012,"IN","S","Joe Donnelly","D",0,1281181,0.5004
"10408",2012,"SD","0","Kristi Noem","R",1,207640,0.5745
"10409",2012,"AL","5","Charlie L. Holley","D",0,101772,0.3494
"10410",2012,"TX","32","Pete Sessions","R",1,146653,0.5828
"10411",2012,"SC","2","Joe Wilson","R",1,196116,0.9627
"10413",2012,"TN","9","Steve Cohen","D",1,188422,0.7507
"10417",2012,"TX","30","Travis, Jr. Washington","R",0,41222,0.19
"10418",2012,"TN","9","Herbert A. Bass","I",0,1,0
"10419",2012,"NY","18","Sean Patrick Maloney","D",0,132456,0.4781
"10420",2012,"CA","18","Dave Chapman","R",0,89103,0.2951
"10427",2012,"SC","4","Jeff Sumerel","D",0,3390,0.0127
"10428",2012,"VA","11","Peter M. Marchetti","I",0,1919,0.0058
"10429",2012,"IN","2","Kenneth R., Jr. Lunce","I",0,3,0
"10431",2012,"FL","6","Heather Beaven","D",0,146489,0.4278
"10432",2012,"WA","8","Karen Porterfield","D",0,121886,0.4035
"10433",2012,"TN","S","James Higdon","I",0,8085,0.0035
"10435",2012,"MD","S","Mary Podlesak","I",0,2,0
"10439",2012,"MO","3","Blaine Luetkemeyer","R",1,214843,0.6349
"10440",2012,"NY","S","Chris Edes","I",0,32002,0.0048
"10441",2012,"UT","3","Soren Simonsen","D",0,60719,0.2339
"10448",2012,"UT","2","Joseph Andrade","I",0,2971,0.012
"10454",2012,"TN","2","John J., Jr. Duncan","R",1,196894,0.7444
"10456",2012,"AR","3","Steve Womack","R",1,186467,0.759
"10457",2012,"OH","14","Steven T. Winfield","I",0,0,0
"10458",2012,"VA","10","Kristin A. Cabral","D",0,142024,0.3876
"10460",2012,"VT","0","Jane Newton","D",0,4065,0.014
"10462",2012,"CO","4","Doug Aden","R",0,5848,0.0171
"10463",2012,"KS","2","Dennis Hawver","I",0,12520,0.0426
"10464",2012,"KY","2","S. Brett Guthrie","R",1,181508,0.643
"10465",2012,"NY","14","Anthony Gronowicz","D",0,2570,0.0177
"10466",2012,"IL","5","Nancy Wade","D",0,15359,0.0568
"10467",2012,"CO","6","Patrick E. Provost","I",0,8597,0.0251
"10468",2012,"CA","32","Grace F. Napolitano","D",1,124903,0.657
"10470",2012,"TX","24","John Stathas","I",0,7258,0.0298
"10471",2012,"NY","8","Colin M. Beavan","D",0,2441,0.012
"10475",2012,"PA","10","Thomas A. Marino","R",1,179563,0.6558
"10476",2012,"IN","4","Todd Rokita","R",1,168688,0.6196
"10478",2012,"NJ","12","Jack Freudenheim","I",0,2261,0.0082
"10480",2012,"MS","1","Jim R. Bourland","R",0,2390,0.0077
"10481",2012,"NC","12","Mel Watt","D",1,247591,0.7963
"10482",2012,"NV","S","Shelley Berkley","D",0,446080,0.4471
"10483",2012,"CO","1","Gary Swing","D",0,4829,0.0139
