STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
PA,,n/a,,,,,,,,,,
PA,H,n/a,,,,,"1,343,699",,,,"5,560,595",
PA,,n/a,,,,,,,,,,
PA,S,S6PA00217,(I),"Bob, Jr.",Casey,D,"565,488",80.60%,,,"3,021,364",53.67%
PA,S,S4PA00196,,Joseph John,Vodvarka,D,"133,683",19.05%,,,,
PA,S,n/a,,,Scattered,W(D),"2,441",0.35%,,,,
PA,S,n/a,,,,D,"701,612",,,,,
PA,S,S2PA00224,,Tom,Smith,R,"299,726",39.41%,,,"2,509,132",44.57%
PA,S,S2PA00265,,Sam,Rohrer,R,"169,118",22.24%,,,,
PA,S,S2PA00232,,Steven D.,Welch,R,"158,181",20.80%,,,,
PA,S,S2PA00216,,David Alan,Christian,R,"79,581",10.46%,,,,
PA,S,S0PA00491,,Marc A.,Scaringi,R,"51,908",6.82%,,,,
PA,S,n/a,,,Scattered,W(R),"2,044",0.27%,,,,
PA,S,n/a,,,,R,"760,558",,,,,
PA,S,S2PA00273,,Rayburn Douglas,Smith,LIB,,,,,"96,926",1.72%
PA,S,n/a,,,Scattered,W,,,,,"2,069",0.04%
PA,S,n/a,,,,,"1,462,170",,,,"5,629,491",
,,n/a,,,,,,,,,,
PR,0,H8PR00062,(I),Pedro R.,Pierluisi Urrutia,NPP,Unopposed,,,,"905,066",48.76%
PR,0,H2PR00065,,Roberto,Cox Alomar,PPD,Unopposed,,,,"881,181",47.47%
PR,0,H2PR00073,,Juan Manuel,Mercado Nieves,PRI,Unopposed,,,,"38,941",2.10%
PR,0,H2PR00107,,Felix ,Cãrdova Iturregui,PPT,,,,,"13,120",0.71%
PR,0,H2PR00081,,Möria de Lourdes ,Guzmön Rivera,MUS,,,,,"11,764",0.63%
PR,0,H2PR00099,,Sadiasept ,Guillont Juarbe,PPR,,,,,"5,647",0.30%
PR,0,n/a,,,Scattered,W,,,,,626,0.03%
PR,0,n/a,,,,,,,,,"1,856,345",
PR,0,n/a,,,,,,,,,,
PR,H,n/a,,,,,,,,,"1,856,345",
,,n/a,,,,,,,,,,
RI,,n/a,,,,,,,,,,
RI,1,H0RI01073,(I),David N.,Cicilline,D,"30,203",62.14%,,,"108,612",52.95%
RI,1,H0RI01107,,Anthony P.,Gemma,D,"14,702",30.25%,,,,
RI,1,H2RI01186,,Christopher F.,Young,D,"3,701",7.61%,,,,
RI,1,n/a,,,,D,"48,606",,,,,
RI,1,H2RI01178,,Brendan P.,Doherty,R,Unopposed,,,,"83,737",40.82%
RI,1,H2RI01194,,David S.,Vogel,IND,,,,,"12,504",6.10%
RI,1,n/a,,,Scattered,W,,,,,248,0.12%
RI,1,n/a,,,Anyone Else,W,,,,,8,0.00%
RI,1,n/a,,Mickey,Mouse,W,,,,,6,0.00%
RI,1,n/a,,,,,"48,606",,,,"205,115",
RI,,n/a,,,,,,,,,,
RI,2,H0RI02139,(I),James R.,Langevin,D,"22,161",74.09%,,,"124,067",55.72%
RI,2,H6RI02227,,John O.,Matson,D,"7,748",25.91%,,,,
RI,2,n/a,,,,D,"29,909",,,,,
RI,2,H2RI02135,,Michael G.,Riley,R,"5,283",65.63%,,,"78,189",35.12%
RI,2,H0RI01115,,Kara D.,Russo,R,"1,488",18.48%,,,,
RI,2,H0RI02212,,Michael J.,Gardiner,R,825,10.25%,,,,
RI,2,H0RI02246,,Donald F.,Robbio,R,454,5.64%,,,,
RI,2,n/a,,,,R,"8,050",,,,,
RI,2,H2RI02143,,Abel G.,Collins,IND,,,,,"20,212",9.08%
RI,2,n/a,,,Scattered,W,,,,,167,0.08%
RI,2,n/a,,,None,W,,,,,25,0.01%
RI,2,n/a,,,,,"37,959",,,,"222,660",
RI,,n/a,,,,,,,,,,
RI,H,n/a,,,,,"86,565",,,,"427,775",
RI,,n/a,,,,,,,,,,
RI,S,S6RI00221,(I),Sheldon,Whitehouse,D,"60,754",100.00%,,,"271,034",64.81%
RI,S,n/a,,,,D,"60,754",,,,,
RI,S,S2RI00071,,"Benjamin Barrett, III",Hinckley,R,"6,934",100.00%,,,"146,222",34.97%
RI,S,n/a,,,,R,"6,934",,,,,
RI,S,n/a,,,Scattered,W,,,,,889,0.21%
RI,S,n/a,,,Nobody,W,,,,,37,0.01%
RI,S,n/a,,Ron,Paul,W,,,,,7,0.00%
RI,S,n/a,,,,,"67,688",,,,"418,189",
,,n/a,,,,,,,,,,
SC,,n/a,,,,,,,,,,
SC,1,H0SC01279,(I),Tim,Scott,R,Unopposed,,,,"179,908",62.03%
SC,1,H2SC01069,,Bobbie,Rose,D,Unopposed,,,,"98,154",33.84%
SC,1,H2SC01069,,Bobbie,Rose,WF,*,,,,"5,403",1.86%
SC,1,H0SC01352,,Keith,Blandford,LIB,*,,,,"6,334",2.18%
SC,1,n/a,,,Scattered,W,,,,,214,0.07%
SC,1,n/a,,,,,,,,,"290,013",
SC,,n/a,,,,,,,,,,
SC,2,H2SC02059,(I),Joe,Wilson,R,"23,062",80.58%,,,"196,116",96.27%
SC,2,H8SC02098,,Phil,Black,R,"5,557",19.42%,,,,
SC,2,n/a,,,,R,"28,619",,,,,
SC,2,n/a,,,Scattered,W,,,,,"7,602",3.73%
SC,2,n/a,,,,,"28,619",,,,"203,718",
SC,,n/a,,,,,,,,,,
SC,3,H0SC03077,(I),Jeff,Duncan,R,Unopposed,,,,"169,512",66.54%
SC,3,H8SC03062,,Brian Ryan B.,Doyle,D,"4,782",66.00%,,,"84,735",33.26%
SC,3,H2SC03115,,Cason,Gaither,D,"2,464",34.00%,,,,
SC,3,n/a,,,,D,"7,246",,,,,
SC,3,n/a,,,Scattered,W,,,,,516,0.20%
SC,3,n/a,,,,,"7,246",,,,"254,763",
SC,,n/a,,,,,,,,,,
SC,4,H0SC04257,(I),Trey,Gowdy,R,Unopposed,,,,"173,201",64.90%
SC,4,H2SC04105,,Deb,Morrow,WF,*,,,,"5,877",2.20%
SC,4,H2SC04105,,Deb,Morrow,D,"3,678",70.65%,,,"84,087",31.51%
SC,4,H2SC04097,,Jimmy,Tobias,D,"1,528",29.35%,,,,
SC,4,n/a,,,,D,"5,206",,,,,
SC,4,H2SC04113,,Jeff,Sumerel,GRE,*,,,,"3,390",1.27%
SC,4,n/a,,,Scattered,W,,,,,329,0.12%
SC,4,n/a,,,,,"5,206",,,,"266,884",
SC,,n/a,,,,,,,,,,
SC,5,H0SC05031,(I),Mick,Mulvaney,R,Unopposed,,,,"154,324",55.51%
SC,5,H2SC05086,,Joyce,Knott,D,Unopposed,,,,"113,904",40.97%
SC,5,H2SC05086,,Joyce,Knott,WF,*,,,,"9,539",3.43%
SC,5,n/a,,,Scattered,W,,,,,236,0.08%
SC,5,n/a,,,,,,,,,"278,003",
SC,,n/a,,,,,,,,,,
SC,6,H2SC02042,(I),"James E. ""Jim""",Clyburn,D,Unopposed,,,,"218,717",93.62%
SC,6,H0SC06211,,Nammu Y.,Muhammad,GRE,*,,,,"12,920",5.53%
SC,6,n/a,,,Scattered,W,,,,,"1,978",0.85%
SC,6,n/a,,,,,,,,,"233,615",
SC,,n/a,,,,,,,,,,
SC,7,H2SC07066,,Tom,Rice,R,"10,252",27.36%,"16,844",56.11%,"153,068",55.51%
SC,7,H2SC00020,,Andre,Bauer,R,"12,037",32.13%,"13,173",43.89%,,
SC,7,H2SC07074,,Jay,Jordan,R,"8,107",21.64%,,,,
SC,7,H2SC07124,,Chad,Prosser,R,"3,824",10.21%,,,,
SC,7,H8SC01082,,Katherine,Jenerette,R,"1,457",3.89%,,,,
SC,7,H2SC07116,,Randal,Wallace,R,691,1.84%,,,,
SC,7,H0SC01204,,Dick,Withington,R,641,1.71%,,,,
SC,7,H2SC07132,,Renee,Culler,R,279,0.74%,,,,
SC,7,H2SC07090,,Jim,Mader,R,180,0.48%,,,,
SC,7,n/a,,,,R,"37,468",,"30,017",,,
SC,7,n/a,,,,,,,,,,
SC,7,H2SC07108,,Gloria Bromell,Tinubu,WF,*,,,,"7,795",2.83%
SC,7,H2SC07108,,Gloria Bromell,Tinubu,D,"16,404",48.73%,"17,930",72.70%,"114,594",41.56%
SC,7,H2SC07058,,Preston,Brittain,D,"12,347",36.67%,"6,733",27.30%,,
SC,7,H2SC07041,,Ted,Vick,D,"2,375",7.05%,,,,
SC,7,H2SC07033,,Parnell,Diggs,D,"1,408",4.18%,,,,
SC,7,H2SC07140,,Harry,Pavilack,D,"1,132",3.36%,,,,
SC,7,n/a,,,,D,"33,666",,"24,663",,,
SC,7,n/a,,,Scattered,W,,,,,281,0.10%
SC,7,n/a,,,,,,,,,,
SC,7,n/a,,,,,"71,134",,"54,680",,"275,738",
SC,,n/a,,,,,,,,,,
SC,H,n/a,,,,,"112,205",,"54,680",,"1,802,734",
,,n/a,,,,,,,,,,
SD,0,H0SD00054,(I),Kristi,Noem,R,Unopposed,,,,"207,640",57.45%
SD,0,H2SD00134,,Matt,Varilek,D,"21,759",71.92%,,,"153,789",42.55%
SD,0,H2SD01033,,Jeff,Barth,D,"8,494",28.08%,,,,
SD,0,n/a,,,,D,"30,253",,,,,
SD,0,n/a,,,,,"30,253",,,,"361,429",
SD,,n/a,,,,,,,,,,
SD,H,n/a,,,,,"30,253",,,,"361,429",
,,n/a,,,,,,,,,,
TN,,n/a,,,,,,,,,,
TN,1,H6TN01388,(I),Phil,Roe,R,"53,490",100.00%,,,"182,252",76.04%
TN,1,n/a,,,,R,"53,490",,,,,
TN,1,H2TN01072,,Alan,Woodruff,D,"5,687",100.00%,,,"47,663",19.89%
TN,1,n/a,,,,D,"5,687",,,,,
TN,1,H2TN01080,,Karen Sherry,Brackett,IND,,,,,"4,837",2.02%
TN,1,H6TN01388,,Robert N.,Smith,GRE,,,,,"2,872",1.20%
TN,1,H2TN01098 ,,Michael D.,Salyer,IND,,,,,"2,048",0.85%
TN,1,n/a,,,,,"59,177",,,,"239,672",
TN,,n/a,,,,,,,,,,
TN,2,H8TN02069,(I),"John J., Jr.",Duncan,R,"36,335",83.39%,,,"196,894",74.44%
TN,2,H2TN02096,,"Joseph, Jr.",Leinweber,R,"3,919",8.99%,,,,
TN,2,H2TN02088 ,,Nick,Ciparro,R,"3,317",7.61%,,,,
TN,2,n/a,,,,R,"43,571",,,,,
TN,2,H2TN02021,,Troy Christopher,Goodale,D,"5,617",100.00%,,,"54,522",20.61%
TN,2,n/a,,,,D,"5,617",,,,,
TN,2,H2TN02112,,Norris,Dryer,GRE,,,,,"5,733",2.17%
TN,2,H4TN02035,,Greg,Samples,IND,,,,,"4,382",1.66%
TN,2,H2TN02104,,Brandon,Stewart,IND,,,,,"2,974",1.12%
TN,2,n/a,,,,,"49,188",,,,"264,505",
TN,,n/a,,,,,,,,,,
TN,3,H0TN03254,(I),Chuck,Fleischmann,R,"29,947",39.07%,,,"157,830",61.43%
TN,3,H2TN03151,,Scottie,Mayfield,R,"23,779",31.02%,,,,
TN,3,H2TN03128,,Weston,Wamp,R,"21,997",28.70%,,,,
TN,3,H2TN03169,,Ron,Bhalla,R,926,1.21%,,,,
TN,3,n/a,,,,R,"76,649",,,,,
TN,3,H2TN03144,,Mary M.,Headrick,D,"14,925",67.03%,,,"91,094",35.46%
TN,3,H2TN03136,,Bill,Taylor,D,"7,342",32.97%,,,,
TN,3,n/a,,,,D,"22,267",,,,,
TN,3,H2TN03177,,Matthew,Deniston,IND,,,,,"7,905",3.08%
TN,3,n/a,,Lady J Jean,Howard-Hill,W,,,,,62,0.02%
TN,3,n/a,,Richard,Hall,W,,,,,18,0.01%
TN,3,n/a,,,,,"98,916",,,,"256,909",
TN,,n/a,,,,,,,,,,
TN,4,H0TN04195,(I),Scott,DesJarlais,R,"36,088",76.76%,,,"128,568",55.76%
TN,4,H2TN04266,,Shannon,Kelley,R,"10,927",23.24%,,,,
TN,4,n/a,,,,R,"47,015",,,,,
TN,4,H2TN04258,,Eric,Stewart,D,"17,378",100.00%,,,"102,022",44.24%
TN,4,n/a,,,,D,"17,378",,,,,
TN,4,n/a,,,,,"64,393",,,,"230,590",
TN,,n/a,,,,,,,,,,
TN,5,H2TN05131,(I),Jim,Cooper,D,"28,110",100.00%,,,"171,621",65.23%
TN,5,n/a,,,,D,"28,110",,,,,
TN,5,H2TN05271 ,,Brad,Staats,R,"5,462",26.42%,,,"86,240",32.78%
TN,5,H0TN05150,,Bob,Ries,R,"5,422",26.22%,,,,
TN,5,H2TN05263,,John (Big John),Smith,R,"4,200",20.31%,,,,
TN,5,H2TN05255 ,,Justin,Jones,R,"3,381",16.35%,,,,
TN,5,H0TN05242,, Tracy C.,Tarum,R,"2,212",10.70%,,,,
TN,5,n/a,,,,R,"20,677",,,,,
TN,5,H8TN05252,,John,Miglietta,GRE,,,,,"5,222",1.98%
TN,5,n/a,,Sean,Puckett,W,,,,,12,0.00%
TN,5,n/a,,,,,"48,787",,,,"263,095",
TN,,n/a,,,,,,,,,,
TN,6,H0TN06257,(I),Diane,Black,R,"44,949",69.38%,,,"184,383",76.43%
TN,6,H0TN06224,,Lou Ann,Zelenik,R,"19,836",30.62%,,,,
TN,6,n/a,,,,R,"64,785",,,,,
TN,6,H2TN06121,,Scott,Beasley,IND,,,,,"34,766",14.41%
TN,6,H2TN06147,,Pat,Riley,GRE,,,,,"21,633",8.97%
TN,6,H2TN06139,,Rachel,Robinson,W,,,,,455,0.19%
TN,6,n/a,,Michael H.,Thompson,W,,,,,4,0.00%
TN,6,n/a,,,,,,,,,,
TN,6,n/a,,,,,"64,785",,,,"241,241",
TN,,n/a,,,,,,,,,,
TN,7,H2TN06030,(I),Marsha,Blackburn,R,"41,524",100.00%,,,"182,730",71.02%
TN,7,n/a,,,,R,"41,524",,,,,
TN,7,H2TN07178,,Credo,Amouzouvik,D,"10,436",100.00%,,,"61,679",23.97%
TN,7,n/a,,,,D,"10,436",,,,,
TN,7,H2TN07202,,Howard,Switzer,GRE,,,,,"4,640",1.80%
TN,7,H2TN07160,,Jack,Arnold,IND,,,,,"4,256",1.65%
TN,7,H2TN07186,,Wm. Ryan,Akin,IND,,,,,"2,740",1.06%
TN,7,H2TN07194,,Leonard D. (Lenny),Ladner,IND,,,,,"1,261",0.49%
TN,7,n/a,,,,,"51,960",,,,"257,306",
TN,,n/a,,,,,,,,,,
TN,8,H0TN08246,(I),Stephen Lee,Fincher,R,"60,355",86.66%,,,"190,923",68.33%
TN,8,H2TN08143 ,,Annette,Justice,R,"9,288",13.34%,,,,
TN,8,n/a,,,,R,"69,643",,,,,
TN,8,H2TN08127,,Timothy D.,Dixon,D,"6,951",37.89%,,,"79,490",28.45%
TN,8,H2TN08119,,Wes,Bradley,D,"6,771",36.91%,,,,
TN,8,H2TN08135,,Christa,Stoscheck,D,"4,621",25.19%,,,,
TN,8,n/a,,,,D,"18,343",,,,,
TN,8,H2TN08077,,James,Hart,IND,,,,,"6,139",2.20%
TN,8,H0TN08329,,Mark J.,Rawles,IND,,,,,"2,870",1.03%
TN,8,n/a,,,,,"87,986",,,,"279,422",
TN,,n/a,,,,,,,,,,
TN,9,H6TN09068,(I),Steve,Cohen,D,"49,585",89.30%,,,"188,422",75.07%
TN,9,H2TN09141,,Tomeka,Hart,D,"5,944",10.70%,,,,
TN,9,n/a,,,,D,"55,529",,,,,
TN,9,H0TN08287,,"George S., Jr.",Flinn,R,"11,748",63.95%,,,"59,742",23.80%
TN,9,H0TN09061,,Charlotte,Bergmann,R,"4,398",23.94%,,,,
TN,9,H2TN09158,,Rollin Wilson,Stooksberry,R,"1,858",10.11%,,,,
TN,9,H8TN09056,,Ernest,Lunati,R,368,2.00%,,,,
TN,9,n/a,,,,R,"18,372",,,,,
TN,9,H2TN09166,,Brian L.,Saulsberry,IND,,,,,"1,448",0.58%
TN,9,H2TN09174,,Gregory M.,Joiner,IND,,,,,"1,372",0.55%
TN,9,H2TN09190,,Kimberlee E.,Smith,W,,,,,2,0.00%
TN,9,n/a,,Herbert A. ,Bass,W,,,,,1,0.00%
TN,9,n/a,,,,,"73,901",,,,"250,987",
TN,,n/a,,,,,,,,,,
TN,H,n/a,,,,,"599,093",,,,"2,283,727",
TN,,n/a,,,,,,,,,,
TN,S,S6TN00216,(I),Bob,Corker,R,"389,613",85.24%,,,"1,506,443",64.89%
TN,S,S2TN00215,,Zach,Poskevich,R,"28,311",6.19%,,,,
TN,S,S2TN00306,,Fred R.,Anderson,R,"15,951",3.49%,,,,
TN,S,S2TN00314,,Mark Twain,Clemons,R,"11,795",2.58%,,,,
TN,S,S2TN00231,,Brenda S.,Lenard,R,"11,384",2.49%,,,,
TN,S,n/a,,,,R,"457,054",,,,,
TN,S,S8TN00279,,Mark E.,Clayton,D,"48,196",29.93%,,,"705,882",30.41%
TN,S,S2TN00082,,Gary Gene,Davis,D/W,"24,814",15.41%,,,18,0.00%
TN,S,S2TN00264,,Park,Overall,D,"24,289",15.08%,,,,
TN,S,S2TN00223,,Larry,Crim,D/W,"17,744",11.02%,,,218,0.01%
TN,S,S2TN00298,,Benjamin,Roberts,D,"16,387",10.18%,,,,
TN,S,S2TN00272 ,,Dave,Hancock,D,"16,194",10.06%,,,,
TN,S,S2TN00280,,T.K.,Owens,D,"13,392",8.32%,,,,
TN,S,n/a,,,,D,"161,016",,,,,
TN,S,S2TN00355,,Martin,Pleasant,GRE,,,,,"38,472",1.66%
TN,S,S2TN00256,,Shaun E.,Crowell,IND,,,,,"20,936",0.90%
TN,S,S2TN00363,,Kermit,Steck,CON,,,,,"18,620",0.80%
TN,S,S2TN00322,,James,Higdon,IND,,,,,"8,085",0.35%
TN,S,S2TN00330,,Michel Joseph,Long,IND,,,,,"8,080",0.35%
TN,S,S2TN00348,,Troy Stephen,Scoggin,IND,,,,,"7,148",0.31%
TN,S,S6TN00299,,David,Gatchell,IND,,,,,"6,523",0.28%
TN,S,n/a,,Angelia,Stinnett,W,,,,,470,0.02%
TN,S,n/a,,Jacob ,Maurer,W,,,,,409,0.02%
TN,S,n/a,,Jim ,Maynard,W,,,,,117,0.01%
TN,S,n/a,,Margie Nell,Penn,W,,,,,23,0.00%
TN,S,n/a,,Lee,Stewart,W,,,,,14,0.00%
TN,S,n/a,,Christopher,Schappert,W,,,,,12,0.00%
TN,S,n/a,,Allen,Hoenicke,W,,,,,5,0.00%
TN,S,S0TN00060,,Mary D.,Wright,W,,,,,2,0.00%
TN,S,n/a,,,,,"618,070",,,,"2,321,477",
,,n/a,,,,,,,,,,
TX,,n/a,,,,,,,,,,
TX,1,H4TX04039,(I),Louie,Gohmert,R,"67,705",100.00%,,,"178,322",71.43%
TX,1,n/a,,,,R,"67,705",,,,,
TX,1,H2TX01062,,Shirley J.,McKellar,D,"8,207",100.00%,,,"67,222",26.93%
TX,1,n/a,,,,D,"8,207",,,,,
TX,1,H2TX01070,,Clark,Patterson,LIB,*,,,,"4,114",1.65%
TX,1,n/a,,,,,"75,912",,,,"249,658",
TX,,n/a,,,,,,,,,,
TX,2,H4TX02108,(I),Ted,Poe,R,"39,336",100.00%,,,"159,664",64.82%
TX,2,n/a,,,,R,"39,336",,,,,
TX,2,H2TX02094,,Jim,Dougherty,D,"6,676",100.00%,,,"80,512",32.68%
TX,2,n/a,,,,D,"6,676",,,,,
TX,2,H2TX00130,,Kenneth,Duncan,LIB,*,,,,"4,140",1.68%
TX,2,H2TX02102,,Mark A.,Roberts,GRE,*,,,,"2,012",0.82%
TX,2,n/a,,,,,"46,012",,,,"246,328",
TX,,n/a,,,,,,,,,,
TX,3,H2TX03118,(I),Sam,Johnson,R,"33,592",83.06%,,,"187,180",100.00%
TX,3,H8TX03065,,Harry,Pierce,R,"4,848",11.99%,,,,
TX,3,H2TX03258,,Josh,Caesar,R,"2,002",4.95%,,,,
TX,3,n/a,,,,R,"40,442",,,,,
TX,3,n/a,,,,,"40,442",,,,"187,180",
TX,,n/a,,,,,,,,,,
TX,4,H0TX04037,(I),Ralph M.,Hall,R,"38,202",58.37%,,,"182,679",72.97%
TX,4,H4TX04070,,Steve,Clark,R,"13,719",20.96%,,,,
TX,4,H0TX04136,,Lou,Gigliotti,R,"13,532",20.67%,,,,
TX,4,n/a,,,,R,"65,453",,,,,
TX,4,H8TX04139,,VaLinda,Hathcox,D,"7,389",100.00%,,,"60,214",24.05%
TX,4,n/a,,,,D,"7,389",,,,,
TX,4,H2TX04082,,Thomas,Griffing,LIB,*,,,,"7,262",2.90%
TX,4,H2TX04090,,Fred,Rostek,W,,,,,188,0.08%
TX,4,n/a,,,,,"72,842",,,,"250,343",
TX,,n/a,,,,,,,,,,
TX,5,H2TX05121,(I),Jeb,Hensarling,R,"41,348",100.00%,,,"134,091",64.40%
TX,5,n/a,,,,R,"41,348",,,,,
TX,5,H2TX05204,,Linda S.,Mrosko,D,"2,778",39.16%,"1,848",60.83%,"69,178",33.22%
TX,5,H0TX05091,,Tom,Berry,D,"2,219",31.28%,"1,190",39.17%,,
TX,5,H2TX05212,,Pat,Wallace,D,"2,097",29.56%,,,,
TX,5,n/a,,,,D,"7,094",,"3,038",,,
TX,5,H8TX05052,,Ken,Ashby,LIB,*,,,,"4,961",2.38%
TX,5,n/a,,,,,"48,442",,"3,038",,"208,230",
TX,,n/a,,,,,,,,,,
TX,6,H4TX06117,(I),Joe L.,Barton,R,"26,192",63.22%,,,"145,019",58.02%
TX,6,H2TX06129,,Joe,Chow,R,"8,154",19.68%,,,,
TX,6,H2TX06111,,Frank C.,Kuchar,R,"4,725",11.41%,,,,
TX,6,H2TX30061,,Itamar,Gelbman,R,"2,356",5.69%,,,,
TX,6,n/a,,,,R,"41,427",,,,,
TX,6,H2TX33123,,Kenneth,Sanders,D,"6,609",61.25%,,,"98,053",39.23%
TX,6,H2TX06178,,Brianna,Hinojosa-Flores,D,"3,483",32.28%,,,,
TX,6,H2TX06137,,Don,Jaquess,D,698,6.47%,,,,
TX,6,n/a,,,,D,"10,790",,,,,
TX,6,H4TX06160,,Hugh,Chauvin,LIB,*,,,,"4,847",1.94%
TX,6,H2TX06194,,Brandon,Parmer,GRE,*,,,,"2,017",0.81%
TX,6,n/a,,,,,"52,217",,,,"249,936",
TX,,n/a,,,,,,,,,,
TX,7,H0TX07055,(I),John,Culberson,R,"37,590",86.29%,,,"142,793",60.81%
TX,7,H2TX36027,,Bill,Tofte,R,"5,971",13.71%,,,,
TX,7,n/a,,,,R,"43,561",,,,,
TX,7,H0TX07147,,Lissa,Squiers,D,"2,848",39.92%,"1,545",42.14%,,
TX,7,H2TX07036,,James,Cargas,D,"2,410",33.78%,"2,121",57.86%,"85,553",36.43%
TX,7,H2TX07028,,Phillip,Andrews,D,"1,876",26.30%,,,,
TX,7,n/a,,,,D,"7,134",,"3,666",,,
TX,7,H8TX07066,,Drew,Parks,LIB,*,,,,"4,669",1.99%
TX,7,H2TX07044,,Lance,Findley,GRE,*,,,,"1,822",0.78%
TX,7,n/a,,,,,,,,,,
TX,7,n/a,,,,,,,,,,
TX,7,n/a,,,,,"50,695",,"3,666",,"234,837",
TX,,n/a,,,,,,,,,,
TX,8,H6TX08100,(I),Kevin,Brady,R,"48,366",76.11%,,,"194,043",77.29%
TX,8,H2TX08075,,Larry,Youngblood,R,"15,181",23.89%,,,,
TX,8,n/a,,,,R,"63,547",,,,,
TX,8,H2TX08083,,Neil,Burns,D,"5,789",100.00%,,,"51,051",20.33%
TX,8,n/a,,,,D,"5,789",,,,,
TX,8,H2TX08075,,Roy,Hall,LIB,*,,,,"5,958",2.37%
TX,8,n/a,,,,,"69,336",,,,"251,052",
TX,,n/a,,,,,,,,,,
TX,9,H4TX09095,(I),Al,Green,D,"20,917",100.00%,,,"144,075",78.49%
TX,9,n/a,,,,D,"20,917",,,,,
TX,9,H0TX09143,,Steve,Mueller,R,"7,255",100.00%,,,"36,139",19.69%
TX,9,n/a,,,,R,"7,255",,,,,
TX,9,H2TX09123,,Vanessa,Foster,GRE,*,,,,"1,743",0.95%
TX,9,H8TX22180,,John,Wieder,LIB,*,,,,"1,609",0.88%
TX,9,n/a,,,,,"28,172",,,,"183,566",
TX,,n/a,,,,,,,,,,
TX,10,H4TX10093,(I),Michael,McCaul,R,"39,543",83.77%,,,"159,783",60.52%
TX,10,H2TX10105,,Eddie,Traylor,R,"7,664",16.23%,,,,
TX,10,n/a,,,,R,"47,207",,,,,
TX,10,H2TX10113,,Tawana W.,Cadien,D,"8,061",56.65%,,,"95,710",36.25%
TX,10,H2TX10121,,"William E., Jr.",Miller,D,"6,169",43.35%,,,,
TX,10,n/a,,,,D,"14,230",,,,,
TX,10,H2TX10139,,Richard,Priest,LIB,*,,,,"8,526",3.23%
TX,10,n/a,,,,,"61,437",,,,"264,019",
TX,,n/a,,,,,,,,,,
TX,11,H4TX19136,(I),Mike,Conaway,R,"48,581",70.36%,,,"177,742",78.64%
TX,11,H0TX11115,,Chris,Younts,R,"12,917",18.71%,,,,
TX,11,H2TX11079,,Wade,Brown,R,"7,547",10.93%,,,,
TX,11,n/a,,,,R,"69,045",,,,,
TX,11,H2TX11061,,Jim,Riley,D,"4,322",100.00%,,,"41,970",18.57%
TX,11,n/a,,,,D,"4,322",,,,,
TX,11,H2TX11095,,Scott J.,Ballard,LIB,*,,,,"6,311",2.79%
TX,11,n/a,,,,,"73,367",,,,"226,023",
TX,,n/a,,,,,,,,,,
TX,12,H6TX12060,(I),Kay,Granger,R,"34,828",80.18%,,,"175,649",70.91%
TX,12,H2TX00098,,Bill,Lawrence,R,"8,611",19.82%,,,,
TX,12,n/a,,,,R,"43,439",,,,,
TX,12,H2TX33107,,Dave,Robinson,D,"6,530",100.00%,,,"66,080",26.68%
TX,12,n/a,,,,D,"6,530",,,,,
TX,12,H0TX12212,,Matthew,Solodow,LIB,*,,,,"5,983",2.42%
TX,12,n/a,,,,,"49,969",,,,"247,712",
TX,,n/a,,,,,,,,,,
TX,13,H4TX13014,(I),Mac,Thornberry,R,"47,051",77.53%,,,"187,775",90.98%
TX,13,H2TX13075,,Pamela Lee,Barlow,R,"13,637",22.47%,,,,
TX,13,n/a,,,,R,"60,688",,,,,
TX,13,H2TX13083,,John Robert,Deek,LIB,*,,,,"12,701",6.15%
TX,13,H2TX13091,,Keith F.,Houston,GRE,*,,,,"5,912",2.86%
TX,13,n/a,,,,,"60,688",,,,"206,388",
TX,,n/a,,,,,,,,,,
TX,14,H2TX14149,,Randy,Weber,R,"12,088",27.60%,"23,295",62.81%,"131,460",53.47%
TX,14,H2TX14123,,Felicia,Harris,R,"8,287",18.92%,"13,792",37.19%,,
TX,14,H2TX14081,,Michael,Truncale,R,"6,212",14.18%,,,,
TX,14,H2TX14115,,Jay,Old,R,"6,143",14.02%,,,,
TX,14,H2TX14131,,Robert,Gonzalez,R,"4,302",9.82%,,,,
TX,14,H2TX14156,,Bill,Sargent,R,"3,328",7.60%,,,,
TX,14,H0TX14119,,John,Gay,R,"2,075",4.74%,,,,
TX,14,H8TX22073,,George,Harper,R,813,1.86%,,,,
TX,14,H2TX14164,,Mark A.,Mansius,R,554,1.26%,,,,
TX,14,n/a,,,,R,"43,802",,"37,087",,,
TX,14,H6TX09033,,Nick,Lampson,D,"18,500",83.24%,,,"109,697",44.62%
TX,14,H2TX14172,,Linda,Dailey,D,"3,724",16.76%,,,,
TX,14,n/a,,,,D,"22,224",,,,,
TX,14,H2TX13109,,Zach,Grady,LIB,*,,,,"3,619",1.47%
TX,14,n/a,,Amy Joanna,Jacobellis,LIB,,,,,,
TX,14,H0TX20090,,Rhett Rosenquest,Smith,GRE,*,,,,"1,063",0.43%
TX,14,n/a,,,,,"66,026",,"37,087",,"245,839",
TX,,n/a,,,,,,,,,,
