STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
MO,6,,,,,D,"86,387",,,,,
MO,6,H2MO06178,,Erik,Buck,LBT,478,100.00%,,,"4,352",1.41%
MO,6,,,,,LBT,478,,,,,
MO,6,,,,,,"156,277",,,,"307,855",
MO,7,H6MO07128,(I),Roy,Blunt,R,"111,293",100.00%,,,"210,080",70.45%
MO,7,,,,,R,"111,293",,,,,
MO,7,H4MO07099,,Jim,Newberry,D,"23,983",47.68%,,,"84,356",28.29%
MO,7,H4MO05283,,Jack,Truman,D,"12,915",25.68%,,,,
MO,7,H4MO07073,,Doug,Burlison,D,"9,656",19.20%,,,,
MO,7,H0MO07097,,Ronald,Lapham,D,"3,743",7.44%,,,,
MO,7,,,,,D,"50,297",,,,,
MO,7,H4MO07107,,Kevin,Craig,LBT,461,100.00%,,,"2,767",0.93%
MO,7,,,,,LBT,461,,,,,
MO,7,H4MO07115,,Steve,Alger,CON,,,,,"1,002",0.34%
MO,7,,,,,,"162,051",,,,"298,205",
MO,8,H6MO08084,(I),JoAnn,Emerson,R,"65,052",88.56%,,,"194,039",72.21%
MO,8,H6MO08076,,Richard Allen,Kline,R,"8,401",11.44%,,,,
MO,8,,,,,R,"73,453",,,,,
MO,8,H4MO08105,,Dean,Henderson,D,"37,213",57.03%,,,"71,543",26.62%
MO,8,H4MO08113,,Jerry,Cass,D,"28,040",42.97%,,,,
MO,8,,,,,D,"65,253",,,,,
MO,8,H4MO08121,,Stan,Cuff,LBT,312,100.00%,,,"1,810",0.67%
MO,8,,,,,LBT,312,,,,,
MO,8,H4MO08139,,Leonard J.,Davidson,CON,,,,,"1,319",0.49%
MO,8,,,,,,"139,018",,,,"268,711",
MO,9,H4MO09046,(I),Kenny C.,Hulshof,R,"62,956",100.00%,,,"193,429",64.60%
MO,9,,,,,R,"62,956",,,,,
MO,9,H4MO09053,,Linda,Jacobsen,D,"78,059",100.00%,,,"101,343",33.84%
MO,9,,,,,D,"78,059",,,,,
MO,9,H6MO01212,,Tamara A.,Millay,LBT,439,100.00%,,,"3,228",1.08%
MO,9,,,,,LBT,439,,,,,
MO,9,H4MO09079,,Chris,Earl,CON,,,,,"1,447",0.48%
MO,9,,,,,,"141,454",,,,"299,447",
MO,H,,,,,,"1,323,465",,,,"2,667,023",
MO,S,S6MO00289,(I),Christopher (Kit),Bond,R,"541,998",88.08%,,,"1,518,089",56.09%
MO,S,S4MO00185,,Mike,Steger,R,"73,354",11.92%,,,,
MO,S,,,,,R,"615,352",,,,,
MO,S,S4MO00169,,Nancy,Farmer,D,"544,830",73.68%,,,"1,158,261",42.80%
MO,S,S4MO00151,,Charles,Berry,D,"143,229",19.37%,,,,
MO,S,S4MO00177,,Ronald,Bonar,D,"51,375",6.95%,,,,
MO,S,,,,,D,"739,434",,,,,
MO,S,S4MO00193,,Kevin,Tull,LBT,"3,916",100.00%,,,"19,648",0.73%
MO,S,,,,,LBT,"3,916",,,,,
MO,S,S4MO00201,,Don,Griffin,CON,,,,,"10,404",0.38%
MO,S,,,,,,"1,358,702",,,,"2,706,402",
MO,,,,,,,"2,682,167",,,,"5,373,425",
MT,0,H0MT00033,(I),Denny,Rehberg,R,"107,309",100.00%,,,"286,076",64.40%
MT,0,,,,,R,"107,309",,,,,
MT,0,H4MT00043,,Tracy,Velazquez,D,"72,001",100.00%,,,"145,606",32.78%
MT,0,,,,,D,"72,001",,,,,
MT,0,H8MT01141,,Mike,Fellows,LBT,,,,,"12,548",2.82%
MT,0,,,,,,"179,310",,,,"444,230",
MT,H,,,,,,"179,310",,,,"444,230",
MT,,,,,,,"179,310",,,,"444,230",
NE,1,H4NE01064,,Jeff,Fortenberry,R,"18,137",39.12%,,,"143,756",54.23%
NE,1,H4NE01072,,Curt,Bromm,R,"15,211",32.81%,,,,
NE,1,H4NE01098,,Greg,Ruehle,R,"9,898",21.35%,,,,
NE,1,H4NE01130,,Bob,Van Valkenburg,R,"1,000",2.16%,,,,
NE,1,H4NE01114,,Daniel,Manning,R,999,2.15%,,,,
NE,1,H4NE01148,,Greg,Walburn,R,673,1.45%,,,,
NE,1,H4NE01122,,Andrew J.,Ringsmuth,R,446,0.96%,,,,
NE,1,,,,,R,"46,364",,,,,
NE,1,H4NE01064,,Jeff,Fortenberry,N(R),598,42.96%,,,,
NE,1,H4NE01072,,Curt,Bromm,N(R),497,35.70%,,,,
NE,1,H4NE01098,,Greg,Ruehle,N(R),179,12.86%,,,,
NE,1,H4NE01130,,Bob,Van Valkenburg,N(R),44,3.16%,,,,
NE,1,H4NE01114,,Daniel,Manning,N(R),28,2.01%,,,,
NE,1,H4NE01122,,Andrew J.,Ringsmuth,N(R),23,1.65%,,,,
NE,1,H4NE01148,,Greg,Walburn,N(R),23,1.65%,,,,
NE,1,,,,,N(R),"1,392",,,,,
NE,1,H4NE01049,,Matt,Connealy,D,"14,453",50.41%,,,"113,971",43.00%
NE,1,H4NE01056,,Janet,Stewart,D,"9,505",33.15%,,,,
NE,1,H4NE01106,,Charlie,Matulka,D,"2,690",9.38%,,,,
NE,1,H4NE01080,,Phil,Chase,D,"2,022",7.05%,,,,
NE,1,,,,,D,"28,670",,,,,
NE,1,H4NE01049,,Matt,Connealy,N(D),354,42.96%,,,,
NE,1,H4NE01056,,Janet,Stewart,N(D),352,42.72%,,,,
NE,1,H4NE01106,,Charlie,Matulka,N(D),60,7.28%,,,,
NE,1,H4NE01080,,Phil,Chase,N(D),58,7.04%,,,,
NE,1,,,,,N(D),824,,,,,
NE,1,H4NE01155,,Steven R.,Larrick,GRN,24,100.00%,,,"7,345",2.77%
NE,1,,,,,GRN,24,,,,,
NE,1,H4NE01155,,Steven R.,Larrick,N(GRN),45,100.00%,,,,
NE,1,,,,,N(GRN),45,,,,,
NE,1,,,,,,"77,319",,,,"265,072",
NE,2,H8NE02139,(I),Lee,Terry,R,"23,130",100.00%,,,"152,608",61.10%
NE,2,,,,,R,"23,130",,,,,
NE,2,H8NE02139,(I),Lee,Terry,N(R),333,100.00%,,,,
NE,2,,,,,N(R),333,,,,,
NE,2,H4NE02062,,Nancy,Thompson,D,"18,265",100.00%,,,"90,292",36.15%
NE,2,,,,,D,"18,265",,,,,
NE,2,H4NE02062,,Nancy,Thompson,N(D),308,100.00%,,,,
NE,2,,,,,N(D),308,,,,,
NE,2,H0NE02128,,Jack,Graziano,LBT,90,100.00%,,,"4,656",1.86%
NE,2,,,,,LBT,90,,,,,
NE,2,H0NE02128,,Jack,Graziano,N(LBT),19,100.00%,,,,
NE,2,,,,,N(LBT),19,,,,,
NE,2,H4NE02070,,Dante,Salvatierra,GRN,,,,,"2,208",0.88%
NE,2,,,,,,"42,145",,,,"249,764",
NE,3,H0NE03159,(I),Tom,Osborne,R,"58,247",100.00%,,,"218,751",87.45%
NE,3,,,,,R,"58,247",,,,,
NE,3,H0NE03159,(I),Tom,Osborne,N(R),311,100.00%,,,,
NE,3,,,,,N(R),311,,,,,
NE,3,H4NE03037,,Donna J.,Anderson,D,"19,665",100.00%,,,"26,434",10.57%
NE,3,,,,,D,"19,665",,,,,
NE,3,H4NE03037,,Donna J.,Anderson,N(D),82,100.00%,,,,
NE,3,,,,,N(D),82,,,,,
NE,3,H4NE03045,,Joseph A.,Rosberg,NB,28,66.67%,,,"3,396",1.36%
NE,3,H6NE01044,,Duane E.F.,Dufek,NB,14,33.33%,,,,
NE,3,,,,,NB,42,,,,,
NE,3,H4NE03045,,Joseph A.,Rosberg,N(NB),35,72.92%,,,,
NE,3,H6NE01044,,Duane E.F.,Dufek,N(NB),13,27.08%,,,,
NE,3,,,,,N(NB),48,,,,,
NE,3,H4NE03052 ,,Roy,Guisinger,GRN,,,,,"1,555",0.62%
NE,3,,,,,,"78,395",,,,"250,136",
NE,H,,,,,,"197,859",,,,"764,972",
NE,,,,,,,"197,859",,,,"764,972",
NV,1,H8NV01071,(I),Shelley,Berkley,D,"27,765",83.17%,,,"133,569",65.98%
NV,1,H4NV01096,,Ann,Reynolds,D,"3,208",9.61%,,,,
NV,1,H4NV01088,,Brian,Kral,D,"2,412",7.22%,,,,
NV,1,,,,,D,"33,385",,,,,
NV,1,H4NV01112,,Russ,Mickelson,R,"11,868",63.47%,,,"63,005",31.12%
NV,1,H4NV01104,,Lewis A.,Byer,R,"4,806",25.70%,,,,
NV,1,H4NV01120,,Francisco E.,Tamez,R,"2,026",10.83%,,,,
NV,1,,,,,R,"18,700",,,,,
NV,1,H4NV01138,,Jim,Duensing,LBT,,,,,"5,862",2.90%
NV,1,,,,,,"52,085",,,,"202,436",
NV,2,H6NV02032,(I),Jim,Gibbons,R,Unopposed,,,,"195,466",67.15%
NV,2,H4NV02110,,Angie G.,Cochran,D,"18,319",50.64%,,,"79,978",27.48%
NV,2,H4NV02102,,David Jerome,Bennett,D,"17,859",49.36%,,,,
NV,2,,,,,D,"36,178",,,,,
NV,2,H2NV02205,,Janine,Hansen,IAP,,,,,"10,638",3.65%
NV,2,H2NV02213,,Brendan J.,Trainor,LBT,,,,,"4,997",1.72%
NV,2,,,,,,"36,178",,,,"291,079",
NV,3,H0NV01078,(I),Jon,Porter,R,Unopposed,,,,"162,240",54.46%
NV,3,H4NV03019,,Tom,Gallagher,D,"23,349",69.50%,,,"120,365",40.40%
NV,3,H4NV03043 ,,Shanna,Phillips,D,"2,573",7.66%,,,,
NV,3,H4NV03035,,Anna,Nevenic,D,"2,239",6.66%,,,,
NV,3,H4NV03027,,Rick,Devoe,D,"2,217",6.60%,,,,
NV,3,H2NV03047,,Mark,Budetich,D,"1,833",5.46%,,,,
NV,3,H4NV03050,,Ron,Von Felden,D,"1,383",4.12%,,,,
NV,3,,,,,D,"33,594",,,,,
NV,3,H4NV03076,,Joseph P.,Silvestri,LBT,,,,,"9,260",3.11%
NV,3,H4NV03068,,Richard Wayne,O'Dell,IAP,,,,,"6,053",2.03%
NV,3,,,,,,"33,594",,,,"297,918",
NV,H,,,,,,"121,857",,,,"791,433",
NV,S,S6NV00028,(I),Harry,Reid,D,Unopposed,,,,"494,805",61.08%
NV,S,S4NV00130,,Richard,Ziser,R,"40,533",33.50%,,,"284,640",35.14%
NV,S,S4NV00148,,Kenneth A.,Wegner,R,"21,406",17.69%,,,,
NV,S,S4NV00171,,"Robert ""Bob""",Brown,R,"19,553",16.16%,,,,
NV,S,,,,,R,"16,827",13.91%,,,,
NV,S,S4NV00189,,Royle William,Melton,R,"10,552",8.72%,,,,
NV,S,S4NV00122,,Cherie M.,Tilley,R,"10,357",8.56%,,,,
NV,S,S4NV00197,,Carlo,Poliak,R,"1,769",1.46%,,,,
NV,S,,,,,R,"120,997",,,,,
NV,S,,,,None of These Candidates,,,,,,"12,968",1.60%
NV,S,S4NV00213,,Thomas L.,Hurst,LBT,,,,,"9,559",1.18%
NV,S,H4NV01120,,David K.,Schumann,IAP,,,,,"6,001",0.74%
NV,S,S4NV00205,,Gary,Marinch,NL,,,,,"2,095",0.26%
NV,S,,,,,,"120,997",,,,"810,068",
NV,,,,,,,"242,854",,,,"1,601,501",
NH,1,H2NH01130,(I),Jeb,Bradley,R,"27,285",89.51%,,,"204,836",63.34%
NH,1,H0NH01183,,"R. ""Bob"" Tillman",Bevill,R,"3,076",10.09%,,,,
NH,1,H4NH01193,,Justin,Nadeau,W(R),53,0.17%,,,,
NH,1,,,,Scattered,W(R),41,0.13%,,,,
NH,1,H4NH01201,,Peter J.,Duffy,W(R),21,0.07%,,,,
NH,1,H4NH01185,,"""Bob""",Bruce,W(R),5,0.02%,,,,
NH,1,,,,,R,"30,481",,,,,
NH,1,H4NH01193,,Justin,Nadeau,D,"12,150",52.78%,,,"118,226",36.56%
NH,1,H4NH01201,,Peter J.,Duffy,D,"5,813",25.25%,,,,
NH,1,H4NH01185,,"""Bob""",Bruce,D,"4,049",17.59%,,,,
NH,1,H4NH01177,,Travis Joseph,Liles,D,831,3.61%,,,,
NH,1,,,,Scattered,W(D),98,0.43%,,,,
NH,1,H2NH01130,,Jeb,Bradley,W(D),73,0.32%,,,,
NH,1,H0NH01183,,"R. ""Bob"" Tillman",Bevill,W(D),6,0.03%,,,,
NH,1,,,,,D,"23,020",,,,,
NH,1,,,,Scattered,W,,,,,310,0.10%
NH,1,,,,,,"53,501",,,,"323,372",
NH,2,H0NH02017,(I),Charles,Bass,R,"25,414",71.23%,,,"191,188",58.25%
NH,2,H4NH02183,,Mark,Brady,R,"10,167",28.50%,,,,
NH,2,,,,Scattered,W(R),63,0.18%,,,,
NH,2,H4NH02175,,Paul W.,Hodes,W(R),28,0.08%,,,,
NH,2,H4NH02191,,"""Chris""",Owen,W(R),5,0.01%,,,,
NH,2,,,,,R,"35,677",,,,,
NH,2,H4NH02175,,Paul W.,Hodes,D,"15,161",60.01%,,,"125,280",38.17%
NH,2,H4NH02191,,"""Chris""",Owen,D,"9,792",38.76%,,,,
NH,2,H0NH02017,,Charles,Bass,W(D),146,0.58%,,,,
NH,2,,,,Scattered,W(D),123,0.49%,,,,
NH,2,H4NH02183,,Mark,Brady,W(D),42,0.17%,,,,
NH,2,,,,,D,"25,264",,,,,
NH,2,H4NH02217,,Richard B.,Kahn,LBT,,,,,"11,311",3.45%
NH,2,,,,Scattered,W,,,,,415,0.13%
NH,2,,,,,,"60,941",,,,"328,194",
NH,H,,,,,,"114,442",,,,"651,566",
NH,S,S2NH00025,(I),Judd,Gregg,R,"60,597",91.59%,,,"434,847",66.18%
NH,S,S4NH00062,,Tom,Alciere,R,"2,682",4.05%,,,,
NH,S,S4NH00070,,Michael D.,Tipa,R,"2,563",3.87%,,,,
NH,S,,,,Scattered,W(R),179,0.27%,,,,
NH,S,S4NH00054,,Doris R.,Haddock,W(R),143,0.22%,,,,
NH,S,,,,,R,"66,164",,,,,
NH,S,S4NH00054,,Doris Granny D.,Haddock,D,"46,745",98.04%,,,"221,549",33.72%
NH,S,,,,Scattered,W(D),553,1.16%,,,,
NH,S,S2NH00025,,Judd,Gregg,W(D),375,0.79%,,,,
NH,S,S4NH00062,,Tom,Alciere,W(D),3,0.01%,,,,
NH,S,S4NH00070,,Michael D.,Tipa,W(D),3,0.01%,,,,
NH,S,,,,,D,"47,679",,,,,
NH,S,,,,Scattered,W,,,,,588,0.09%
NH,S,,,Ken,Blevens,W,,,,,102,0.02%
NH,S,,,,,,"113,843",,,,"657,086",
NH,,,,,,,"228,285",,,,"1,308,652",
NJ,1,H0NJ01066,(I),Robert E.,Andrews,D,"20,961",100.00%,,,"201,163",75.00%
NJ,1,,,,,D,"20,961",,,,,
NJ,1,H4NJ01050,,S. Daniel,Hutchison,R,"4,188",50.07%,,,"66,109",24.65%
NJ,1,H4NJ04070,,John,Cusack,R,"4,176",49.93%,,,,
NJ,1,,,,,R,"8,364",,,,,
NJ,1,H4NJ01068,,Arturo Fulvio,Croce,EPU,,,,,931,0.35%
NJ,1,,,,,,"29,325",,,,"268,203",
NJ,2,H2NJ02037,(I),Frank A.,LoBiondo,R,"13,844",100.00%,,,"172,779",65.09%
NJ,2,,,,,R,"13,844",,,,,
NJ,2,H4NJ02108,,Timothy J.,Robb,D,"11,121",100.00%,,,"86,792",32.70%
NJ,2,,,,,D,"11,121",,,,,
NJ,2,H4NJ02124,,Willie,Norwood,JEB,,,,,"1,993",0.75%
NJ,2,H4NJ02132,,Michael J.,"Matthews, Jr.",LBT,,,,,"1,767",0.67%
NJ,2,H4NJ02116,,Jose David,Alcantara,GRN,,,,,"1,516",0.57%
NJ,2,H0NJ02098,,Costantino,Rozzo,SOC,,,,,595,0.22%
NJ,2,,,,,,"24,965",,,,"265,442",
NJ,3,H4NJ13022,(I),Jim,Saxton,R,"16,354",100.00%,,,"195,938",63.44%
NJ,3,,,,,R,"16,354",,,,,
NJ,3,H4NJ03080,,Herb,Conaway,D,"12,083",100.00%,,,"107,034",34.65%
NJ,3,,,,,D,"12,083",,,,,
NJ,3,H8NJ01101,,R. Edward,Forchion,USM,,,,,"4,914",1.59%
NJ,3,H4NJ03098,,Frank,Orland,LBT,,,,,976,0.32%
NJ,3,,,,,,"28,437",,,,"308,862",
NJ,4,H8NJ04014,(I),Christopher H.,Smith,R,"14,376",100.00%,,,"192,671",67.00%
NJ,4,,,,,R,"14,376",,,,,
NJ,4,H4NJ04088,,Amy,Vasquez,D,"9,588",100.00%,,,"92,826",32.28%
NJ,4,,,,,D,"9,588",,,,,
NJ,4,H4NJ04104,,Richard,Edgar,LBT,,,,,"2,056",0.71%
NJ,4,,,,,,"23,964",,,,"287,553",
NJ,5,H8NJ05052,(I),Scott,Garrett,R,"21,523",100.00%,,,"171,220",57.57%
NJ,5,,,,,R,"21,523",,,,,
NJ,5,H4NJ05077,,Dorothea Anne,Wolfe,D,"7,588",82.70%,,,"122,259",41.11%
NJ,5,H4NJ05093,,Frank,Fracasso,D,"1,587",17.30%,,,,
NJ,5,,,,,D,"9,175",,,,,
NJ,5,H4NJ05119,,Victor,Kaplan,LBT,,,,,"1,857",0.62%
NJ,5,H4NJ05127,,Thomas A.,Phelan,NJC,,,,,"1,515",0.51%
NJ,5,H4NJ05101,,Gregory,Pason,SOC,,,,,574,0.19%
NJ,5,,,,,,"30,698",,,,"297,425",
NJ,6,H8NJ03073,(I),"Frank, Jr.",Pallone,D,"14,451",100.00%,,,"153,981",66.90%
NJ,6,,,,,D,"14,451",,,,,
NJ,6,H4NJ06083,,Sylvester,Fernandez,R,"5,623",100.00%,,,"70,942",30.82%
NJ,6,,,,,R,"5,623",,,,,
NJ,6,H4NJ06091,,Virginia A.,Flynn,LBT,,,,,"2,829",1.23%
NJ,6,H2NJ06160,,Mac Dara F.X.,Lyden,HMR,,,,,"2,399",1.04%
NJ,6,,,,,,"20,074",,,,"230,151",
NJ,7,H8NJ06118,(I),Mike,Ferguson,R,"13,456",100.00%,,,"162,597",56.88%
NJ,7,,,,,R,"13,456",,,,,
NJ,7,H4NJ07065,,Steve,Brozak,D,"9,094",100.00%,,,"119,081",41.66%
NJ,7,,,,,D,"9,094",,,,,
NJ,7,H2NJ12101,,Thomas D.,Abrams,LBT,,,,,"2,153",0.75%
NJ,7,H4NJ07081,,Matthew Angus,Williams,I  ,,,,,"2,016",0.71%
NJ,7,,,,,,"22,550",,,,"285,847",
NJ,8,H6NJ08118,(I),"Bill, Jr.",Pascrell,D,"12,143",100.00%,,,"152,001",69.46%
NJ,8,,,,,D,"12,143",,,,,
NJ,8,H4NJ08063,,George,Ajjan,R,"4,506",100.00%,,,"62,747",28.68%
NJ,8,,,,,R,"4,506",,,,,
NJ,8,H0NJ08095,,Joseph A.,Fortunato,GRN,,,,,"4,072",1.86%
NJ,8,,,,,,"16,649",,,,"218,820",
NJ,9,H6NJ09165,(I),Steven R.,Rothman,D,"18,366",100.00%,,,"146,038",67.53%
NJ,9,,,,,D,"18,366",,,,,
NJ,9,H4NJ09087,,Edward,Trawinski,W(R)/R,211,100.00%,,,"68,564",31.71%
NJ,9,,,,,R,211,,,,,
NJ,9,H4NJ09103,,David,Daly,LBT,,,,,"1,649",0.76%
NJ,9,,,,,,"18,577",,,,"216,251",
NJ,10,H0NJ10026,(I),Donald M.,Payne,D,"26,063",100.00%,,,"155,697",96.88%
NJ,10,,,,,D,"26,063",,,,,
NJ,10,H4NJ10069,,Toy-Ling,Washington,GRN,,,,,"2,927",1.82%
NJ,10,H4NJ10077,,Sara J.,Lobman,SWP,,,,,"2,089",1.30%
NJ,10,,,,,,"26,063",,,,"160,713",
NJ,11,H2NJ05014,(I),Rodney P.,Frelinghuysen,R,"24,997",100.00%,,,"200,915",67.88%
NJ,11,,,,,R,"24,997",,,,,
NJ,11,H4NJ11083,,James W.,Buell,D,"8,548",100.00%,,,"91,811",31.02%
NJ,11,,,,,D,"8,548",,,,,
NJ,11,H8NJ11076,,John,Mele,IMN,,,,,"1,746",0.59%
NJ,11,H6NJ11096,,Austin S.,Lett,LBT,,,,,"1,530",0.52%
NJ,11,,,,,,"33,545",,,,"296,002",
NJ,12,H6NJ12144,(I),Rush,Holt,D,"14,832",100.00%,,,"171,691",59.25%
NJ,12,,,,,D,"14,832",,,,,
NJ,12,H4NJ12081,,Bill,Spadea,R,"8,271",100.00%,,,"115,014",39.69%
NJ,12,,,,,R,"8,271",,,,,
NJ,12,H4NJ12115,,Ken,Chazotte,LBT,,,,,"1,562",0.54%
NJ,12,H4NJ12107,,Daryl M.,Brooks,GRN,,,,,"1,518",0.52%
NJ,12,,,,,,"23,103",,,,"289,785",
NJ,13,H2NJ13075,(I),Robert,Menendez,D,"34,807",87.22%,,,"121,018",75.85%
NJ,13,H4NJ13154,,Steven,Fulop,D,"5,099",12.78%,,,,
NJ,13,,,,,D,"39,906",,,,,
NJ,13,H4NJ13162,,Richard W.,Piatkowski,R,"3,199",100.00%,,,"35,288",22.12%
NJ,13,,,,,R,"3,199",,,,,
NJ,13,H6NJ13134,,Dick,Hester,PLC,,,,,"1,282",0.80%
NJ,13,H6NJ09058,,Herbert H.,Shaw,PC,,,,,"1,066",0.67%
NJ,13,H4NJ13170,,Angela L.,Lariscy,SWP,,,,,887,0.56%
NJ,13,,,,,,"43,105",,,,"159,541",
NJ,H,,,,,,"341,055",,,,"3,284,595",
NJ,,,,,,,"341,055",,,,"3,284,595",
NM,1,H8NM01174,(I),Heather A.,Wilson,R,"15,690",100.00%,,,"147,372",54.40%
NM,1,,,,,R,"15,690",,,,,
NM,1,H2NM01086,,Richard M.,Romero,D,"20,632",58.28%,,,"123,339",45.53%
NM,1,H4NM01066,,Miles Jay,Nelson,D,"14,768",41.72%,,,,
NM,1,,,,,D,"35,400",,,,,
NM,1,H8NM03063,,Orlin G.,Cole,W,,,,,194,0.07%
NM,1,,,,,,"51,090",,,,"270,905",
NM,2,H2NM02126,(I),Steve,Pearce,R,"18,644",100.00%,,,"130,498",60.20%
NM,2,,,,,R,"18,644",,,,,
NM,2,H4NM02056,,Gary K.,King,D,"22,779",64.87%,,,"86,292",39.80%
NM,2,H4NM02049,,Jeff,Steinborn,D,"12,335",35.13%,,,,
NM,2,,,,,D,"35,114",,,,,
NM,2,,,,,,"53,758",,,,"216,790",
NM,3,H8NM03097,(I),Tom,Udall,D,"50,871",100.00%,,,"175,269",68.68%
NM,3,,,,,D,"50,871",,,,,
NM,3,H4NM03062,,Gregory M.,Tucker,R,"14,038",100.00%,,,"79,935",31.32%
NM,3,,,,,R,"14,038",,,,,
NM,3,,,,,,"64,909",,,,"255,204",
NM,H,,,,,,"169,757",,,,"742,899",
NM,,,,,,,"169,757",,,,"742,899",
NY,1,H2NY01067,(I),Timothy H.,Bishop,,,,,Combined Parties:,"156,354",56.20%
NY,1,H2NY01067,(I),Timothy H.,Bishop,D,Unopposed,,,,"140,878",50.64%
NY,1,H2NY01067,(I),Timothy H.,Bishop,IDP,Unopposed,,,,"9,657",3.47%
NY,1,H2NY01067,(I),Timothy H.,Bishop,WF,Unopposed,,,,"5,819",2.09%
NY,1,H4NY01089,,William,"Manger, Jr.",,,,,Combined Parties:,"121,855",43.80%
NY,1,H4NY01089,,William,"Manger, Jr.",R,Unopposed,,,,"110,786",39.82%
NY,1,H4NY01089,,William,"Manger, Jr.",C,Unopposed,,,,"11,069",3.98%
NY,1,,,,,,n/a,,,,"278,209",
NY,2,H0NY02085,(I),Steve J.,Israel,,,,,Combined Parties:,"161,593",66.62%
NY,2,H0NY02085,(I),Steve J.,Israel,D,Unopposed,,,,"147,197",60.69%
NY,2,H0NY02085,(I),Steve J.,Israel,IDP,Unopposed,,,,"9,508",3.92%
NY,2,H0NY02085,(I),Steve J.,Israel,WF,Unopposed,,,,"4,888",2.02%
NY,2,H4NY02053,,Richard,Hoffmann,,,,,Combined Parties:,"80,950",33.38%
NY,2,H4NY02053,,Richard,Hoffmann,R,Unopposed,,,,"72,953",30.08%
NY,2,H4NY02053,,Richard,Hoffmann,C,Unopposed,,,,"7,997",3.30%
NY,2,,,,,,n/a,,,,"242,543",
NY,3,H2NY03089,(I),Peter,King,,,,,Combined Parties:,"171,259",62.96%
NY,3,H2NY03089,(I),Peter,King,C,Unopposed,,,,"12,022",4.42%
NY,3,H2NY03089,(I),Peter,King,IDP,Unopposed,,,,"7,914",2.91%
NY,3,H2NY03089,(I),Peter,King,R,"8,110",83.64%,,,"151,323",55.63%
NY,3,H8NY03045,,Robert,Previdi,R,"1,564",16.13%,,,,
NY,3,,,,Scattered,W(R),22,0.23%,,,,
NY,3,,,,,R,"9,696",,,,,
NY,3,H4NY03069,,Blair H.,"Mathies, Jr.",D,Unopposed,,,,"100,737",37.04%
NY,3,,,,,,"9,696",,,,"271,996",
NY,4,H6NY04112,(I),Carolyn,McCarthy,,,,,Combined Parties:,"159,969",62.95%
NY,4,H6NY04112,(I),Carolyn,McCarthy,D,Unopposed,,,,"148,615",58.48%
NY,4,H6NY04112,(I),Carolyn,McCarthy,WF,Unopposed,,,,"4,403",1.73%
NY,4,H6NY04112,(I),Carolyn,McCarthy,IDP,280,67.15%,,,"6,951",2.74%
NY,4,H4NY04059,,James A.,Garner,IDP,137,32.85%,,,,
NY,4,,,,,IDP,417,,,,,
NY,4,H4NY04059,,James A.,Garner,,,,,Combined Parties:,"94,141",37.05%
NY,4,H4NY04059,,James A.,Garner,R,Unopposed,,,,"85,505",33.65%
NY,4,H4NY04059,,James A.,Garner,C,Unopposed,,,,"8,636",3.40%
NY,4,,,,,,417,,,,"254,110",
NY,5,H4NY07011,(I),Gary L.,Ackerman,,,,,Combined Parties:,"119,726",71.33%
NY,5,H4NY07011,(I),Gary L.,Ackerman,D,Unopposed,,,,"114,132",68.00%
NY,5,H4NY07011,(I),Gary L.,Ackerman,IDP,Unopposed,,,,"2,901",1.73%
NY,5,H4NY07011,(I),Gary L.,Ackerman,WF,Unopposed,,,,"2,693",1.60%
NY,5,H4NY05072,,Stephen,Graves,,,,,Combined Parties:,"46,867",27.92%
NY,5,H4NY05072,,Stephen,Graves,C,Unopposed,,,,"3,865",2.30%
NY,5,H4NY05072,,Stephen,Graves,R,"1,461",74.92%,,,"43,002",25.62%
NY,5,H4NY05064,,Gonzalo,Policarpio,R,481,24.67%,,,,
NY,5,,,,Scattered,W(R),8,0.41%,,,,
NY,5,,,,,R,"1,950",,,,,
NY,5,H4NY05064,,Gonzalo,Policarpio,FAA,,,,,"1,248",0.74%
NY,5,,,,,,"1,950",,,,"167,841",
NY,6,H8NY06048,(I),Gregory W.,Meeks,,,,,Combined Parties:,"129,688",100.00%
NY,6,H8NY06048,(I),Gregory W.,Meeks,D,Unopposed,,,,"125,127",96.48%
NY,6,H8NY06048,(I),Gregory W.,Meeks,WF,Unopposed,,,,"4,561",3.52%
NY,6,,,,,,n/a,,,,"129,688",
NY,7,H8NY07046,(I),Joseph,Crowley,,,,,Combined Parties:,"104,275",80.94%
NY,7,H8NY07046,(I),Joseph,Crowley,WF,Unopposed,,,,"3,893",3.02%
NY,7,H8NY07046,(I),Joseph,Crowley,D,"15,738",63.35%,,,"100,382",77.92%
NY,7,H2NY17055,,Dennis ,Coleman,D,"4,716",18.98%,,,,
NY,7,H4NY07086,,Aniello V.,Grimaldi,D,"2,280",9.18%,,,,
NY,7,H4NY07078,,Curtis,Brooks,D,"2,102",8.46%,,,,
NY,7,,,,Scattered,W(D),6,0.02%,,,,
NY,7,,,,,D,"24,842",,,,,
NY,7,H4NY07052,,Joseph,Cinquemain,,,,,Combined Parties:,"24,548",19.06%
NY,7,H4NY07052,,Joseph,Cinquemain,R,Unopposed,,,,"21,843",16.96%
NY,7,H4NY07052,,Joseph,Cinquemain,C,Unopposed,,,,"2,705",2.10%
NY,7,,,,,,"24,842",,,,"128,823",
