ID,YEAR,STATE,FIRST,LAST,DISTRICT,CANDIDATE,PARTY,CANDTOTAL,WINNER,RaceFundPerc
SHELDONSCHAFER2008IL18,2008,IL,SHELDON,SCHAFER,18,SHELDON SCHAFER,I,3817,0,0.002480056
DANIELDAVIS2008IL19,2008,IL,DANIEL,DAVIS,19,DANIEL PAUL DAVIS,D,22418,0,0.030209884
JOHNSHIMKUS2008IL19,2008,IL,JOHN,SHIMKUS,19,JOHN M SHIMKUS,R,719657,1,0.969790116
JESSEJACKSON2008IL2,2008,IL,JESSE,JACKSON,2,JESSE JACKSON JR,D,780511,1,1
DANIELLIPINSKI2008IL3,2008,IL,DANIEL,LIPINSKI,3,DANIEL LIPINSKI,D,517320,1,0.993852302
LUISGUTIERREZ2008IL4,2008,IL,LUIS,GUTIERREZ,4,LUIS V GUTIERREZ,D,213080,1,1
PETERROSKAM2008IL6,2008,IL,PETER,ROSKAM,6,PETER ROSKAM,R,1512709,1,0.769198578
JILLMORGENTHALER2008IL6,2008,IL,JILL,MORGENTHALER,6,JILL MORGENTHALER,D,453895,0,0.230801422
DANNYDAVIS2008IL7,2008,IL,DANNY,DAVIS,7,DANNY K DAVIS,D,347749,1,1
STEVEGREENBERG2008IL8,2008,IL,STEVE,GREENBERG,8,STEVE GREENBERG,R,626034,0,0.240434325
MICHAELYOUNAN2008IL9,2008,IL,MICHAEL,YOUNAN,9,MICHAEL BENJAMIN YOUNAN,R,3950,0,0.00434932
JANSCHAKOWSKY2008IL9,2008,IL,JAN,SCHAKOWSKY,9,JAN SCHAKOWSKY,D,904238,1,0.99565068
PETEVISCLOSKY2008IN1,2008,IN,PETE,VISCLOSKY,1,PETE VISCLOSKY,D,1236290,1,0.999191782
JOEDONNELLY2008IN2,2008,IN,JOE,DONNELLY,2,JOE DONNELLY,D,1180037,1,0.940090995
LUKEPUCKETT2008IN2,2008,IN,LUKE,PUCKETT,2,LUKE WAYNE PUCKETT,R,75200,0,0.059909005
MARKSOUDER2008IN3,2008,IN,MARK,SOUDER,3,MARK E SOUDER,R,562776,1,0.513300504
MICHAELMONTAGANO2008IN3,2008,IN,MICHAEL,MONTAGANO,3,MICHAEL ANTHONY MONTAGANO,D,533611,0,0.486699496
STEVEBUYER2008IN4,2008,IN,STEVE,BUYER,4,STEVE BUYER,R,545997,1,0.572254917
NELSACKERSON2008IN4,2008,IN,NELS,ACKERSON,4,NELS ACKERSON,D,408118,0,0.427745083
DANBURTON2008IN5,2008,IN,DAN,BURTON,5,DAN BURTON,R,575294,1,0.989678201
MARYRULEY2008IN5,2008,IN,MARY,RULEY,5,MARY ETTA RULEY,D,6000,0,0.010321799
BARRYWELSH2008IN6,2008,IN,BARRY,WELSH,6,BARRY WELSH,D,6000,0,0.007019687
MIKEPENCE2008IN6,2008,IN,MIKE,PENCE,6,MIKE PENCE,R,848739,1,0.992980313
ANDRECARSON2008IN7,2008,IN,ANDRE,CARSON,7,ANDRE CARSON,D,1149265,1,0.993952901
GABRIELLECAMPO2008IN7,2008,IN,GABRIELLE,CAMPO,7,GABRIELLE CAMPO,R,6992,0,0.006047099
BRADELLSWORTH2008IN8,2008,IN,BRAD,ELLSWORTH,8,BRAD ELLSWORTH,D,916330,1,0.919363901
GREGORYGOODE2008IN8,2008,IN,GREGORY,GOODE,8,GREGORY JUSTIN GOODE,R,80370,0,0.080636099
MICHAELSODREL2008IN9,2008,IN,MICHAEL,SODREL,9,MICHAEL E SODREL,R,520009,0,0.309459722
ERICSCHANSBERG2008IN9,2008,IN,ERIC,SCHANSBERG,9,ERIC SCHANSBERG,I,9300,0,0.005534472
BARONHILL2008IN9,2008,IN,BARON,HILL,9,BARON HILL,D,1151068,1,0.685005805
JERRYMORAN2008KS1,2008,KS,JERRY,MORAN,1,JERRY MORAN,R,972277,1,1
LYNNJENKINS2008KS2,2008,KS,LYNN,JENKINS,2,LYNN JENKINS,R,949683,1,0.479498388
NANCYBOYDA2008KS2,2008,KS,NANCY,BOYDA,2,NANCY E BOYDA,D,1030893,0,0.520501612
DENNISMOORE2008KS3,2008,KS,DENNIS,MOORE,3,DENNIS MOORE,D,1134552,1,0.632257532
NICKJORDAN2008KS3,2008,KS,NICK,JORDAN,3,NICK JORDAN,R,659894,0,0.367742468
TODDTIAHRT2008KS4,2008,KS,TODD,TIAHRT,4,TODD TIAHRT,R,809690,1,0.888156884
DONALDBETTS2008KS4,2008,KS,DONALD,BETTS,4,DONALD BETTS,D,101962,0,0.111843116
EDWHITFIELD2008KY1,2008,KY,ED,WHITFIELD,1,ED WHITFIELD,R,620157,1,0.979235979
HEATHERRYAN2008KY1,2008,KY,HEATHER,RYAN,1,HEATHER ANN RYAN,D,13150,0,0.020764021
BRETTGUTHRIE2008KY2,2008,KY,BRETT,GUTHRIE,2,BRETT GUTHRIE,R,724214,1,0.54914203
DAVIDBOSWELL2008KY2,2008,KY,DAVID,BOSWELL,2,DAVID E BOSWELL,D,594596,0,0.45085797
JOHNYARMUTH2008KY3,2008,KY,JOHN,YARMUTH,3,JOHN A YARMUTH,D,1341317,1,0.56807255
ANNENORTHUP2008KY3,2008,KY,ANNE,NORTHUP,3,ANNE M NORTHUP,R,1019855,0,0.43192745
GEOFFDAVIS2008KY4,2008,KY,GEOFF,DAVIS,4,GEOFF DAVIS,R,977948,1,0.993548702
MICHAELKELLEY2008KY4,2008,KY,MICHAEL,KELLEY,4,MICHAEL J KELLEY,D,6350,0,0.006451298
HALROGERS2008KY5,2008,KY,HAL,ROGERS,5,HAL ROGERS,R,402800,1,0.997523526
BENCHANDLER2008KY6,2008,KY,BEN,CHANDLER,6,BEN CHANDLER,D,617265,1,1
STEVESCALISE2008LA1,2008,LA,STEVE,SCALISE,1,STEVE SCALISE,R,1007499,1,0.847493142
JAMESHARLAN2008LA1,2008,LA,JAMES,HARLAN,1,JAMES KENNETH HARLAN,D,181300,0,0.152506858
WILLIAMJEFFERSON2008LA2,2008,LA,WILLIAM,JEFFERSON,2,WILLIAM J JEFFERSON,D,285400,0,0.735491186
JOSEPHCAO2008LA2,2008,LA,JOSEPH,CAO,2,JOSEPH CAO,R,101190,1,0.260772085
PAULCARMOUCHE2008LA4,2008,LA,PAUL,CARMOUCHE,4,PAUL J CARMOUCHE,D,1375165,0,0.712353894
JOHNFLEMING2008LA4,2008,LA,JOHN,FLEMING,4,JOHN FLEMING,R,555287,1,0.287646106
MICHAELJACKSON2008LA6,2008,LA,MICHAEL,JACKSON,6,MICHAEL JACKSON,I,118550,0,0.040445456
BILLCASSIDY2008LA6,2008,LA,BILL,CASSIDY,6,BILL CASSIDY,R,780439,1,0.266260745
DONALDCRAVINS2008LA7,2008,LA,DONALD,CRAVINS,7,DONALD R CRAVINS JR,D,405683,0,0.291573622
CHARLESBOUSTANY2008LA7,2008,LA,CHARLES,BOUSTANY,7,CHARLES W BOUSTANY JR,R,985674,1,0.708426378
JOHNOLVER2008MA1,2008,MA,JOHN,OLVER,1,JOHN W OLVER,D,554973,1,0.949447583
NATHANBECH2008MA1,2008,MA,NATHAN,BECH,1,NATHAN ALEXANDER BECH,R,29549,0,0.050552417
RICHARDNEAL2008MA2,2008,MA,RICHARD,NEAL,2,RICHARD E NEAL,D,1123953,1,1
JAMESMCGOVERN2008MA3,2008,MA,JAMES,MCGOVERN,3,JAMES P MCGOVERN,D,549456,1,1
BARNEYFRANK2008MA4,2008,MA,BARNEY,FRANK,4,BARNEY FRANK,D,1597419,1,1
RICHARDBAKER2008MA6,2008,MA,RICHARD,BAKER,6,RICHARD A BAKER JR,R,7200,0,0.01901683
JOHNTIERNEY2008MA6,2008,MA,JOHN,TIERNEY,6,JOHN F TIERNEY,D,371412,1,0.98098317
EDMARKEY2008MA7,2008,MA,ED,MARKEY,7,ED MARKEY,D,985351,1,0.998075464
MICHAELCAPUANO2008MA8,2008,MA,MICHAEL,CAPUANO,8,MICHAEL E CAPUANO,D,691466,1,1
STEPHENLYNCH2008MA9,2008,MA,STEPHEN,LYNCH,9,STEPHEN F LYNCH,D,599436,1,1
ANDYHARRIS2008MD1,2008,MD,ANDY,HARRIS,1,ANDY HARRIS,R,1653376,0,0.590930617
FRANKKRATOVIL2008MD1,2008,MD,FRANK,KRATOVIL,1,FRANK KRATOVIL,D,1144543,1,0.409069383
DUTCHRUPPERSBERGER2008MD2,2008,MD,DUTCH,RUPPERSBERGER,2,DUTCH RUPPERSBERGER,D,686011,1,0.993051645
RICHARDMATTHEWS2008MD2,2008,MD,RICHARD,MATTHEWS,2,RICHARD PRYCE MATTHEWS,R,4800,0,0.006948355
JOHNSARBANES2008MD3,2008,MD,JOHN,SARBANES,3,JOHN SARBANES,D,745779,1,1
DONNAEDWARDS2008MD4,2008,MD,DONNA,EDWARDS,4,DONNA EDWARDS,D,749330,1,0.986713545
PETERJAMES2008MD4,2008,MD,PETER,JAMES,4,PETER JAMES,R,10090,0,0.013286455
COLLINSBAILEY2008MD5,2008,MD,COLLINS,BAILEY,5,COLLINS BAILEY,R,11850,0,0.005014358
ROSCOEBARTLETT2008MD6,2008,MD,ROSCOE,BARTLETT,6,ROSCOE G BARTLETT,R,201100,1,0.740032015
JENNIFERDOUGHERTY2008MD6,2008,MD,JENNIFER,DOUGHERTY,6,JENNIFER P DOUGHERTY,D,70645,0,0.259967985
MICHAELHARGADON2008MD7,2008,MD,MICHAEL,HARGADON,7,MICHAEL T HARGADON,R,9200,0,0.01524062
ELIJAHCUMMINGS2008MD7,2008,MD,ELIJAH,CUMMINGS,7,ELIJAH E CUMMINGS,D,594450,1,0.98475938
GORDONCLARK2008MD8,2008,MD,GORDON,CLARK,8,GORDON SCOTT CLARK,I,10801,0,0.006926671
CHRISHOLLEN2008MD8,2008,MD,CHRIS,HOLLEN,8,CHRIS VAN HOLLEN,D,1531626,1,0.982230246
STEVEHUDSON2008MD8,2008,MD,STEVE,HUDSON,8,STEVE HUDSON,R,16908,0,0.010843084
CHELLIEPINGREE2008ME1,2008,ME,CHELLIE,PINGREE,1,CHELLIE PINGREE,D,1317280,1,0.787468227
CHARLESSUMMERS2008ME1,2008,ME,CHARLES,SUMMERS,1,CHARLES E SUMMERS,R,355524,0,0.212531773
MIKEMICHAUD2008ME2,2008,ME,MIKE,MICHAUD,2,MIKE MICHAUD,D,520200,1,0.96835443
JOHNFRARY2008ME2,2008,ME,JOHN,FRARY,2,JOHN NEWTON FRARY,R,17000,0,0.03164557
BARTSTUPAK2008MI1,2008,MI,BART,STUPAK,1,BART STUPAK,D,814041,1,0.934556768
THOMASCASPERSON2008MI1,2008,MI,THOMAS,CASPERSON,1,THOMAS A CASPERSON,R,57004,0,0.065443232
CANDICEMILLER2008MI10,2008,MI,CANDICE,MILLER,10,CANDICE S MILLER,R,459887,1,0.989244698
THADDEUSMCCOTTER2008MI11,2008,MI,THADDEUS,MCCOTTER,11,THADDEUS G MCCOTTER,R,639111,1,0.979238839
JOSEPHLARKIN2008MI11,2008,MI,JOSEPH,LARKIN,11,JOSEPH LARKIN,D,13050,0,0.019995066
SANDERLEVIN2008MI12,2008,MI,SANDER,LEVIN,12,SANDER LEVIN,D,518369,1,1
CAROLYNKILPATRICK2008MI13,2008,MI,CAROLYN,KILPATRICK,13,CAROLYN CHEEKS KILPATRICK,D,603220,1,1
JOHNCONYERS2008MI14,2008,MI,JOHN,CONYERS,14,JOHN CONYERS JR,D,825248,1,1
PETERHOEKSTRA2008MI2,2008,MI,PETER,HOEKSTRA,2,PETER HOEKSTRA,R,421294,1,0.870542873
FREDJOHNSON2008MI2,2008,MI,FRED,JOHNSON,2,FRED JOHNSON,D,62650,0,0.129457127
VERNONEHLERS2008MI3,2008,MI,VERNON,EHLERS,3,VERNON J EHLERS,R,252780,1,0.99704177
HENRYSANCHEZ2008MI3,2008,MI,HENRY,SANCHEZ,3,HENRY SANCHEZ,D,750,0,0.00295823
DAVECAMP2008MI4,2008,MI,DAVE,CAMP,4,DAVE CAMP,R,1495860,1,0.965366183
ANDREWCONCANNON2008MI4,2008,MI,ANDREW,CONCANNON,4,ANDREW CONCANNON,D,53666,0,0.034633817
DALEKILDEE2008MI5,2008,MI,DALE,KILDEE,5,DALE E KILDEE,D,447164,1,1
DONCOONEY2008MI6,2008,MI,DON,COONEY,6,DON COONEY,D,27866,0,0.030018669
FREDUPTON2008MI6,2008,MI,FRED,UPTON,6,FRED UPTON,R,900423,1,0.969981331
TIMWALBERG2008MI7,2008,MI,TIM,WALBERG,7,TIM WALBERG,R,1167171,0,0.452679084
MARKSCHAUER2008MI7,2008,MI,MARK,SCHAUER,7,MARK SCHAUER,D,1411192,1,0.547320916
BOBALEXANDER2008MI8,2008,MI,BOB,ALEXANDER,8,BOB ALEXANDER,D,75919,0,0.0882581
MIKEROGERS2008MI8,2008,MI,MIKE,ROGERS,8,MIKE ROGERS,R,784274,1,0.9117419
GARYPETERS2008MI9,2008,MI,GARY,PETERS,9,GARY PETERS,D,1598286,1,0.428431847
TIMOTHYWALZ2008MN1,2008,MN,TIMOTHY,WALZ,1,TIMOTHY J WALZ,D,1367096,1,0.743468595
BRIANDAVIS2008MN1,2008,MN,BRIAN,DAVIS,1,BRIAN DAVIS,R,471712,0,0.256531405
JOHNKLINE2008MN2,2008,MN,JOHN,KLINE,2,JOHN KLINE,R,805269,1,0.696033502
STEVESARVI2008MN2,2008,MN,STEVE,SARVI,2,STEVE SARVI,D,351671,0,0.303966498
ERIKPAULSEN2008MN3,2008,MN,ERIK,PAULSEN,3,ERIK PAULSEN,R,1605574,1,0.490069791
DAVIDDILLON2008MN3,2008,MN,DAVID,DILLON,3,DAVID G DILLON,I,15450,0,0.004715808
ASHWINMADIA2008MN3,2008,MN,ASHWIN,MADIA,3,ASHWIN MADIA,D,1655191,0,0.505214401
EDMATTHEWS2008MN4,2008,MN,ED,MATTHEWS,4,ED MATTHEWS,R,37200,0,0.068135612
BETTYMCCOLLUM2008MN4,2008,MN,BETTY,MCCOLLUM,4,BETTY MCCOLLUM,D,508770,1,0.931864388
KEITHELLISON2008MN5,2008,MN,KEITH,ELLISON,5,KEITH ELLISON,D,774435,1,0.977470229
BARBARAWHITE2008MN5,2008,MN,BARBARA,WHITE,5,BARBARA DAVIS WHITE,R,17850,0,0.022529771
MICHELEBACHMANN2008MN6,2008,MN,MICHELE,BACHMANN,6,MICHELE BACHMANN,R,1498206,1,0.616018894
ELWYNTINKLENBERG2008MN6,2008,MN,ELWYN,TINKLENBERG,6,ELWYN TINKLENBERG,D,933872,0,0.383981106
COLLINPETERSON2008MN7,2008,MN,COLLIN,PETERSON,7,COLLIN PETERSON,D,879635,1,1
MICHAELCUMMINS2008MN8,2008,MN,MICHAEL,CUMMINS,8,MICHAEL CUMMINS,R,3000,0,0.002038408
JAMESOBERSTAR2008MN8,2008,MN,JAMES,OBERSTAR,8,JAMES L OBERSTAR,D,1468737,1,0.997961592
WILLIAMCLAY2008MO1,2008,MO,WILLIAM,CLAY,1,WILLIAM L CLAY JR,D,451784,1,1
TODDAKIN2008MO2,2008,MO,TODD,AKIN,2,TODD AKIN,R,596087,1,0.979460619
RUSSCARNAHAN2008MO3,2008,MO,RUSS,CARNAHAN,3,RUSS CARNAHAN,D,659500,1,0.975158953
CHRISTOPHERSANDER2008MO3,2008,MO,CHRISTOPHER,SANDER,3,CHRISTOPHER S SANDER,R,16800,0,0.024841047
IKESKELTON2008MO4,2008,MO,IKE,SKELTON,4,IKE SKELTON,D,735952,1,0.999334639
EMANUELCLEAVER2008MO5,2008,MO,EMANUEL,CLEAVER,5,EMANUEL CLEAVER,D,349587,1,0.91959795
JACOBTURK2008MO5,2008,MO,JACOB,TURK,5,JACOB TURK,R,30565,0,0.08040205
SAMGRAVES2008MO6,2008,MO,SAM,GRAVES,6,SAM GRAVES,R,1337113,1,0.477377537
KAYBARNES2008MO6,2008,MO,KAY,BARNES,6,KAY BARNES,D,1463342,0,0.522443952
ROYBLUNT2008MO7,2008,MO,ROY,BLUNT,7,ROY BLUNT,R,1642228,1,0.990172008
RICHARDMONROE2008MO7,2008,MO,RICHARD,MONROE,7,RICHARD MONROE,D,16300,0,0.009827992
JOSEPHALLEN2008MO8,2008,MO,JOSEPH,ALLEN,8,JOSEPH WILLIAM ALLEN,D,22185,0,0.031158139
JOEMERSON2008MO8,2008,MO,JO,EMERSON,8,JO ANN EMERSON,R,689828,1,0.968841861
JUDITHBAKER2008MO9,2008,MO,JUDITH,BAKER,9,JUDITH W BAKER,D,939314,0,0.658323679
BLAINELUETKEMEYER2008MO9,2008,MO,BLAINE,LUETKEMEYER,9,BLAINE LUETKEMEYER,R,487513,1,0.341676321
GREGDAVIS2008MS1,2008,MS,GREG,DAVIS,1,GREG DAVIS,R,929854,0,0.431648017
TRAVISCHILDERS2008MS1,2008,MS,TRAVIS,CHILDERS,1,TRAVIS CHILDERS,D,1224341,1,0.568351983
BENNIETHOMPSON2008MS2,2008,MS,BENNIE,THOMPSON,2,BENNIE G THOMPSON,D,1294732,1,1
GREGGHARPER2008MS3,2008,MS,GREGG,HARPER,3,GREGG HARPER,R,713615,1,0.968843169
JOELGILL2008MS3,2008,MS,JOEL,GILL,3,JOEL L GILL,D,22949,0,0.031156831
GENETAYLOR2008MS4,2008,MS,GENE,TAYLOR,4,GENE TAYLOR,D,348905,1,0.983094067
JOHNMCCAY2008MS4,2008,MS,JOHN,MCCAY,4,JOHN MCCAY,R,6000,0,0.016905933
GBUTTERFIELD2008NC1,2008,NC,G,BUTTERFIELD,1,G K BUTTERFIELD,D,451015,1,1
DANIELJOHNSON2008NC10,2008,NC,DANIEL,JOHNSON,10,DANIEL JOHNSON,D,407443,0,0.325018606
PATRICKMCHENRY2008NC10,2008,NC,PATRICK,MCHENRY,10,PATRICK MCHENRY,R,846156,1,0.674981394
HEATHSHULER2008NC11,2008,NC,HEATH,SHULER,11,HEATH SHULER,D,930260,1,0.953418536
CARLMUMPOWER2008NC11,2008,NC,CARL,MUMPOWER,11,CARL MUMPOWER,R,45450,0,0.046581464
TYCOBB2008NC12,2008,NC,TY,COBB,12,TY COBB JR,R,13000,0,0.026629031
MELVINWATT2008NC12,2008,NC,MELVIN,WATT,12,MELVIN L WATT,D,475189,1,0.973370969
HUGHWEBSTER2008NC13,2008,NC,HUGH,WEBSTER,13,HUGH WEBSTER,R,20900,0,0.03198242
BRADMILLER2008NC13,2008,NC,BRAD,MILLER,13,BRAD MILLER,D,632584,1,0.96801758
BOBETHERIDGE2008NC2,2008,NC,BOB,ETHERIDGE,2,BOB ETHERIDGE,D,745842,1,0.993340809
DANMANSELL2008NC2,2008,NC,DAN,MANSELL,2,DAN MANSELL,R,5000,0,0.006659191
WALTERJONES2008NC3,2008,NC,WALTER,JONES,3,WALTER B JONES JR,R,395500,1,0.994843416
CRAIGWEBER2008NC3,2008,NC,CRAIG,WEBER,3,CRAIG PETER WEBER,D,2050,0,0.005156584
WILLIAMLAWSON2008NC4,2008,NC,WILLIAM,LAWSON,4,WILLIAM T LAWSON JR,R,118492,0,0.148267901
ROYCARTER2008NC5,2008,NC,ROY,CARTER,5,ROY CARTER,D,102346,0,0.160251402
VIRGINIAFOXX2008NC5,2008,NC,VIRGINIA,FOXX,5,VIRGINIA FOXX,R,536313,1,0.839748598
TERESABRATTON2008NC6,2008,NC,TERESA,BRATTON,6,TERESA SUE BRATTON,D,47318,0,0.133079463
HOWARDCOBLE2008NC6,2008,NC,HOWARD,COBLE,6,HOWARD COBLE,R,308244,1,0.866920537
WILLBREAZEALE2008NC7,2008,NC,WILL,BREAZEALE,7,WILL BREAZEALE,R,36490,0,0.069832509
MIKEMCINTYRE2008NC7,2008,NC,MIKE,MCINTYRE,7,MIKE MCINTYRE,D,486046,1,0.930167491
ROBINHAYES2008NC8,2008,NC,ROBIN,HAYES,8,ROBIN HAYES,R,1528390,0,0.64699179
LARRYKISSELL2008NC8,2008,NC,LARRY,KISSELL,8,LARRY KISSELL,D,833912,1,0.35300821
HARRYTAYLOR2008NC9,2008,NC,HARRY,TAYLOR,9,HARRY A TAYLOR,D,105265,0,0.123925446
SUEMYRICK2008NC9,2008,NC,SUE,MYRICK,9,SUE MYRICK,R,744157,1,0.876074554
DUANESAND2008ND1,2008,ND,DUANE,SAND,1,DUANE SAND,R,404914,0,0.220924402
EARLPOMEROY2008ND1,2008,ND,EARL,POMEROY,1,EARL POMEROY,D,1427903,1,0.779075598
JEFFFORTENBERRY2008NE1,2008,NE,JEFF,FORTENBERRY,1,JEFF FORTENBERRY,R,397330,1,0.979598378
MAXYASHIRIN2008NE1,2008,NE,MAX,YASHIRIN,1,MAX YASHIRIN,D,8275,0,0.020401622
LEETERRY2008NE2,2008,NE,LEE,TERRY,2,LEE TERRY,R,982447,1,0.6758084
JIMESCH2008NE2,2008,NE,JIM,ESCH,2,JIM ESCH,D,471289,0,0.3241916
ADRIANSMITH2008NE3,2008,NE,ADRIAN,SMITH,3,ADRIAN SMITH,R,462953,1,1
JEBBRADLEY2008NH1,2008,NH,JEB,BRADLEY,1,JEB BRADLEY,R,643656,0,0.390925915
CAROLSHEAPORTER2008NH1,2008,NH,CAROL,SHEAPORTER,1,CAROL SHEAPORTER,D,1002835,1,0.609074085
JENNIFERHORN2008NH2,2008,NH,JENNIFER,HORN,2,JENNIFER M HORN,R,186383,0,0.123316402
PAULHODES2008NH2,2008,NH,PAUL,HODES,2,PAUL W HODES,D,1325038,1,0.876683598
DALEGLADING2008NJ1,2008,NJ,DALE,GLADING,1,DALE MARK GLADING,R,6450,0,0.003134866
DONALDPAYNE2008NJ10,2008,NJ,DONALD,PAYNE,10,DONALD M PAYNE,D,490634,1,1
TOMWYKA2008NJ11,2008,NJ,TOM,WYKA,11,TOM WYKA,D,27050,0,0.035274634
RODNEYFRELINGHUYSEN2008NJ11,2008,NJ,RODNEY,FRELINGHUYSEN,11,RODNEY FRELINGHUYSEN,R,739790,1,0.964725366
ALANBATEMAN2008NJ12,2008,NJ,ALAN,BATEMAN,12,ALAN R BATEMAN,R,20880,0,0.029459112
RUSHHOLT2008NJ12,2008,NJ,RUSH,HOLT,12,RUSH HOLT,D,687899,1,0.970540888
ALBIOSIRES2008NJ13,2008,NJ,ALBIO,SIRES,13,ALBIO SIRES,D,663124,1,1
DAVIDKURKOWSKI2008NJ2,2008,NJ,DAVID,KURKOWSKI,2,DAVID CARL STREICH KURKOWSKI,D,96500,0,0.108919552
FRANKLOBIONDO2008NJ2,2008,NJ,FRANK,LOBIONDO,2,FRANK A LOBIONDO,R,789475,1,0.891080448
CHRISMYERS2008NJ3,2008,NJ,CHRIS,MYERS,3,CHRIS MYERS,R,675559,0,0.276680323
CHRISSMITH2008NJ4,2008,NJ,CHRIS,SMITH,4,CHRIS SMITH,R,409683,1,0.567262199
JOSHUAZEITZ2008NJ4,2008,NJ,JOSHUA,ZEITZ,4,JOSHUA M ZEITZ,D,312528,0,0.432737801
SCOTTGARRETT2008NJ5,2008,NJ,SCOTT,GARRETT,5,SCOTT GARRETT,R,860944,1,0.602370457
DENNISSHULMAN2008NJ5,2008,NJ,DENNIS,SHULMAN,5,DENNIS G SHULMAN,D,568316,0,0.397629543
ROBERTMCLEOD2008NJ6,2008,NJ,ROBERT,MCLEOD,6,ROBERT E MCLEOD,R,3000,0,0.001748813
FRANKPALLONE2008NJ6,2008,NJ,FRANK,PALLONE,6,FRANK PALLONE JR,D,1712449,1,0.998251187
MICHAELHSING2008NJ7,2008,NJ,MICHAEL,HSING,7,MICHAEL P HSING,I,70646,0,0.028236917
LEONARDLANCE2008NJ7,2008,NJ,LEONARD,LANCE,7,LEONARD LANCE,R,849174,1,0.339411376
LINDASTENDER2008NJ7,2008,NJ,LINDA,STENDER,7,LINDA D STENDER,D,1582082,0,0.632351707
BILLPASCRELL2008NJ8,2008,NJ,BILL,PASCRELL,8,BILL PASCRELL JR,D,897973,1,0.979172868
ROLANDSTRATEN2008NJ8,2008,NJ,ROLAND,STRATEN,8,ROLAND STRATEN,R,19100,0,0.020827132
STEVENROTHMAN2008NJ9,2008,NJ,STEVEN,ROTHMAN,9,STEVEN R ROTHMAN,D,833950,1,0.981569169
VINCENTMICCO2008NJ9,2008,NJ,VINCENT,MICCO,9,VINCENT MICCO,R,15659,0,0.018430831
DARRENWHITE2008NM1,2008,NM,DARREN,WHITE,1,DARREN WHITE,R,1009741,0,0.401945037
MARTINHEINRICH2008NM1,2008,NM,MARTIN,HEINRICH,1,MARTIN HEINRICH,D,1502396,1,0.598054963
EDWARDTINSLEY2008NM2,2008,NM,EDWARD,TINSLEY,2,EDWARD R TINSLEY,R,1043749,0,0.498377258
HARRYTEAGUE2008NM2,2008,NM,HARRY,TEAGUE,2,HARRY TEAGUE,D,1050546,1,0.501622742
BENLUJAN2008NM3,2008,NM,BEN,LUJAN,3,BEN R LUJAN,D,827330,1,0.860716326
DANIELEAST2008NM3,2008,NM,DANIEL,EAST,3,DANIEL K EAST,R,124281,0,0.129296273
CAROLMILLER2008NM3,2008,NM,CAROL,MILLER,3,CAROL MILLER,I,9600,0,0.009987401
SHELLEYBERKLEY2008NV1,2008,NV,SHELLEY,BERKLEY,1,SHELLEY BERKLEY,D,1449817,1,0.996734423
KENWEGNER2008NV1,2008,NV,KEN,WEGNER,1,KEN WEGNER,R,4750,0,0.003265577
DEANHELLER2008NV2,2008,NV,DEAN,HELLER,2,DEAN HELLER,R,1121995,1,0.602269202
JILLDERBY2008NV2,2008,NV,JILL,DERBY,2,JILL T DERBY,D,740951,0,0.397730798
DINATITUS2008NV3,2008,NV,DINA,TITUS,3,DINA TITUS,D,1236662,1,0.398639549
LEEZELDIN2008NY1,2008,NY,LEE,ZELDIN,1,LEE ZELDIN,R,194331,0,0.184378087
TIMOTHYBISHOP2008NY1,2008,NY,TIMOTHY,BISHOP,1,TIMOTHY H BISHOP,D,859650,1,0.815621913
EDOLPHUSTOWNS2008NY10,2008,NY,EDOLPHUS,TOWNS,10,EDOLPHUS TOWNS,D,979578,1,1
YVETTECLARKE2008NY11,2008,NY,YVETTE,CLARKE,11,YVETTE D CLARKE,D,345498,1,1
NYDIAVELAZQUEZ2008NY12,2008,NY,NYDIA,VELAZQUEZ,12,NYDIA M VELAZQUEZ,D,706348,1,1
ROBERTSTRANIERE2008NY13,2008,NY,ROBERT,STRANIERE,13,ROBERT A STRANIERE,R,122040,0,0.12181902
MICHAELMCMAHON2008NY13,2008,NY,MICHAEL,MCMAHON,13,MICHAEL E MCMAHON,D,873724,1,0.872141935
CARMINEMORANO2008NY13,2008,NY,CARMINE,MORANO,13,CARMINE MORANO,I,6050,0,0.006039045
CAROLYNMALONEY2008NY14,2008,NY,CAROLYN,MALONEY,14,CAROLYN B MALONEY,D,1246188,1,1
JOSESERRANO2008NY16,2008,NY,JOSE,SERRANO,16,JOSE E SERRANO,D,310125,1,1
ELIOTENGEL2008NY17,2008,NY,ELIOT,ENGEL,17,ELIOT L ENGEL,D,727376,1,1
JIMRUSSELL2008NY18,2008,NY,JIM,RUSSELL,18,JIM RUSSELL,R,1670,0,0.001661758
NITALOWEY2008NY18,2008,NY,NITA,LOWEY,18,NITA M LOWEY,D,1003290,1,0.998338242
JOHNHALL2008NY19,2008,NY,JOHN,HALL,19,JOHN HALL,D,1388821,1,0.878178591
KIERANLALOR2008NY19,2008,NY,KIERAN,LALOR,19,KIERAN MICHAEL LALOR,R,192658,0,0.121821409
STEVEISRAEL2008NY2,2008,NY,STEVE,ISRAEL,2,STEVE ISRAEL,D,1298202,1,0.995895829
FRANKSTALZER2008NY2,2008,NY,FRANK,STALZER,2,FRANK J STALZER,R,5350,0,0.004104171
SANDYTREADWELL2008NY20,2008,NY,SANDY,TREADWELL,20,SANDY TREADWELL,R,706072,0,0.194166951
