KEY,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,YEAR,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
IL|1|Phillip|Jackson|2006,IL,1,H6IL01126,False,Phillip,Jackson,DEM,2006,18427,0.18420000000000003,,,,
IL|1|Jason E.|Tabour|2006,IL,1,H6IL01134,False,Jason E.,Tabour,REP,2006,6494,1.0,,,27804,0.1594
"IL|2|Jesse L., Jr.|Jackson|2006",IL,2,H6IL02124,True,"Jesse L., Jr.",Jackson,DEM,2006,90659,1.0,,,146347,0.8484
IL|2|Robert|Belin|2006,IL,2,H6IL02249,False,Robert,Belin,REP,2006,3829,0.5839,,,20395,0.1182
IL|2|Howard|Schug|2006,IL,2,H6IL02256,False,Howard,Schug,REP,2006,2729,0.41609999999999997,,,,
IL|2|Anthony W.|Williams|2006,IL,2,H2IL02107,False,Anthony W.,Williams,LBT,2006,12,1.0,,,5748,0.0333
IL|3|Daniel William|Lipinski|2006,IL,3,H4IL03077,True,Daniel William,Lipinski,DEM,2006,44401,0.5445,,,127768,0.7709999999999999
IL|3|John T.|Kelly|2006,IL,3,H6IL03122,False,John T.,Kelly,DEM,2006,20918,0.2565,,,,
IL|3|John P.|Sullivan|2006,IL,3,H6IL03114,False,John P.,Sullivan,DEM,2006,16231,0.19899999999999998,,,,
IL|3|Raymond G.|Wardingley|2006,IL,3,H0IL01111,False,Raymond G.,Wardingley,REP,2006,12603,0.7062,,,37954,0.22899999999999998
IL|3|Arthur J.|Jones|2006,IL,3,H4IL03028,False,Arthur J.,Jones,REP,2006,5242,0.2937,,,,
IL|3|Richard Benedict|Mayers|2006,IL,3,H0IL03042,False,Richard Benedict,Mayers,W(REP),2006,2,0.0001,,,,
IL|4|Luis V.|Gutierrez|2006,IL,4,H2IL08039,True,Luis V.,Gutierrez,DEM,2006,36915,1.0,,,69910,0.8584
IL|4|Ann |Melichar|2006,IL,4,H6IL04120,False,Ann ,Melichar,REP,2006,3102,1.0,,,11532,0.1416
IL|5|Rahm|Emanuel|2006,IL,5,H2IL05092,True,Rahm,Emanuel,DEM,2006,53727,0.831,,,114319,0.7798999999999999
IL|5|Mark Arnold|Fredrickson|2006,IL,5,H2IL05142,False,Mark Arnold,Fredrickson,DEM,2006,6050,0.09359999999999999,,,,
IL|5|John (Johnny Hap)|Haptonstall|2006,IL,5,H6IL05135,False,John (Johnny Hap),Haptonstall,DEM,2006,4876,0.0754,,,,
IL|5|Kevin Edward|White|2006,IL,5,H6IL05143,False,Kevin Edward,White,REP,2006,9567,1.0,,,32250,0.22
IL|5|John|Houlihan|2006,IL,5,,False,John,Houlihan,W,2006,,,,,12,0.0001
IL|6|Peter J.|Roskam|2006,IL,6,H6IL06117,False,Peter J.,Roskam,REP ,2006,50794,1.0,,,91382,0.5135000000000001
IL|6|L. Tammy |Duckworth|2006,IL,6,H6IL06141,False,L. Tammy ,Duckworth,DEM,2006,14283,0.4385,,,86572,0.4865
IL|6|Christine |Cegelis|2006,IL,6,H4IL06096,False,Christine ,Cegelis,DEM,2006,13159,0.40399999999999997,,,,
IL|6|Lindy|Scott|2006,IL,6,H6IL06133,False,Lindy,Scott,DEM,2006,5133,0.1576,,,,
IL|6|Patricia Elaine|Beard|2006,IL,6,,False,Patricia Elaine,Beard,W,2006,,,,,3,0.0
IL|7|Danny K.|Davis|2006,IL,7,H4IL07037,True,Danny K.,Davis,DEM,2006,77287,0.8898,,,143071,0.867
IL|7|Jim|Ascot|2006,IL,7,H6IL07263,False,Jim,Ascot,DEM,2006,6646,0.0765,,,,
IL|7|Robert |Dallas|2006,IL,7,H0IL07084,False,Robert ,Dallas,DEM,2006,2921,0.0336,,,,
IL|7|Charles |Hutchinson|2006,IL,7,H6IL07271,False,Charles ,Hutchinson,REP,2006,6586,1.0,,,21939,0.133
IL|7|Lowell M.|Seida|2006,IL,7,,False,Lowell M.,Seida,W,2006,,,,,1,0.0
IL|8|Melissa |Bean|2006,IL,8,H2IL08088,True,Melissa ,Bean,DEM,2006,23375,1.0,,,93355,0.509
IL|8|David |McSweeney|2006,IL,8,H8IL08044,False,David ,McSweeney,REP,2006,25085,0.4292,,,80720,0.4401
IL|8|Kathy |Salvi|2006,IL,8,H6IL08105,False,Kathy ,Salvi,REP ,2006,19370,0.33140000000000003,,,,
IL|8|Robert W.|Churchill|2006,IL,8,H6IL08121,False,Robert W.,Churchill,REP,2006,9169,0.15689999999999998,,,,
IL|8|Aaron B.|Lincoln|2006,IL,8,H6IL08097,False,Aaron B.,Lincoln,REP,2006,2630,0.045,,,,
IL|8|Ken |Arnold|2006,IL,8,H6IL08113,False,Ken ,Arnold,REP,2006,1275,0.0218,,,,
"IL|8|James Creighton, Jr.|Mitchell|2006",IL,8,H6IL08139,False,"James Creighton, Jr.",Mitchell,REP,2006,921,0.0158,,,,
IL|8|Bill|Scheurer|2006,IL,8,H4IL08092,False,Bill,Scheurer,MOD,2006,,,,,9312,0.0508
IL|8|Jonathan|Farnick|2006,IL,8,,False,Jonathan,Farnick,W,2006,,,,,7,0.0
IL|9|Janice D.|Schakowsky|2006,IL,9,H8IL09067,True,Janice D.,Schakowsky,DEM,2006,57490,1.0,,,122852,0.7459
IL|9|Michael P.|Shannon|2006,IL,9,H6IL09111,False,Michael P.,Shannon,REP,2006,13482,0.8497,,,41858,0.2541
IL|9|Simon M.|Ribeiro|2006,IL,9,H6IL09129,False,Simon M.,Ribeiro,REP/W,2006,2385,0.1503,,,3,0.0
IL|10|Mark Steven|Kirk|2006,IL,10,H0IL10120,True,Mark Steven,Kirk,REP,2006,36115,0.9995999999999999,,,107929,0.5338
IL|10|Phil|Collins|2006,IL,10,H6IL10127,False,Phil,Collins,W(REP),2006,13,0.0004,,,,
IL|10|Daniel J.|Seals|2006,IL,10,H6IL10119,False,Daniel J.,Seals,DEM,2006,23462,0.7076,,,94278,0.46619999999999995
IL|10|Zane|Smith|2006,IL,10,H6IL10093,False,Zane,Smith,DEM,2006,9694,0.2924,,,,
IL|10|Arthur C.|Brumfield|2006,IL,10,,False,Arthur C.,Brumfield,W,2006,,,,,1,0.0
"IL|11|Gerald C. ""Jerry""|Weller|2006",IL,11,H4IL11096,True,"Gerald C. ""Jerry""",Weller,REP ,2006,45954,1.0,,,109009,0.551
IL|11|John |Pavich|2006,IL,11,H6IL11109,False,John ,Pavich,DEM,2006,29436,1.0,,,88846,0.449
IL|11|Alaka|Waikar|2006,IL,11,,False,Alaka,Waikar,W,2006,,,,,1,0.0
IL|12|Jerry F.|Costello|2006,IL,12,H8IL21021,True,Jerry F.,Costello,DEM,2006,45600,0.9013,,,157802,1.0
IL|12|Kenneth Charles|Wiezer|2006,IL,12,H8IL12053,False,Kenneth Charles,Wiezer,DEM,2006,4991,0.0987,,,,
IL|12|W. K. |Siglar|2006,IL,12,,False,W. K. ,Siglar,W,2006,,,,,7,0.0
IL|13|Judy |Biggert|2006,IL,13,H8IL13069,True,Judy ,Biggert,REP,2006,52900,0.7959,,,119720,0.5832999999999999
IL|13|Bob|Hart|2006,IL,13,H4IL13167,False,Bob,Hart,REP,2006,13564,0.2041,,,,
IL|13|Joseph |Shannon|2006,IL,13,H6IL13105,False,Joseph ,Shannon,DEM,2006,17919,0.5650999999999999,,,85507,0.41659999999999997
IL|13|Bill |Reedy|2006,IL,13,H6IL13097,False,Bill ,Reedy,DEM,2006,13789,0.4349,,,,
IL|13|Mark Alan|Mastrogiovanni|2006,IL,13,,False,Mark Alan,Mastrogiovanni,W,2006,,,,,7,0.0
IL|14|J. Dennis |Hastert|2006,IL,14,H6IL14095,True,J. Dennis ,Hastert,REP,2006,69198,1.0,,,117870,0.5979
"IL|14|Jonathan ""John""|Laesch|2006",IL,14,H6IL14111,False,"Jonathan ""John""",Laesch,DEM,2006,15022,0.6579999999999999,,,79274,0.4021
IL|14|Ruben |Kanhai-Zamora|2006,IL,14,H4IL14108,False,Ruben ,Kanhai-Zamora,DEM,2006,7809,0.342,,,,
IL|15|Timothy V.|Johnson|2006,IL,15,H0IL15053,True,Timothy V.,Johnson,REP,2006,55833,1.0,,,116810,0.5759000000000001
IL|15|David |Gill|2006,IL,15,H4IL15055,False,David ,Gill,DEM ,2006,17571,1.0,,,86025,0.4241
IL|16|Donald A.|Manzullo|2006,IL,16,H0IL16085,True,Donald A.,Manzullo,REP,2006,60440,1.0,,,125951,0.6358
IL|16|Richard D.|Auman|2006,IL,16,H6IL16066,False,Richard D.,Auman,DEM,2006,27749,1.0,,,63627,0.3212
IL|16|General John|Borling|2006,IL,16,,False,General John,Borling,W,2006,,,,,8523,0.043
IL|17|Phil|Hare|2006,IL,17,H6IL17155,False,Phil,Hare,DEM,2006,,,,,115025,0.5717
IL|17|Lane A.|Evans|2006,IL,17,H2IL19010,True,Lane A.,Evans,DEM,2006,38780,1.0,,,,
IL|17|Andrea |Zinga|2006,IL,17,H4IL17069,False,Andrea ,Zinga,REP,2006,13287,0.4219,,,86161,0.42829999999999996
IL|17|Jim|Mowen|2006,IL,17,H6IL17130,False,Jim,Mowen,REP,2006,12962,0.41159999999999997,,,,
IL|17|Brian S.|Gilliland|2006,IL,17,H6IL17148,False,Brian S.,Gilliland,REP,2006,5241,0.1664,,,,
IL|18|Ray |LaHood|2006,IL,18,H4IL18059,True,Ray ,LaHood,REP ,2006,49400,1.0,,,150194,0.6728000000000001
IL|18|Steve|Waterworth|2006,IL,18,H4IL18091,False,Steve,Waterworth,DEM,2006,21798,1.0,,,73052,0.3272
IL|19|John M.|Shimkus|2006,IL,19,H2IL20042,True,John M.,Shimkus,REP,2006,42588,0.9983,,,143491,0.6071
IL|19|Don|Grimes|2006,IL,19,H6IL19110,False,Don,Grimes,W(REP),2006,74,0.0017000000000000001,,,,
IL|19|Danny L.|Stover|2006,IL,19,H6IL19094,False,Danny L.,Stover,DEM,2006,20555,0.6156,,,92861,0.39289999999999997
IL|19|Vic |Roberts|2006,IL,19,H6IL19086,False,Vic ,Roberts,DEM,2006,12835,0.38439999999999996,,,,
IN|S|Richard G.|Lugar|2006,IN,S,S4IN00014,True,Richard G.,Lugar,REP,2006,393960,1.0,,,1171553,0.8736
IN|S|Steve|Osborn|2006,IN,S,S6IN00142,False,Steve,Osborn,LBT,2006,,,,,168820,0.1259
IN|S|Mark |Pool|2006,IN,S,S6IN00167,False,Mark ,Pool,W,2006,,,,,444,0.0003
IN|S|Jack H.|Baldwin|2006,IN,S,S6IN00159,False,Jack H.,Baldwin,W,2006,,,,,294,0.0002
IN|1|Peter J.|Visclosky|2006,IN,1,H4IN01012,True,Peter J.,Visclosky,DEM,2006,55144,1.0,,,104195,0.6965
IN|1|Mark J.|Leyva|2006,IN,1,H8IN01096,False,Mark J.,Leyva,REP,2006,8416,0.43810000000000004,,,40146,0.2683
IN|1|Richard (Ric)|Holtz|2006,IN,1,H6IN01173,False,Richard (Ric),Holtz,REP,2006,4761,0.24780000000000002,,,,
IN|1|Lewis (149 Farmer)|Hass|2006,IN,1,H6IN01165,False,Lewis (149 Farmer),Hass,REP,2006,3576,0.1862,,,,
IN|1|Jayson|Reeves|2006,IN,1,H6IN01157,False,Jayson,Reeves,REP,2006,2457,0.12789999999999999,,,,
IN|1|Charles|Barman|2006,IN,1,H6IN01181,False,Charles,Barman,IND,2006,,,,,5266,0.0352
IN|2|Joe|Donnelly|2006,IN,2,H4IN02101,False,Joe,Donnelly,DEM,2006,30589,0.8297,,,103561,0.5398
IN|2|Steve|Francis|2006,IN,2,H6IN02148,False,Steve,Francis,DEM,2006,6280,0.1703,,,,
IN|2|J. Christopher|Chocola|2006,IN,2,H2IN03111,True,J. Christopher,Chocola,REP,2006,25139,0.7011,,,88300,0.46020000000000005
IN|2|Tony|Zirkle|2006,IN,2,H4IN02119,False,Tony,Zirkle,REP,2006,10716,0.2989,,,,
IN|3|Mark E.|Souder|2006,IN,3,H4IN04099,True,Mark E.,Souder,REP,2006,39449,0.7134,,,95421,0.5428000000000001
IN|3|William|Larsen|2006,IN,3,H2IN03145,False,William,Larsen,REP,2006,15845,0.2866,,,,
IN|3|Thomas E.|Hayhurst|2006,IN,3,H6IN03161,False,Thomas E.,Hayhurst,DEM,2006,12556,0.664,,,80357,0.4572
IN|3|Kevin|Boyd|2006,IN,3,H6IN00027,False,Kevin,Boyd,DEM,2006,2494,0.1319,,,,
IN|3|Thomas Allen|Schrader|2006,IN,3,H6IN03187,False,Thomas Allen,Schrader,DEM,2006,1979,0.1047,,,,
IN|3|Edward W. |Smith|2006,IN,3,H6IN03195,False,Edward W. ,Smith,DEM,2006,1881,0.09949999999999999,,,,
IN|4|Steve|Buyer|2006,IN,4,H2IN05025,True,Steve,Buyer,REP,2006,50695,0.7295,,,111057,0.6238
IN|4|Mike |Campbell|2006,IN,4,H4IN04156,False,Mike ,Campbell,REP,2006,18799,0.2705,,,,
IN|4|David Avram|Sanders |2006,IN,4,H4IN04149,False,David Avram,Sanders ,DEM,2006,7522,0.5088,,,66986,0.3762
IN|4|Rick |Cornstuble |2006,IN,4,H6IN04136,False,Rick ,Cornstuble ,DEM,2006,3828,0.2589,,,,
IN|4|Darin S.|Kinser|2006,IN,4,H6IN04144,False,Darin S.,Kinser,DEM,2006,3433,0.2322,,,,
IN|5|Katherine Fox |Carr|2006,IN,5,H6IN05174,False,Katherine Fox ,Carr,DEM,2006,7039,0.38409999999999994,,,64362,0.3141
IN|5|Michael |Clements|2006,IN,5,H6IN03179,False,Michael ,Clements,DEM,2006,4742,0.2588,,,,
IN|5|Mike |Brown|2006,IN,5,H6IN05166,False,Mike ,Brown,DEM,2006,4590,0.2505,,,,
IN|5|Thomas E. |Williams|2006,IN,5,H6IN05182,False,Thomas E. ,Williams,DEM,2006,1953,0.1066,,,,
IN|5|Dan|Burton|2006,IN,5,H2IN06023,True,Dan,Burton,REP,2006,61150,0.8395,,,133118,0.6496
IN|5|Clayton L. (C.L. Jim) |Alfred|2006,IN,5,H4IN05070,False,Clayton L. (C.L. Jim) ,Alfred,REP,2006,6869,0.0943,,,,
IN|5|Victor D.|Wakley|2006,IN,5,H4IN05088,False,Victor D.,Wakley,REP,2006,4822,0.0662,,,,
IN|5|Sheri Conover|Sharlow|2006,IN,5,H6IN05190,False,Sheri Conover,Sharlow,LBT,2006,,,,,7431,0.0363
IN|5|John|Miller|2006,IN,5,H6IN05208,False,John,Miller,W(IND),2006,,,,,18,0.0001
IN|6|Mike |Pence|2006,IN,6,H8IN02060 ,True,Mike ,Pence,REP,2006,52188,0.8613,,,115266,0.6001
IN|6|George T. |Holland|2006,IN,6,H6IN06024,False,George T. ,Holland,REP,2006,8406,0.1387,,,,
IN|6|Barry A. |Welsh|2006,IN,6,H6IN06149,False,Barry A. ,Welsh,DEM,2006,23525,0.695,,,76812,0.39990000000000003
IN|6|Ralph |Spelbring|2006,IN,6,H6IN06156,False,Ralph ,Spelbring,DEM,2006,10324,0.305,,,,
IN|7|Julia M.|Carson|2006,IN,7,H6IN10141,True,Julia M.,Carson,DEM,2006,29503,0.8131999999999999,,,74750,0.5376
IN|7|Kris |Kiser|2006,IN,7,H6IN07295,False,Kris ,Kiser,DEM,2006,4052,0.1117,,,,
IN|7|Bob|Hidalgo|2006,IN,7,H6IN07329,False,Bob,Hidalgo,DEM,2006,1690,0.0466,,,,
"IN|7|Joseph Charles (Hippie Joe), III|Stockett|2006",IN,7,H6IN07345,False,"Joseph Charles (Hippie Joe), III",Stockett,DEM,2006,730,0.020099999999999996,,,,
IN|7|Pierre Quincy |Pullins|2006,IN,7,H6IN07337,False,Pierre Quincy ,Pullins,DEM,2006,306,0.0084,,,,
IN|7|Eric |Dickerson|2006,IN,7,H6IN07352,False,Eric ,Dickerson,REP,2006,11336,0.5409,,,64304,0.46240000000000003
IN|7|Ronald V.|Franklin|2006,IN,7,H6IN07303,False,Ronald V.,Franklin,REP,2006,4516,0.2155,,,,
IN|7|John |Bauer|2006,IN,7,H6IN07311,False,John ,Bauer,REP,2006,3834,0.18289999999999998,,,,
IN|7|Michael A. |Simpson|2006,IN,7,H6IN07360,False,Michael A. ,Simpson,REP,2006,1273,0.060700000000000004,,,,
IN|8|Brad |Ellsworth|2006,IN,8,H6IN08210,False,Brad ,Ellsworth,DEM,2006,45765,1.0,,,131019,0.6102000000000001
IN|8|John N.|Hostettler|2006,IN,8,H4IN08108,True,John N.,Hostettler,REP,2006,32018,1.0,,,83704,0.3898
IN|9|Baron P.|Hill|2006,IN,9,H8IN09032,False,Baron P.,Hill,DEM,2006,53883,0.7916,,,110454,0.5001
IN|9|Gretchen|Clearwater|2006,IN,9,H6IN09085,False,Gretchen,Clearwater,DEM,2006,9415,0.1383,,,,
IN|9|Lendall B.|Terry|2006,IN,9,H0IN09039,False,Lendall B.,Terry,DEM,2006,2501,0.036699999999999997,,,,
IN|9|John (Cosmo)|Hockersmith|2006,IN,9,H6IN09101,False,John (Cosmo),Hockersmith,DEM,2006,2267,0.0333,,,,
IN|9|Michael E.|Sodrel|2006,IN,9,H2IN09084,True,Michael E.,Sodrel,REP,2006,30273,0.8044,,,100469,0.4549
IN|9|Sam|Schultz|2006,IN,9,H6IN09093,False,Sam,Schultz,REP,2006,7363,0.1956,,,,
IN|9|Donald W.|Mantooth|2006,IN,9,H6IN09127,False,Donald W.,Mantooth,W(REP),2006,,,,,33,0.0001
IN|9|D. Eric|Schansberg|2006,IN,9,H6IN09119,False,D. Eric,Schansberg,LBT,2006,,,,,9893,0.044800000000000006
IA|1|Bruce|Braley|2006,IA,1,H6IA01098,False,Bruce,Braley,DEM,2006,10489,0.3605,,,114322,0.5506
IA|1|Rick|Dickinson|2006,IA,1,H6IA01114,False,Rick,Dickinson,DEM,2006,9971,0.3427,,,,
IA|1|Bill|Gluba|2006,IA,1,H2IA01014,False,Bill,Gluba,DEM,2006,7453,0.2561,,,,
IA|1|Denny|Heath|2006,IA,1,H2IA01048,False,Denny,Heath,DEM,2006,1161,0.039900000000000005,,,,
IA|1|Mike|Whalen|2006,IA,1,H6IA01106,False,Mike,Whalen,REP,2006,10977,0.48460000000000003,,,89729,0.4322
IA|1|Bill|Dix|2006,IA,1,H6IA00017,False,Bill,Dix,REP,2006,8483,0.37450000000000006,,,,
IA|1|Brian|Kennedy|2006,IA,1,H6IA01122,False,Brian,Kennedy,REP,2006,3172,0.14,,,,
IA|1|James F. |Hill|2006,IA,1,H6IA01130,False,James F. ,Hill,PIR,2006,,,,,2201,0.0106
IA|1|Albert W.|Schoeman|2006,IA,1,H6IA01148,False,Albert W.,Schoeman,NP,2006,,,,,1226,0.0059
IA|2|David|Loebsack|2006,IA,2,H6IA02146,False,David,Loebsack,W(DEM)/DEM*,2006,501,0.3486,,,107683,0.5138
IA|2|James A.|Leach|2006,IA,2,H6IA01015,True,James A.,Leach,REP,2006,8430,0.9897,,,101707,0.4853
IA|3|Leonard L.|Boswell|2006,IA,3,H6IA03144,True,Leonard L.,Boswell,DEM,2006,31602,0.9878,,,115769,0.5185
IA|3|Jeff|Lamberti|2006,IA,3,H6IA03219,False,Jeff,Lamberti,REP,2006,8713,0.9943000000000001,,,103722,0.4645
IA|3|Helen|Meyers|2006,IA,3,H6IA03227,False,Helen,Meyers,SWP,2006,,,,,3591,0.0161
IA|4|Tom|Latham|2006,IA,4,H4IA05102,True,Tom,Latham,REP,2006,14899,0.997,,,121650,0.5719
IA|4|Selden E.|Spencer|2006,IA,4,H6IA04126,False,Selden E.,Spencer,DEM,2006,20597,0.9963,,,90982,0.4277
IA|5|Steve|King|2006,IA,5,H2IA05072,True,Steve,King,REP,2006,21512,0.9953,,,105580,0.585
IA|5|Joyce|Schulte|2006,IA,5,H4IA05169,False,Joyce,Schulte,DEM,2006,8874,0.6255,,,64181,0.3556
IA|5|Robert L.|Chambers|2006,IA,5,H6IA05115,False,Robert L.,Chambers,DEM,2006,5286,0.3726,,,,
IA|5|Roy |Nielsen|2006,IA,5,H6IA05123,False,Roy ,Nielsen,NP,2006,,,,,8159,0.0452
IA|5|Cheryl L. |Brodersen|2006,IA,5,H6IA05131,False,Cheryl L. ,Brodersen,NP,2006,,,,,2479,0.0137
KS|1|Jerry¾|Moran|2006,KS,1,H6KS01096,True,Jerry¾,Moran,REP,2006,60840,1.0,,,156728,0.7861
KS|1|John¾|Doll|2006,KS,1,H6KS01153,False,John¾,Doll,DEM,2006,14109,1.0,,,39781,0.19949999999999998
KS|1|Sylvester¾|Cain|2006,KS,1,H6KS01161,False,Sylvester¾,Cain,REF,2006,,,,,2869,0.0144
KS|2|Nancy¾|Boyda|2006,KS,2,H4KS02107,False,Nancy¾,Boyda,DEM,2006,21335,1.0,,,114139,0.506
KS|2|Jim¾|Ryun|2006,KS,2,H6KS02227,True,Jim¾,Ryun,REP,2006,41941,1.0,,,106329,0.4714
KS|2|Roger¾D.|Tucker|2006,KS,2,H6KS02235,False,Roger¾D.,Tucker,REF,2006,,,,,5094,0.0226
KS|3|Dennis¾|Moore|2006,KS,3,H8KS03049,True,Dennis¾,Moore,DEM,2006,19492,1.0,,,153105,0.6461
KS|3|Chuck¾|Ahner|2006,KS,3,H6KS03167,False,Chuck¾,Ahner,REP,2006,21716,0.5193,,,79824,0.3368
KS|3|Scott¾|Schwab|2006,KS,3,H6KS03183,False,Scott¾,Schwab,REP,2006,13602,0.32530000000000003,,,,
KS|3|Thomas¾|Scherer|2006,KS,3,H6KS03175,False,Thomas¾,Scherer,REP,2006,3610,0.0863,,,,
KS|3|Paul¾V.|Showen|2006,KS,3,H6KS03209,False,Paul¾V.,Showen,REP,2006,2888,0.0691,,,,
KS|3|Robert¾A.|Conroy|2006,KS,3,H6KS03191,False,Robert¾A.,Conroy,REF,2006,,,,,4051,0.0171
KS|4|Todd¾|Tiahrt|2006,KS,4,H4KS04087,True,Todd¾,Tiahrt,REP,2006,36844,1.0,,,116386,0.6353
KS|4|Garth¾J.|McGinn|2006,KS,4,H6KS04157,False,Garth¾J.,McGinn,DEM,2006,4382,0.2757,,,62166,0.3393
KS|4|Ronald¾|Voth|2006,KS,4,H6KS04132,False,Ronald¾,Voth,DEM,2006,4348,0.2735,,,,
KS|4|Marty¾|Mork|2006,KS,4,H4KS04095,False,Marty¾,Mork,DEM,2006,3848,0.2421,,,,
KS|4|Patrick¾|Quaney|2006,KS,4,H2KS04065,False,Patrick¾,Quaney,DEM,2006,3317,0.2087,,,,
KS|4|Joy¾R.|Holt|2006,KS,4,H6KS04140,False,Joy¾R.,Holt,REF,2006,,,,,4655,0.0254
KY|1|Ed|Whitfield|2006,KY,1,H4KY01040,True,Ed,Whitfield,REP,2006,0,,,,123618,0.5958
KY|1|Tom|Barlow|2006,KY,1,H6KY01011,False,Tom,Barlow,DEM,2006,80594,0.7706000000000001,,,83865,0.4042
KY|1|Eric|Streit|2006,KY,1,H6KY01078,False,Eric,Streit,DEM,2006,16320,0.156,,,,
KY|1|Jim|Bloink|2006,KY,1,H6KY01086,False,Jim,Bloink,DEM,2006,7668,0.0733,,,,
KY|2|Ron|Lewis|2006,KY,2,H4KY02030,True,Ron,Lewis,REP,2006,0,,,,118548,0.5540999999999999
KY|2|Mike|Weaver|2006,KY,2,H6KY02050,False,Mike,Weaver,DEM,2006,49067,0.7265,,,95415,0.4459
KY|2|James E.|Rice|2006,KY,2,H4KY02071,False,James E.,Rice,DEM,2006,18470,0.2735,,,,
KY|3|John|Yarmuth|2006,KY,3,H6KY03124,False,John,Yarmuth,DEM,2006,30962,0.5382,,,122489,0.5062
KY|3|Andrew|Horne|2006,KY,3,H6HY03116,False,Andrew,Horne,DEM,2006,18662,0.32439999999999997,,,,
KY|3|James Walter|Moore|2006,KY,3,H6KY03132,False,James Walter,Moore,DEM,2006,4582,0.0796,,,,
KY|3|Burrel Charles|Farnsley|2006,KY,3,H4KY03129,False,Burrel Charles,Farnsley,DEM,2006,3322,0.057699999999999994,,,,
KY|3|Anne M.|Northup|2006,KY,3,H6KY03090,True,Anne M.,Northup,REP,2006,0,,,,116568,0.4818
KY|3|Donna Walker|Mancini|2006,KY,3,H6KY03157,False,Donna Walker,Mancini,LBT,2006,,,,,2134,0.0088
KY|3|W. Ed|Parker|2006,KY,3,H6KY03140,False,W. Ed,Parker,CON,2006,,,,,774,0.0032
KY|4|Geoff|Davis|2006,KY,4,H2KY04071,True,Geoff,Davis,REP,2006,0,,,,105845,0.5169
KY|4|Ken|Lucas|2006,KY,4,H8KY00035,False,Ken,Lucas,DEM,2006,0,,,,88822,0.4338
KY|4|Brian|Houillion|2006,KY,4,H6KY04098,False,Brian,Houillion,LBT,2006,,,,,10100,0.0493
"KY|5|Harold ""Hal""|Rogers|2006",KY,5,H0KY05015,True,"Harold ""Hal""",Rogers,REP,2006,0,,,,147201,0.7376
KY|5|Kenneth|Stepp|2006,KY,5,H6KY05111,False,Kenneth,Stepp,DEM,2006,47362,0.7038,,,52367,0.26239999999999997
KY|5|James W.|Tapley|2006,KY,5,H6KY05129,False,James W.,Tapley,DEM,2006,19928,0.2962,,,,
KY|6|Ben|Chandler|2006,KY,6,H4KY06072,True,Ben,Chandler,DEM,2006,0,,,,158765,0.8545999999999999
KY|6|Elaine Sue|Carlson|2006,KY,6,H6KY06101,False,Elaine Sue,Carlson,REP,2006,0,,,,,
KY|6|Paul|Ard|2006,KY,6,H6KY06119,False,Paul,Ard,LBT,2006,,,,,27015,0.1454
"LA|1|""Bobby""|Jindal|2006",LA,1,H4LA00016,True,"""Bobby""",Jindal,REP,2006,,,,,130508,0.8809999999999999
LA|1|David |Gereighty|2006,LA,1,H6LA01183,False,David ,Gereighty,DEM,2006,,,,,10919,0.0737
LA|1|Stacey|Tallitsch|2006,LA,1,H6LA01175,False,Stacey,Tallitsch,DEM,2006,,,,,5025,0.0339
LA|1|Peter |Beary|2006,LA,1,H6LA01191,False,Peter ,Beary,LBT,2006,,,,,1676,0.0113
LA|2|William J.|Jefferson|2006,LA,2,H0LA02119,True,William J.,Jefferson,DEM,2006,,,,,28283,0.30079999999999996
LA|2|Karen|Carter|2006,LA,2,H6LA02132,False,Karen,Carter,DEM,2006,,,,,20364,0.21660000000000001
LA|2|Derrick |Shepherd|2006,LA,2,H6LA02124,False,Derrick ,Shepherd,DEM,2006,,,,,16799,0.1787
"LA|2|Joseph ""Joe""|Lavigne|2006",LA,2,H6LA02108,False,"Joseph ""Joe""",Lavigne,REP,2006,,,,,12511,0.1331
"LA|2|Troy ""C""|Carter|2006",LA,2,H2LA02032,False,"Troy ""C""",Carter,DEM,2006,,,,,11304,0.1202
LA|2|Eric T.|Bradley|2006,LA,2,H6LA02181,False,Eric T.,Bradley,REP,2006,,,,,1159,0.0123
LA|2|Regina |Bartholomew|2006,LA,2,H6LA02157,False,Regina ,Bartholomew,DEM,2006,,,,,1125,0.012
LA|2|John|Edwards|2006,LA,2,H6LA02116,False,John,Edwards,DEM,2006,,,,,675,0.0072
LA|2|Scott|Barron|2006,LA,2,H6LA02140,False,Scott,Barron,DEM,2006,,,,,621,0.0066
"LA|2|Gregory W. ""Rhumbline""|Kahn|2006",LA,2,H6LA02207,False,"Gregory W. ""Rhumbline""",Kahn,LBT,2006,,,,,404,0.0043
"LA|2|M.V. ""Vinny"" |Mendoza|2006",LA,2,H6LA02173,False,"M.V. ""Vinny"" ",Mendoza,DEM,2006,,,,,402,0.0043
"LA|2|Lawrence William ""Lance,"" III|von Uhde|2006",LA,2,H6LA02199,False,"Lawrence William ""Lance,"" III",von Uhde,REP,2006,,,,,258,0.0027
"LA|2|Deven ""D.C.""|Collins|2006",LA,2,H6LA02165,False,"Deven ""D.C.""",Collins,DEM,2006,,,,,121,0.0013
