Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2009-06-09,1620.73,1629.79,1610.84,120755676787.0,9520610.0
2009-06-08,1617.6,1631.18,1609.24,120521838358.0,72022067.0
2009-06-05,1618.54,1663.34,1605.49,120592343839.0,21352293.0
2009-06-04,1651.28,1651.28,1608.05,122922690835.0,5254292.0
2009-06-03,1606.94,1618.48,1598.48,119622098019.0,31333913.0
2009-06-02,1622.62,1634.97,1608.23,120789388440.0,0.0
2009-06-01,1628.74,1637.69,1610.01,121262173959.0,3283122.0
2009-05-29,1611.24,1611.24,1569.02,120023698451.0,0.0
2009-05-28,1578.13,1578.29,1539.29,117560806575.0,36749594.0
2009-05-27,1558.41,1615.27,1558.18,116093093218.0,6075356.0
2009-05-26,1622.39,1622.39,1541.49,120805931866.0,2061605.0
2009-05-22,1548.39,1569.56,1546.62,115195580645.0,0.0
2009-05-21,1553.05,1568.35,1539.03,115482872110.0,2010945.0
2009-05-20,1582.13,1651.13,1577.05,117650408889.0,5581582.0
2009-05-19,1620.88,1671.34,1618.89,119599390630.0,186255.0
2009-05-18,1681.76,1681.85,1625.55,124116778692.0,0.0
2009-05-15,1595.9,1640.15,1589.8,117777644796.0,815647.0
2009-05-14,1638.69,1645.14,1598.15,120936582978.0,2121300.0
2009-05-13,1603.39,1653.67,1603.39,118345188282.0,56960118.0
2009-05-12,1684.53,1738.27,1655.52,124333844874.0,1961532.0
2009-05-11,1711.53,1744.25,1711.53,126324596179.0,16362978.0
2009-05-08,1749.2,1749.2,1664.62,129104972310.0,17031988.0
2009-05-07,1623.56,1697.0,1611.19,119833133663.0,7523443.0
2009-05-06,1665.91,1670.33,1613.76,122958766743.0,91258688.0
2009-05-05,1609.04,1629.72,1597.49,118758603636.0,9643088.0
2009-05-04,1645.27,1645.27,1559.67,121435372970.0,2701432.0
2009-05-01,1545.86,1590.44,1542.42,114097502949.0,4479952.0
2009-04-30,1584.65,1638.16,1579.57,116962550273.0,15485858.0
2009-04-29,1619.99,1619.99,1573.36,119570587688.0,108744182.0
2009-04-28,1560.95,1584.65,1536.51,115056725847.0,27414663.0
2009-04-27,1557.87,1598.02,1555.96,114830144811.0,1994099.0
2009-04-24,1604.5,1620.79,1558.55,118265611560.0,3187539.0
2009-04-23,1570.53,1581.49,1535.11,115761837868.0,12954150.0
2009-04-22,1568.72,1634.21,1562.0,115629082321.0,1924190.0
2009-04-21,1614.8,1614.8,1481.16,118998012618.0,747210.0
2009-04-20,1544.42,1646.45,1544.42,113858045634.0,0.0
2009-04-17,1688.5,1702.67,1635.85,124480230576.0,539554.0
2009-04-16,1662.57,1675.18,1606.31,122548811743.0,71555.0
2009-04-15,1639.06,1639.06,1563.55,120813072723.0,0.0
2009-04-14,1587.37,1683.26,1587.37,116933524336.0,1908303.0
2009-04-13,1704.5,1705.1,1619.23,125648074955.0,8968805.0
2009-04-09,1655.16,1655.16,1563.12,122016938096.0,2653509.0
2009-04-08,1519.75,1526.46,1488.89,112035008304.0,1457522.0
2009-04-07,1511.99,1551.59,1511.99,111442708312.0,9484365.0
2009-04-06,1550.18,1572.54,1535.37,114082573419.0,4418679.0
2009-04-03,1593.9,1593.9,1550.3,117301392039.0,7889321.0
2009-04-02,1577.38,1582.35,1560.31,116085276606.0,4290632.0
2009-04-01,1546.43,1546.64,1481.59,113806919737.0,5837082.0
2009-03-31,1507.93,1529.29,1471.84,110972415276.0,326525.0
2009-03-30,1452.54,1481.89,1452.54,106900090292.0,11815506.0
2009-03-27,1510.47,1563.28,1510.47,111161401705.0,41925092.0
2009-03-26,1574.52,1574.52,1531.66,115902673748.0,4434670.0
2009-03-25,1544.83,1556.29,1471.44,113704731624.0,8130572.0
2009-03-24,1498.98,1590.71,1498.81,110273847023.0,1772912.0
2009-03-23,1597.54,1597.54,1485.89,117523159604.0,0.0
2009-03-20,1444.82,1488.07,1443.73,106235562497.0,0.0
2009-03-19,1469.24,1543.89,1468.73,108031127342.0,5248612.0
2009-03-18,1527.77,1527.77,1426.02,112332173658.0,5927963.0
2009-03-17,1446.89,1446.89,1377.03,106385264253.0,0.0
2009-03-16,1377.38,1440.5,1371.69,101284221437.0,6034022.0
2009-03-13,1398.36,1413.04,1376.8,102835128678.0,2045617.0
2009-03-12,1403.73,1404.55,1273.77,103228748479.0,27740813.0
2009-03-11,1295.95,1331.56,1281.99,95285404943.0,43201460.0
2009-03-10,1296.75,1296.75,1206.56,95296624003.0,295857.0
2009-03-09,1183.37,1213.46,1176.64,86964418709.0,10937230.0
2009-03-06,1195.81,1232.52,1166.85,87871895310.0,86599999.0
2009-03-05,1206.23,1289.97,1206.23,88637752588.0,4596684.0
2009-03-04,1308.85,1334.72,1283.82,96178777867.0,35783190.0
2009-03-03,1310.99,1365.92,1306.42,96335270325.0,9867581.0
2009-03-02,1342.62,1381.38,1342.62,98658264643.0,0.0
2009-02-27,1394.78,1430.58,1392.28,102483720585.0,6441005.0
2009-02-26,1425.45,1472.19,1417.34,104737471654.0,34533191.0
2009-02-25,1406.35,1439.17,1351.21,103330698308.0,34183563.0
2009-02-24,1415.94,1415.94,1332.26,104039609941.0,0.0
2009-02-23,1331.83,1395.51,1331.83,97860964989.0,0.0
2009-02-20,1369.4,1381.42,1327.92,100622310201.0,819444.0
2009-02-19,1384.38,1455.69,1384.38,101723209195.0,1703762.0
2009-02-18,1441.38,1474.31,1436.71,105919696510.0,2558923.0
2009-02-17,1454.87,1493.48,1454.87,106911836251.0,1085147.0
2009-02-13,1528.43,1565.35,1525.81,112318787117.0,968220.0
2009-02-12,1567.94,1573.47,1510.49,115223396516.0,3098287.0
2009-02-11,1586.26,1600.2,1556.61,116569546852.0,61802418.0
2009-02-10,1553.93,1667.06,1553.93,114211685500.0,12549127.0
2009-02-09,1668.27,1686.49,1653.45,122615627493.0,13947208.0
2009-02-06,1661.93,1661.93,1584.01,122153640343.0,21102503.0
2009-02-05,1582.84,1610.44,1531.24,116340829113.0,80085608.0
2009-02-04,1557.92,1606.58,1555.76,114508957748.0,104320957.0
2009-02-03,1574.72,1609.7,1556.21,115744058685.0,34439413.0
2009-02-02,1603.83,1604.91,1564.55,117883550915.0,2364101.0
2009-01-30,1584.06,1655.48,1578.88,116432812809.0,6624872.0
2009-01-29,1625.04,1692.97,1625.04,119444946031.0,49973346.0
2009-01-28,1713.2,1713.2,1661.25,125914356907.0,64692576.0
2009-01-27,1617.56,1617.98,1583.35,118884887589.0,0.0
2009-01-26,1585.34,1639.05,1572.26,116517506619.0,0.0
2009-01-23,1605.78,1609.81,1544.8,117955503748.0,9493622.0
2009-01-22,1581.05,1655.21,1566.99,116139233276.0,1221662.0
2009-01-21,1690.82,1690.82,1584.85,124184797441.0,2655115.0
2009-01-20,1572.69,1698.76,1572.69,115508544804.0,0.0
2009-01-16,1731.44,1757.31,1684.62,127142743601.0,0.0
2009-01-15,1732.02,1759.99,1680.35,127101864650.0,1156187.0
2009-01-14,1743.07,1792.71,1743.07,127912654010.0,254695.0
2009-01-13,1821.84,1821.84,1783.84,133684571029.0,10588524.0
2009-01-12,1794.28,1844.73,1793.57,131661862466.0,8044275.0
2009-01-09,1843.0,1930.66,1843.0,135242410915.0,7889321.0
2009-01-08,1927.2,1942.75,1907.74,141421290005.0,2451481.0
2009-01-07,1916.76,1972.12,1914.47,140655505098.0,8475403.0
2009-01-06,1994.66,2003.03,1977.68,146371638158.0,0.0
2009-01-05,1981.43,2017.47,1973.07,145400810584.0,194558.0
2009-01-02,2025.85,2032.48,1984.56,148661149999.0,1727390.0
2008-12-31,2026.0,2029.79,1955.65,148827372044.0,8449839.0
2008-12-30,1964.07,1966.0,1918.86,143894283086.0,19865009.0
2008-12-29,1908.54,1929.68,1889.37,139691378921.0,47427520.0
2008-12-26,1931.99,1933.44,1911.93,141407486653.0,4200600.0
2008-12-24,1922.39,1922.39,1900.68,140704970109.0,4780693.0
2008-12-23,1907.1,1942.56,1901.07,139597696186.0,4532025.0
2008-12-22,1929.18,1958.64,1897.57,141213292847.0,839376.0
2008-12-19,1948.47,1999.58,1939.17,142503212518.0,2652197.0
2008-12-18,1948.77,1995.37,1933.37,142493035101.0,348890.0
2008-12-17,1974.78,1998.16,1962.94,144394840537.0,16994386.0
2008-12-16,2005.06,2005.06,1897.07,146609378755.0,27568398.0
2008-12-15,1872.11,1926.55,1847.87,136887842260.0,9034348.0
2008-12-12,1922.26,1922.54,1831.96,140555213330.0,1369339.0
2008-12-11,1861.94,1960.07,1857.42,136144228425.0,49297685.0
2008-12-10,1966.57,1988.49,1928.82,143794689166.0,109333205.0
2008-12-09,1949.33,2038.09,1947.14,142534178083.0,7164195.0
2008-12-08,2036.25,2045.11,1998.85,148889547346.0,65701178.0
2008-12-05,2007.59,2007.59,1860.09,146948650994.0,5753907.0
2008-12-04,1911.55,1992.42,1894.79,139918416048.0,3253460.0
2008-12-03,1951.66,1955.36,1843.19,142837496996.0,40130412.0
2008-12-02,1895.97,1895.97,1801.01,138761457859.0,0.0
2008-12-01,1787.66,2001.67,1787.66,130830944073.0,3293642.0
2008-11-28,2050.49,2050.49,2000.66,150066048298.0,2191508.0
2008-11-26,2024.87,2024.87,1938.62,148195909226.0,58196444.0
2008-11-25,1975.69,1996.54,1903.33,144599683373.0,12683699.0
2008-11-24,1969.55,1977.43,1836.03,144038715726.0,2983164.0
2008-11-21,1830.19,1836.74,1692.35,133808425780.0,578392.0
2008-11-20,1763.65,1880.83,1761.74,128930584672.0,1084971.0
2008-11-19,1851.98,1994.3,1851.98,135350412944.0,15866851.0
2008-11-18,1986.13,2011.21,1905.04,145161000207.0,938813.0
2008-11-17,1980.38,2025.01,1978.17,144739579536.0,944512.0
2008-11-13,2132.96,2133.47,1917.12,155857595700.0,1909511.0
2008-11-12,1985.16,2084.99,1985.16,145048179349.0,72663741.0
2008-11-11,2085.55,2132.04,2079.83,152382524842.0,0.0
2008-11-10,2108.02,2183.03,2095.51,154025023041.0,5645428.0
2008-11-07,2146.31,2147.31,2099.39,156823032704.0,17373215.0
2008-11-06,2113.66,2201.79,2113.66,154442913735.0,80309751.0
2008-11-05,2177.65,2304.28,2170.57,159118363652.0,96310261.0
2008-11-04,2315.96,2315.96,2269.31,169223342756.0,4279219.0
2008-11-03,2256.03,2263.31,2221.18,164844331133.0,39602826.0
2008-10-31,2249.26,2249.26,2161.18,164349597887.0,24094646.0
2008-10-30,2176.04,2186.66,2125.32,158994962845.0,39977064.0
2008-10-29,2130.26,2185.39,2100.54,155642271812.0,86892620.0
2008-10-28,2138.06,2138.06,1944.45,156106251515.0,17840947.0
2008-10-27,1961.54,2045.5,1961.54,143218230859.0,1633936.0
2008-10-24,1982.2,2036.25,1941.7,144687883018.0,477599.0
2008-10-23,2049.01,2120.11,1977.54,149564845647.0,7690437.0
2008-10-22,2091.47,2177.26,2081.69,152663893611.0,4840593.0
2008-10-21,2199.82,2249.58,2186.78,160532542053.0,973752.0
2008-10-20,2255.73,2256.04,2192.47,164615919213.0,10162796.0
2008-10-17,2211.45,2295.08,2186.13,161384598948.0,10255989.0
2008-10-16,2273.74,2274.51,2081.94,165930395272.0,1073007.0
2008-10-15,2147.72,2256.26,2147.72,156733594349.0,1280064.0
2008-10-14,2268.39,2329.1,2193.52,165552206057.0,1168793.0
2008-10-13,2203.45,2203.45,2091.88,160812562650.0,0.0
2008-10-10,2076.46,2076.46,1857.41,151514673463.0,10373240.0
2008-10-09,1922.7,2182.74,1922.66,140294959958.0,5194592.0
2008-10-08,2148.92,2249.92,2126.15,156799908538.0,10619872.0
2008-10-07,2185.41,2347.04,2185.41,159153563903.0,1533368.0
2008-10-06,2331.17,2362.59,2239.17,169768841305.0,3924979.0
2008-10-03,2405.41,2542.07,2405.41,175072967801.0,11467330.0
2008-10-02,2434.43,2502.18,2434.43,177185227391.0,3150658.0
2008-10-01,2505.75,2510.52,2409.43,182376060456.0,25574478.0
2008-09-30,2425.78,2461.3,2338.35,176256329615.0,553261.0
2008-09-29,2284.48,2526.55,2284.48,165990432162.0,22518822.0
2008-09-26,2550.59,2560.04,2450.69,185325986106.0,159398055.0
2008-09-25,2528.63,2566.3,2520.58,183729666666.0,3564243.0
2008-09-24,2515.89,2558.81,2494.75,182725138690.0,21398840.0
2008-09-23,2518.26,2589.19,2518.26,182896712981.0,1569003.0
2008-09-22,2564.38,2707.53,2563.6,186261577686.0,818407.0
2008-09-19,2801.81,3051.26,2647.71,203139664529.0,168562.0
2008-09-18,2657.3,2657.3,2297.92,192664926907.0,0.0
2008-09-17,2370.56,2475.43,2353.08,171875122387.0,30173368.0
2008-09-16,2505.13,2505.13,2364.27,181632085404.0,0.0
2008-09-15,2400.19,2489.11,2400.19,174023618429.0,6729517.0
2008-09-12,2485.83,2491.4,2421.28,180232533457.0,3659141.0
2008-09-11,2448.81,2450.33,2359.69,177548596867.0,63985881.0
2008-09-10,2422.18,2452.69,2364.55,175617475081.0,119568253.0
2008-09-09,2422.75,2499.75,2422.75,175659844535.0,2568701.0
2008-09-08,2488.97,2513.19,2425.6,180460927958.0,71970613.0
2008-09-05,2398.68,2403.01,2302.85,173823694092.0,7024512.0
2008-09-04,2333.27,2396.76,2333.27,169083941002.0,9049245.0
2008-09-03,2414.4,2414.48,2348.29,175132448704.0,42710716.0
2008-09-02,2370.08,2389.44,2339.14,171919906028.0,4127102.0
2008-08-29,2333.49,2347.92,2313.2,169312145785.0,670686.0
2008-08-28,2339.2,2339.2,2280.64,169727989050.0,28107491.0
2008-08-27,2281.56,2296.1,2246.19,165545275357.0,38750185.0
2008-08-26,2250.84,2258.71,2218.4,163329274796.0,2475202.0
2008-08-25,2233.76,2287.12,2233.76,162062283360.0,0.0
2008-08-22,2299.64,2299.64,2252.12,166843659596.0,600946.0
2008-08-21,2248.15,2262.64,2240.07,163112552547.0,2542777.0
2008-08-20,2273.58,2290.28,2234.95,164959644429.0,6008090.0
2008-08-19,2275.94,2302.34,2263.86,164997339239.0,0.0
2008-08-18,2318.17,2381.13,2310.48,168061718221.0,0.0
2008-08-15,2382.7,2421.11,2359.25,172565091998.0,0.0
2008-08-14,2364.19,2367.22,2310.75,171231932501.0,4392726.0
2008-08-13,2325.23,2364.66,2297.57,168408390071.0,54539577.0
2008-08-12,2373.49,2414.43,2357.55,171906222772.0,4341393.0
2008-08-11,2431.48,2440.92,2333.46,176107985010.0,3254689.0
2008-08-08,2348.59,2355.29,2273.8,170102194638.0,2663101.0
2008-08-07,2274.31,2341.36,2262.84,164721717061.0,64187747.0
2008-08-06,2338.98,2345.87,2290.24,169405589591.0,16128663.0
2008-08-05,2333.2,2333.2,2276.34,168822328667.0,51369134.0
2008-08-04,2259.85,2282.78,2222.79,163515343865.0,57606490.0
2008-08-01,2276.67,2282.34,2221.69,164732416453.0,22583159.0
2008-07-31,2248.75,2275.91,2225.27,162712511025.0,16407416.0
2008-07-30,2258.88,2286.24,2226.65,163445445268.0,141541292.0
2008-07-29,2248.46,2248.46,2138.43,162532785737.0,40328748.0
2008-07-28,2129.11,2207.02,2120.28,153911250620.0,663401.0
2008-07-25,2197.01,2222.08,2166.34,158819928981.0,3219222.0
2008-07-24,2174.44,2271.95,2165.67,157188425317.0,6734862.0
2008-07-23,2269.6,2308.48,2228.14,164067185891.0,4849914.0
2008-07-22,2253.08,2253.08,2088.59,162231938817.0,747405.0
2008-07-21,2148.48,2193.68,2147.75,154703229897.0,217058.0
2008-07-18,2163.16,2168.25,2119.74,155800657211.0,17790218.0
2008-07-17,2172.3,2172.3,2045.11,156462891420.0,2364893.0
2008-07-16,2048.96,2048.96,1892.72,147578476962.0,0.0
2008-07-15,1863.55,1938.59,1814.64,134224500826.0,3288996.0
2008-07-14,1900.91,2045.25,1900.91,136915134494.0,0.0
2008-07-11,2019.27,2036.11,1960.97,145441664232.0,12523522.0
2008-07-10,2006.81,2032.17,1965.29,144543889136.0,4832673.0
2008-07-09,1982.56,2068.24,1982.56,142796831951.0,33031694.0
2008-07-08,2060.59,2060.59,1938.38,148418602829.0,4259763.0
2008-07-07,1940.27,2014.98,1915.03,139752236993.0,3063701.0
2008-07-03,1992.95,2047.1,1991.84,143547887143.0,12374471.0
2008-07-02,2031.87,2114.28,2031.78,146351545353.0,6179820.0
2008-07-01,2075.98,2076.76,2018.33,149669061184.0,10051710.0
2008-06-30,2050.97,2102.49,2050.97,149051381687.0,7063132.0
2008-06-27,2103.32,2148.83,2091.07,152855455794.0,15165485.0
2008-06-26,2126.62,2149.43,2124.55,153330589595.0,141312363.0
2008-06-25,2158.85,2214.48,2147.78,155654325823.0,18878035.0
2008-06-24,2136.26,2162.19,2108.46,154221415167.0,2257961.0
2008-06-23,2135.22,2211.45,2134.9,154146706483.0,5687435.0
2008-06-20,2197.04,2235.06,2175.71,158644267418.0,168562.0
2008-06-19,2198.07,2198.07,2151.91,158718465932.0,774086.0
2008-06-18,2185.28,2221.42,2185.11,157795097540.0,33891904.0
2008-06-17,2247.34,2316.52,2247.34,162276515385.0,97979.0
2008-06-16,2304.17,2310.26,2249.59,166380009359.0,589923.0
2008-06-13,2269.17,2299.5,2230.84,163852828160.0,2766960.0
2008-06-12,2288.02,2339.9,2275.84,165213568752.0,70554110.0
2008-06-11,2279.71,2344.18,2279.71,164613358677.0,140707419.0
2008-06-10,2346.84,2372.86,2321.05,169326646438.0,3410507.0
2008-06-09,2336.1,2384.63,2321.39,168551535986.0,13379153.0
2008-06-06,2374.1,2440.16,2374.1,172344284119.0,62433024.0
2008-06-05,2457.73,2459.41,2427.72,178415100727.0,27911715.0
2008-06-04,2423.23,2448.33,2411.76,175910813973.0,30601195.0
2008-06-03,2428.66,2457.8,2409.27,176304592688.0,9507088.0
2008-06-02,2448.56,2483.07,2427.55,177749294814.0,0.0
2008-05-30,2486.29,2504.67,2474.02,180575034398.0,7567709.0
2008-05-29,2505.99,2518.59,2472.71,181970624721.0,33379632.0
2008-05-28,2477.23,2510.94,2454.48,179868987896.0,40120797.0
2008-05-27,2502.2,2508.61,2474.13,181703190250.0,1796420.0
2008-05-23,2477.19,2494.02,2471.17,179909116901.0,1805419.0
2008-05-22,2503.77,2512.03,2470.15,181838449471.0,10266534.0
2008-05-21,2469.28,2508.32,2462.65,179328473791.0,9082125.0
2008-05-20,2488.19,2500.71,2481.28,180651445599.0,0.0
2008-05-19,2511.19,2541.18,2509.64,182321710562.0,0.0
2008-05-16,2527.72,2565.11,2511.68,183524253628.0,212486.0
2008-05-15,2566.02,2566.41,2528.61,186307115975.0,5013831.0
2008-05-14,2552.34,2571.4,2549.49,185315063006.0,15834575.0
2008-05-13,2553.36,2568.23,2540.25,185389917145.0,23624207.0
2008-05-12,2562.29,2565.42,2517.65,186039102876.0,3795196.0
2008-05-09,2506.71,2535.4,2499.12,182003414860.0,33214909.0
2008-05-08,2517.56,2544.38,2509.45,182790892224.0,2228428.0
2008-05-07,2534.89,2612.01,2533.11,184115930972.0,75582098.0
2008-05-06,2610.12,2616.62,2561.1,189579778888.0,14032122.0
2008-05-05,2596.27,2618.04,2586.09,188572217155.0,92435062.0
2008-05-02,2611.88,2673.09,2607.09,189704264118.0,4287016.0
2008-05-01,2638.48,2644.63,2555.76,191636291714.0,16921568.0
2008-04-30,2556.55,2596.4,2553.94,185808320923.0,61435244.0
2008-04-29,2579.03,2594.51,2573.75,187443984631.0,97573043.0
2008-04-28,2594.38,2606.85,2563.15,188560850979.0,29561373.0
2008-04-25,2583.89,2588.72,2533.67,187800744496.0,263562.0
2008-04-24,2563.01,2572.42,2491.13,186282484546.0,9054211.0
2008-04-23,2489.4,2522.4,2476.68,180936930989.0,4882078.0
2008-04-22,2515.52,2525.32,2494.72,182834789311.0,0.0
2008-04-21,2523.04,2565.25,2523.04,183378675604.0,745810.0
2008-04-18,2578.14,2611.47,2571.95,187383159794.0,7787109.0
2008-04-17,2550.04,2556.6,2505.05,185333404226.0,1713960.0
2008-04-16,2541.53,2541.53,2476.48,184714919256.0,1971596.0
2008-04-15,2451.32,2451.32,2413.54,178049301239.0,1181516.0
2008-04-14,2403.86,2468.8,2402.2,174601420700.0,2006940.0
2008-04-11,2469.87,2515.5,2469.27,179383898712.0,38708962.0
2008-04-10,2509.37,2533.68,2481.67,182249493007.0,2777841.0
2008-04-09,2508.99,2572.01,2507.99,182217633783.0,14123875.0
2008-04-08,2561.39,2587.94,2549.45,185870544062.0,2775558.0
2008-04-07,2596.23,2623.29,2585.11,188398572188.0,4166383.0
2008-04-04,2591.38,2631.7,2588.2,188735525342.0,7005560.0
2008-04-03,2631.23,2644.47,2607.78,191567070288.0,15900584.0
2008-04-02,2649.27,2678.89,2626.65,192883390769.0,35228164.0
2008-04-01,2651.99,2651.99,2586.0,192977120127.0,1117200.0
2008-03-31,2548.79,2587.41,2528.84,185885070148.0,6825880.0
2008-03-28,2531.14,2584.5,2528.82,184646962583.0,17006095.0
2008-03-27,2573.15,2621.69,2563.72,187804104407.0,322906041.0
2008-03-26,2615.09,2639.78,2601.83,190861894661.0,20570627.0
2008-03-25,2661.89,2670.9,2614.77,194285252476.0,1708511.0
2008-03-24,2649.77,2693.6,2631.32,193424118716.0,17228614.0
2008-03-20,2634.06,2634.06,2526.38,192494089645.0,2152672.0
2008-03-19,2521.11,2599.33,2521.11,184284275591.0,0.0
2008-03-18,2571.42,2571.42,2487.12,187807693650.0,31026445.0
2008-03-17,2465.79,2493.83,2410.71,180089023117.0,3056644.0
2008-03-14,2482.39,2558.02,2465.68,181361526889.0,5530803.0
2008-03-13,2540.82,2552.19,2442.91,185632520525.0,32549833.0
2008-03-12,2504.47,2601.31,2504.47,182985701696.0,221971029.0
2008-03-11,2550.29,2550.29,2449.38,185283151257.0,1919276.0
2008-03-10,2393.31,2437.34,2382.72,173885993133.0,6443397.0
2008-03-07,2410.74,2443.39,2364.04,175152712841.0,11888054.0
2008-03-06,2386.89,2438.07,2386.77,173439809064.0,90603854.0
2008-03-05,2447.15,2498.74,2439.6,177818055689.0,23659653.0
2008-03-04,2472.22,2483.52,2420.4,179546712761.0,5771424.0
2008-03-03,2482.1,2504.17,2467.28,180267471792.0,8022909.0
2008-02-29,2498.77,2555.43,2491.97,181565534280.0,1187589.0
2008-02-28,2577.27,2619.36,2570.67,187280911036.0,29919796.0
2008-02-27,2632.59,2664.91,2615.47,191507369709.0,50972311.0
2008-02-26,2641.82,2664.87,2616.76,192178959484.0,248245.0
2008-02-25,2629.64,2633.85,2564.42,191292926539.0,2186312.0
2008-02-22,2597.97,2599.06,2536.54,190621930416.0,602439.0
2008-02-21,2588.02,2655.32,2584.79,189889234318.0,18709787.0
2008-02-20,2634.51,2638.93,2575.0,193300033341.0,7042609.0
2008-02-19,2591.8,2654.48,2584.44,190169881208.0,987361.0
2008-02-15,2624.9,2627.33,2596.01,192607008615.0,552370.0
2008-02-14,2625.88,2679.3,2620.75,192678257899.0,1340886.0
2008-02-13,2677.39,2680.9,2630.86,196439236750.0,31012433.0
2008-02-12,2654.11,2677.9,2628.99,194288401737.0,21733486.0
2008-02-11,2622.39,2648.75,2614.8,191905417233.0,3591730.0
2008-02-08,2652.31,2691.14,2616.41,194114432243.0,16757431.0
2008-02-07,2686.22,2708.61,2634.95,196596190230.0,53409838.0
2008-02-06,2646.76,2697.0,2634.09,193707870686.0,18289614.0
2008-02-05,2650.53,2705.94,2650.53,193866377227.0,50747591.0
2008-02-04,2717.56,2777.19,2716.28,198768966195.0,58828082.0
2008-02-01,2780.22,2782.46,2732.61,203837165871.0,7386182.0
2008-01-31,2734.56,2746.21,2591.46,200586826088.0,12898079.0
2008-01-30,2643.56,2709.31,2634.89,193919823417.0,144401776.0
2008-01-29,2653.78,2654.63,2591.37,194669053947.0,40956657.0
2008-01-28,2623.77,2623.77,2523.25,192513372020.0,13861459.0
2008-01-25,2550.34,2618.77,2544.65,187136550126.0,3745667.0
2008-01-24,2583.67,2602.57,2552.32,189586212179.0,14402655.0
2008-01-23,2576.76,2587.31,2351.63,188858704835.0,4828783.0
2008-01-22,2419.91,2465.39,2298.17,177362378657.0,745214.0
2008-01-18,2371.38,2435.15,2346.04,173805853774.0,0.0
2008-01-17,2405.75,2482.16,2405.75,176324650601.0,18049191.0
2008-01-16,2476.97,2511.93,2419.61,181542720085.0,2473109.0
2008-01-15,2426.93,2449.19,2406.62,177869762539.0,3072542.0
2008-01-14,2480.09,2502.02,2461.19,181726864091.0,0.0
2008-01-11,2484.68,2530.47,2475.17,182063208469.0,22905651.0
2008-01-10,2513.98,2543.47,2432.47,184102605703.0,8036956.0
2008-01-09,2478.65,2478.65,2398.59,181514839497.0,8081769.0
2008-01-08,2456.66,2562.2,2456.66,179641911253.0,4227033.0
2008-01-07,2538.08,2572.19,2501.07,185595804460.0,2282193.0
2008-01-04,2508.58,2561.02,2503.36,183439826349.0,11239853.0
2008-01-03,2580.06,2629.37,2580.06,188667960293.0,10596793.0
2008-01-02,2607.1,2664.33,2595.83,190943838206.0,28920682.0
2007-12-31,2663.04,2681.35,2633.54,195041248108.0,5582976.0
2007-12-28,2660.07,2715.46,2658.85,194830340019.0,7299267.0
2007-12-27,2683.32,2758.42,2683.32,196532869788.0,303460055.0
2007-12-26,2772.36,2777.43,2742.08,203054543945.0,23912713.0
2007-12-24,2766.98,2768.03,2747.85,202677241913.0,3184906.0
2007-12-21,2750.44,2750.46,2685.37,201948417463.0,18176360.0
2007-12-20,2676.73,2679.21,2625.01,196536034070.0,4127468.0
2007-12-19,2659.74,2681.87,2638.34,195288665051.0,64565662.0
2007-12-18,2678.29,2686.53,2615.77,196650917504.0,8469330.0
2007-12-17,2636.29,2680.14,2636.29,193566732598.0,1909331.0
2007-12-14,2663.71,2726.5,2663.71,195579717432.0,1459983.0
2007-12-13,2727.95,2730.15,2678.44,200296674920.0,28234393.0
2007-12-12,2733.57,2828.01,2699.83,200708916305.0,226966973.0
2007-12-11,2762.25,2892.61,2761.89,202815764724.0,417230.0
2007-12-10,2885.48,2892.85,2840.62,211863560634.0,1100248.0
2007-12-07,2842.53,2866.95,2832.38,208710224007.0,10182841.0
2007-12-06,2863.57,2863.57,2776.78,210254892665.0,66265901.0
2007-12-05,2787.41,2787.41,2752.58,204559978515.0,34524821.0
2007-12-04,2751.48,2772.94,2745.0,201349557322.0,13501960.0
2007-12-03,2788.76,2831.02,2783.48,204073258283.0,8121727.0
2007-11-30,2816.03,2854.8,2804.15,206746874538.0,5159240.0
2007-11-29,2776.92,2795.31,2759.3,203878907480.0,3954325.0
2007-11-28,2804.39,2804.4,2710.84,205900070191.0,57918832.0
2007-11-27,2691.62,2699.17,2649.09,197588859600.0,19239443.0
2007-11-26,2641.59,2754.97,2640.83,193928480138.0,0.0
2007-11-23,2756.23,2774.58,2717.06,202369659096.0,0.0
2007-11-21,2695.91,2733.25,2673.26,197971563162.0,28498555.0
2007-11-20,2707.22,2738.91,2651.97,198831283408.0,6465180.0
2007-11-19,2711.44,2748.49,2685.52,199229773546.0,1268770.0
2007-11-16,2770.19,2796.99,2739.34,204258438118.0,223322.0
2007-11-15,2788.45,2841.39,2773.83,205605628890.0,4504923.0
2007-11-14,2853.91,2915.94,2843.89,210468661604.0,22665667.0
2007-11-13,2895.37,2895.84,2821.87,213554742954.0,25010361.0
2007-11-12,2803.8,2852.14,2777.85,206793356525.0,0.0
2007-11-09,2786.31,2812.41,2696.53,205511023278.0,2243017.0
2007-11-08,2747.32,2752.39,2670.86,202172280985.0,50207405.0
2007-11-07,2684.85,2764.78,2684.79,197576493898.0,25900782.0
2007-11-06,2795.35,2795.7,2731.45,205709063856.0,5260944.0
2007-11-05,2749.91,2764.69,2722.5,202286900460.0,61902757.0
2007-11-02,2767.75,2813.81,2751.28,203596227227.0,41997891.0
2007-11-01,2794.16,2903.02,2791.55,205538964284.0,16118147.0
