Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2009-08-07,1532.44,1539.47,1509.3,805552468855.0,0.0
2009-08-06,1497.66,1522.78,1492.62,787036300542.0,21858013.0
2009-08-05,1503.35,1517.98,1489.4,787146153333.0,217033402.0
2009-08-04,1514.54,1522.61,1500.94,792924887636.0,1871482.0
2009-08-03,1511.2,1511.35,1486.43,791054261535.0,17932410.0
2009-07-31,1481.1,1492.81,1472.37,777801899730.0,13448173.0
2009-07-30,1481.18,1495.34,1471.5,777398920160.0,160481274.0
2009-07-29,1456.83,1467.93,1449.69,764341286822.0,43807796.0
2009-07-28,1471.38,1473.04,1450.54,771963007399.0,1996320.0
2009-07-27,1472.47,1474.65,1453.9,772534720679.0,256468.0
2009-07-24,1468.51,1468.51,1448.83,770458868443.0,0.0
2009-07-23,1468.12,1472.82,1429.18,770255930077.0,5483181.0
2009-07-22,1430.84,1436.05,1411.52,750694787145.0,11276490.0
2009-07-21,1419.45,1426.87,1398.14,744723654463.0,0.0
2009-07-20,1418.97,1419.47,1397.39,744485844923.0,487072.0
2009-07-17,1391.27,1393.66,1382.57,729811167256.0,0.0
2009-07-16,1393.55,1396.19,1369.27,731007215974.0,3910269.0
2009-07-15,1376.53,1376.53,1343.32,722077645120.0,18681098.0
2009-07-14,1330.3,1330.41,1312.18,697755522089.0,5219844.0
2009-07-13,1316.64,1316.64,1271.92,690257904790.0,6820341.0
2009-07-10,1291.12,1300.85,1276.32,676865628338.0,2274635.0
2009-07-09,1292.3,1301.04,1285.5,677478563643.0,4331841.0
2009-07-08,1287.33,1297.11,1271.79,674867388317.0,769620.0
2009-07-07,1286.14,1320.62,1285.09,674239961898.0,2121670.0
2009-07-06,1320.2,1330.36,1305.07,692018150811.0,194246037.0
2009-07-02,1333.33,1363.28,1332.91,698943048347.0,15144241.0
2009-07-01,1380.26,1397.72,1378.53,723531718938.0,0.0
2009-06-30,1373.64,1388.55,1365.59,719313300468.0,4754018.0
2009-06-29,1377.87,1386.2,1362.43,721527380014.0,2537074.0
2009-06-26,1375.68,1378.57,1356.27,720269875245.0,59200575.0
2009-06-25,1365.29,1365.29,1324.02,714820508243.0,623512.0
2009-06-24,1334.12,1347.84,1323.29,698260419563.0,60706125.0
2009-06-23,1314.66,1328.9,1305.71,688502527428.0,3849252.0
2009-06-22,1316.1,1349.72,1315.97,689059164334.0,0.0
2009-06-19,1365.85,1375.79,1358.83,714866721338.0,0.0
2009-06-18,1351.67,1357.94,1339.2,707426604041.0,29937639.0
2009-06-17,1353.37,1366.04,1333.19,708209078533.0,4495635.0
2009-06-16,1346.58,1380.13,1343.95,705309346402.0,73831.0
2009-06-15,1369.87,1393.24,1358.93,718166492278.0,1987747.0
2009-06-12,1411.24,1411.24,1388.68,739701497288.0,16297918.0
2009-06-11,1419.06,1433.65,1417.04,744485928222.0,13792774.0
2009-06-10,1416.79,1437.54,1395.77,743296736316.0,169126308.0
2009-06-09,1422.75,1429.85,1410.97,746304872609.0,4083372.0
2009-06-08,1409.42,1421.03,1386.18,739312236841.0,8195011.0
2009-06-05,1412.38,1427.04,1396.76,740691498443.0,5217145.0
2009-06-04,1413.89,1413.89,1389.77,741484036266.0,14436357.0
2009-06-03,1398.85,1409.44,1381.68,733604476375.0,34134469.0
2009-06-02,1420.53,1424.6,1396.8,744962767389.0,7124710.0
2009-06-01,1405.92,1408.97,1370.97,737295593782.0,529215.0
2009-05-29,1353.5,1353.5,1329.97,709859827003.0,24102424.0
2009-05-28,1336.23,1345.02,1307.7,700817719421.0,51089803.0
2009-05-27,1327.36,1356.52,1326.04,695878922482.0,7895048.0
2009-05-26,1348.9,1352.37,1289.39,707153441354.0,7802124.0
2009-05-22,1305.18,1319.22,1297.65,684240187395.0,7184597.0
2009-05-21,1306.24,1325.44,1293.71,682927320830.0,2608433.0
2009-05-20,1337.44,1372.99,1332.98,699197820974.0,8137005.0
2009-05-19,1339.27,1349.85,1323.53,700124520350.0,7881144.0
2009-05-18,1332.54,1332.54,1294.69,696575924519.0,244205.0
2009-05-15,1285.35,1310.56,1282.05,671892394915.0,67562174.0
2009-05-14,1295.77,1308.45,1274.59,677314958127.0,20671805.0
2009-05-13,1278.83,1313.62,1278.83,668865880118.0,92118133.0
2009-05-12,1332.49,1360.83,1313.54,696914128360.0,8411722.0
2009-05-11,1348.67,1360.17,1330.18,705469871750.0,26549364.0
2009-05-08,1362.73,1369.25,1337.46,712792753537.0,0.0
2009-05-07,1334.03,1385.24,1323.18,697746168967.0,28901407.0
2009-05-06,1365.45,1379.1,1345.42,714117826541.0,111705691.0
2009-05-05,1364.29,1368.73,1345.36,713238105035.0,26264580.0
2009-05-04,1365.01,1365.01,1333.65,713637109059.0,90710618.0
2009-05-01,1323.36,1334.11,1309.77,691866539880.0,14430588.0
2009-04-30,1319.25,1350.8,1316.93,689703911768.0,2501703.0
2009-04-29,1303.97,1317.86,1281.19,681702151635.0,167670861.0
2009-04-28,1267.72,1281.87,1255.06,662527780559.0,31185016.0
2009-04-27,1269.05,1288.22,1259.17,663255319092.0,9197309.0
2009-04-24,1287.44,1296.66,1257.21,672877246681.0,0.0
2009-04-23,1255.6,1267.15,1239.11,656232149876.0,16140885.0
2009-04-22,1256.48,1280.54,1229.63,656705229221.0,3009961.0
2009-04-21,1246.93,1247.48,1209.5,651718472696.0,588824.0
2009-04-20,1217.21,1244.47,1214.51,636185601562.0,0.0
2009-04-17,1266.92,1272.84,1244.58,662162402475.0,3902274.0
2009-04-16,1258.24,1263.06,1224.31,657618823203.0,1720970.0
2009-04-15,1219.59,1220.23,1201.65,637386914989.0,7745639.0
2009-04-14,1210.88,1231.2,1207.67,632729914644.0,11285984.0
2009-04-13,1234.25,1239.59,1215.25,644943683480.0,9409201.0
2009-04-09,1239.37,1239.37,1207.59,647240163172.0,0.0
2009-04-08,1189.47,1189.47,1167.14,621180299448.0,0.0
2009-04-07,1163.84,1188.0,1162.61,607784072146.0,2424740.0
2009-04-06,1204.52,1211.33,1188.89,628990714066.0,193805589.0
2009-04-03,1220.96,1220.96,1198.08,637553155542.0,15395075.0
2009-04-02,1206.1,1218.69,1168.49,629626462306.0,0.0
2009-04-01,1149.68,1150.65,1111.26,600184473755.0,3180638.0
2009-03-31,1134.76,1153.11,1125.36,592138943721.0,2173617.0
2009-03-30,1123.36,1137.26,1109.25,586168381081.0,2539330.0
2009-03-27,1157.49,1175.25,1154.38,604127534602.0,68607134.0
2009-03-26,1188.86,1188.86,1152.22,620390626298.0,0.0
2009-03-25,1140.0,1159.99,1106.86,594888373310.0,58854463.0
2009-03-24,1129.65,1149.53,1128.69,589257030733.0,3603969.0
2009-03-23,1151.94,1151.94,1094.17,600861069507.0,1310017.0
2009-03-20,1075.36,1109.19,1067.52,562263044837.0,38664792.0
2009-03-19,1096.28,1106.24,1089.04,573205284372.0,4144513.0
2009-03-18,1096.05,1106.21,1059.15,573088631874.0,10335338.0
2009-03-17,1072.25,1072.25,1028.7,560585558242.0,6738958.0
2009-03-16,1030.64,1057.56,1029.18,538601041132.0,0.0
2009-03-13,1048.25,1053.74,1030.14,547827367613.0,16454711.0
2009-03-12,1042.37,1044.38,986.53,544828269873.0,4039736.0
2009-03-11,1001.43,1015.01,990.32,523403288688.0,184247741.0
2009-03-10,992.98,992.98,945.35,518947812993.0,9708498.0
2009-03-09,930.62,963.96,927.87,486355948255.0,165290790.0
2009-03-06,948.51,970.18,928.08,495724794658.0,10716860.0
2009-03-05,955.97,985.71,953.77,499649697705.0,11672870.0
2009-03-04,995.49,1006.29,980.24,520310863931.0,16887366.0
2009-03-03,968.87,988.81,962.82,506310027309.0,23033429.0
2009-03-02,973.68,1012.01,972.85,508820715538.0,562015.0
2009-02-27,1021.36,1037.81,1007.75,533735368642.0,7042711.0
2009-02-26,1021.99,1055.96,1021.9,532639437020.0,33468467.0
2009-02-25,1044.85,1065.19,1033.32,544551054066.0,26603004.0
2009-02-24,1065.92,1068.93,1024.87,555536790155.0,7113644.0
2009-02-23,1020.5,1068.1,1019.57,531748702831.0,7137894.0
2009-02-20,1057.89,1067.24,1038.3,551231056366.0,624753.0
2009-02-19,1058.02,1088.72,1057.22,551342283527.0,866592.0
2009-02-18,1066.47,1081.3,1055.54,555736279602.0,22714385.0
2009-02-17,1074.74,1091.13,1072.49,560057735982.0,70699117.0
2009-02-13,1122.43,1136.69,1118.01,584909155100.0,1261423.0
2009-02-12,1126.82,1127.45,1092.95,587192845319.0,1869276.0
2009-02-11,1122.14,1136.41,1108.86,584751760208.0,151199389.0
2009-02-10,1117.32,1174.04,1113.9,581923726540.0,27088525.0
2009-02-09,1167.95,1173.22,1157.7,608335897452.0,297307.0
2009-02-06,1168.79,1171.06,1136.66,608759847699.0,28886921.0
2009-02-05,1138.23,1140.78,1107.58,592838391448.0,62536236.0
2009-02-04,1120.4,1146.88,1115.44,583551955282.0,196110220.0
2009-02-03,1133.27,1137.52,1104.33,590311648790.0,4987800.0
2009-02-02,1110.81,1116.59,1087.11,578647985630.0,95344799.0
2009-01-30,1103.66,1141.64,1099.41,574924728531.0,9703209.0
2009-01-29,1121.34,1146.88,1120.2,583955925706.0,64402800.0
2009-01-28,1160.39,1167.64,1136.29,604274721753.0,146519543.0
2009-01-27,1118.6,1127.9,1109.63,582514646978.0,3992640.0
2009-01-26,1115.24,1134.73,1099.24,580743130030.0,8170632.0
2009-01-23,1107.74,1123.62,1075.01,576845609109.0,0.0
2009-01-22,1105.31,1126.51,1086.05,575602887238.0,20344728.0
2009-01-21,1132.86,1133.77,1089.54,589948992741.0,1848634.0
2009-01-20,1089.6,1153.26,1089.41,567459690518.0,0.0
2009-01-16,1159.1,1164.86,1126.14,603664224781.0,0.0
2009-01-15,1146.78,1156.59,1096.93,597238693308.0,1112869.0
2009-01-14,1116.12,1146.23,1113.17,581270770644.0,13840502.0
2009-01-13,1164.06,1178.96,1150.44,606366671741.0,11239973.0
2009-01-12,1166.77,1202.65,1160.65,607783370500.0,2219578.0
2009-01-09,1202.82,1241.94,1201.92,626560383037.0,6008098.0
2009-01-08,1238.71,1238.71,1209.9,645254275996.0,0.0
2009-01-07,1217.19,1237.16,1207.55,634047863946.0,639068.0
2009-01-06,1258.5,1268.81,1242.23,655522351205.0,8816254.0
2009-01-05,1236.53,1248.13,1219.33,644234057210.0,195378041.0
2009-01-02,1245.0,1248.65,1189.9,647789416940.0,1704400.0
2008-12-31,1191.06,1197.25,1161.14,619766474271.0,0.0
2008-12-30,1163.61,1163.61,1129.06,606647661755.0,7242480.0
2008-12-29,1128.06,1146.75,1116.48,566818180032.0,81182119.0
2008-12-26,1145.67,1146.97,1133.53,575674953264.0,0.0
2008-12-24,1137.84,1139.52,1130.73,571740567861.0,1273200.0
2008-12-23,1135.38,1156.18,1127.57,570095283563.0,28623050.0
2008-12-22,1143.97,1176.55,1120.41,574369983332.0,6390793.0
2008-12-19,1175.66,1198.09,1167.16,590789072048.0,923405.0
2008-12-18,1168.56,1203.73,1152.89,587199838324.0,13220418.0
2008-12-17,1195.11,1207.4,1165.54,600545456230.0,44503016.0
2008-12-16,1179.66,1179.66,1132.41,592781304008.0,0.0
2008-12-15,1117.7,1153.09,1104.87,560542744924.0,14897200.0
2008-12-12,1140.76,1142.94,1097.56,573528078641.0,5268499.0
2008-12-11,1121.15,1168.19,1114.88,563666255822.0,17559018.0
2008-12-10,1162.21,1172.32,1140.92,584268371965.0,198523680.0
2008-12-09,1145.83,1193.21,1141.49,576049019711.0,3385576.0
2008-12-08,1174.75,1183.2,1149.88,590558812039.0,30906641.0
2008-12-05,1129.56,1129.56,1045.69,567794762158.0,5042041.0
2008-12-04,1084.71,1129.73,1067.55,545250124705.0,1262946.0
2008-12-03,1113.34,1114.84,1055.35,559644162058.0,22575641.0
2008-12-02,1085.76,1086.97,1049.88,545821560082.0,4949610.0
2008-12-01,1040.82,1122.9,1040.82,523219541920.0,0.0
2008-11-28,1156.41,1156.41,1132.59,581182141628.0,5762052.0
2008-11-26,1147.74,1147.74,1062.31,576833197903.0,203001979.0
2008-11-25,1083.06,1085.87,1049.2,543991826714.0,28499838.0
2008-11-24,1072.01,1079.6,1004.88,538517804216.0,11503213.0
2008-11-21,992.43,992.43,920.15,498580670696.0,0.0
2008-11-20,936.92,1011.07,936.1,470190980342.0,6225227.0
2008-11-19,993.65,1075.23,993.65,498654215289.0,7839088.0
2008-11-18,1068.06,1093.86,1035.45,537048341038.0,6730847.0
2008-11-17,1079.15,1111.08,1076.43,542690213340.0,833215.0
2008-11-13,1167.02,1167.4,1035.17,586569058090.0,15012228.0
2008-11-12,1087.58,1142.73,1087.58,546659692206.0,88462805.0
2008-11-11,1162.52,1190.74,1148.92,584567789561.0,0.0
2008-11-10,1202.37,1261.96,1190.71,604635846249.0,6765832.0
2008-11-07,1229.43,1239.62,1205.23,619701890235.0,24500460.0
2008-11-06,1201.51,1250.46,1198.24,605691368796.0,80454138.0
2008-11-05,1251.18,1316.75,1250.64,630786024215.0,231613197.0
2008-11-04,1331.19,1337.74,1302.28,671122824472.0,11660871.0
2008-11-03,1292.55,1306.24,1281.17,651641201741.0,0.0
2008-10-31,1291.75,1304.68,1238.05,651475760325.0,43720633.0
2008-10-30,1261.1,1278.08,1221.78,636144306970.0,52312775.0
2008-10-29,1223.0,1261.03,1182.6,616886060774.0,148620832.0
2008-10-28,1200.15,1200.37,1085.25,605519987207.0,227992.0
2008-10-27,1094.28,1144.7,1093.87,552472691845.0,3358087.0
2008-10-24,1130.57,1157.96,1098.84,570797415355.0,2323534.0
2008-10-23,1183.0,1215.53,1133.23,597065359298.0,4784862.0
2008-10-22,1203.65,1255.81,1181.13,607581383314.0,12572393.0
2008-10-21,1278.05,1327.67,1278.05,627707311589.0,1263264.0
2008-10-20,1325.63,1325.71,1274.87,651077326838.0,105941.0
2008-10-17,1276.19,1325.72,1231.23,626811876531.0,0.0
2008-10-16,1274.91,1274.91,1167.09,626225730821.0,26785258.0
2008-10-15,1215.47,1338.66,1215.47,597392972843.0,12961245.0
2008-10-14,1358.16,1458.85,1338.11,667480043088.0,1347407.0
2008-10-13,1406.98,1406.98,1317.95,691468796405.0,0.0
2008-10-10,1268.9,1295.14,1175.99,623608243865.0,17979281.0
2008-10-09,1271.6,1386.46,1264.64,624938010403.0,0.0
2008-10-08,1355.16,1398.11,1323.42,666001557957.0,16853911.0
2008-10-07,1373.89,1476.66,1373.89,675208141855.0,2063202.0
2008-10-06,1460.26,1488.2,1380.79,717639328370.0,185988133.0
2008-10-03,1528.08,1610.23,1528.01,750863653180.0,18453433.0
2008-10-02,1566.58,1649.88,1561.59,770054466199.0,42442139.0
2008-10-01,1660.88,1680.75,1651.32,816890735994.0,3294077.0
2008-09-30,1690.82,1690.82,1633.64,831458852373.0,5470384.0
2008-09-29,1618.88,1737.11,1615.75,795969688035.0,19131082.0
2008-09-26,1763.2,1764.71,1733.1,866931561785.0,69350628.0
2008-09-25,1770.97,1785.21,1755.71,870312717895.0,372298.0
2008-09-24,1750.82,1777.53,1745.13,860414188472.0,3716877.0
2008-09-23,1762.91,1801.69,1756.24,849520276496.0,6385964.0
2008-09-22,1791.39,1854.35,1790.99,863239549666.0,0.0
2008-09-19,1861.51,1891.31,1837.15,897364515442.0,759870.0
2008-09-18,1801.86,1805.17,1709.41,865981944199.0,576121.0
2008-09-17,1723.13,1781.08,1723.13,831026422005.0,15324976.0
2008-09-16,1802.46,1807.25,1760.67,869187005494.0,18227793.0
2008-09-15,1781.71,1837.89,1781.71,859179620825.0,496545.0
2008-09-12,1852.92,1861.0,1823.19,893479622676.0,14719877.0
2008-09-11,1846.57,1846.58,1798.53,890409498252.0,22113240.0
2008-09-10,1827.37,1841.91,1804.17,881032217414.0,28059986.0
2008-09-09,1808.82,1880.47,1808.82,871546974471.0,0.0
2008-09-08,1871.25,1895.1,1848.18,901522992220.0,8571655.0
2008-09-05,1853.51,1859.91,1814.78,892990925647.0,6601519.0
2008-09-04,1851.48,1897.9,1851.48,892017532766.0,2464452.0
2008-09-03,1904.49,1925.63,1892.29,917543360859.0,44523339.0
2008-09-02,1911.78,1966.14,1903.84,921027204938.0,2203599.0
2008-08-29,1928.18,1945.94,1923.23,929221931418.0,0.0
2008-08-28,1951.45,1952.43,1930.02,940398836270.0,41933339.0
2008-08-27,1922.94,1932.01,1901.92,926806560486.0,38656184.0
2008-08-26,1900.96,1910.1,1887.93,915920406411.0,1177100.0
2008-08-25,1900.0,1937.09,1895.89,915180692766.0,6220575.0
2008-08-22,1946.66,1948.85,1924.79,939599047026.0,8418998.0
2008-08-21,1922.41,1928.6,1907.47,927725747189.0,5769645.0
2008-08-20,1921.5,1936.0,1907.03,927005482726.0,33234842.0
2008-08-19,1916.5,1932.41,1910.08,922246000382.0,11391599.0
2008-08-18,1942.07,1977.53,1933.5,934599462791.0,0.0
2008-08-15,1969.67,1985.85,1959.64,947512136077.0,2112873.0
2008-08-14,1971.79,1977.48,1938.83,948406307746.0,114757715.0
2008-08-13,1952.19,1961.15,1928.26,939135806121.0,53296896.0
2008-08-12,1948.2,1962.54,1941.1,936883475462.0,5691770.0
2008-08-11,1956.44,1970.2,1914.6,940818165495.0,873771.0
2008-08-08,1923.3,1925.79,1880.78,924898967268.0,24773509.0
2008-08-07,1884.8,1900.92,1881.41,907295802972.0,54863579.0
2008-08-06,1907.38,1909.79,1874.86,918534713139.0,98057582.0
2008-08-05,1895.1,1895.69,1863.76,912473119724.0,270424068.0
2008-08-04,1848.55,1878.93,1844.78,890719346206.0,2020521.0
2008-08-01,1879.12,1901.24,1861.68,905185329750.0,18275165.0
2008-07-31,1893.19,1918.14,1886.07,911693304401.0,93797150.0
2008-07-30,1904.71,1913.79,1881.61,917203988022.0,176778346.0
2008-07-29,1891.07,1891.64,1851.7,912321616778.0,38190733.0
2008-07-28,1843.68,1878.21,1839.23,889290380437.0,0.0
2008-07-25,1878.8,1888.99,1868.56,906039563360.0,0.0
2008-07-24,1869.2,1910.4,1867.46,899246546463.0,4288978.0
2008-07-23,1910.22,1935.44,1893.91,919072619910.0,9370434.0
2008-07-22,1906.14,1906.14,1872.04,916712225976.0,1582591.0
2008-07-21,1879.61,1885.79,1865.02,903947373038.0,0.0
2008-07-18,1875.98,1889.73,1869.05,902061919878.0,0.0
2008-07-17,1883.87,1886.65,1854.2,905550678161.0,26786682.0
2008-07-16,1875.55,1875.92,1810.47,901538963985.0,3986867.0
2008-07-15,1817.95,1841.32,1779.86,873821367044.0,4969083.0
2008-07-14,1824.29,1854.38,1814.24,876584603877.0,13585163.0
2008-07-11,1834.49,1850.68,1799.28,881497850271.0,9700553.0
2008-07-10,1840.68,1851.54,1818.66,884468074171.0,2231387.0
2008-07-09,1830.6,1877.88,1830.4,868842887027.0,33878345.0
2008-07-08,1870.64,1870.64,1818.2,888242854478.0,2494714.0
2008-07-07,1834.75,1862.14,1812.55,870847863616.0,186362562.0
2008-07-03,1842.85,1863.47,1829.13,874692222393.0,14994410.0
2008-07-02,1853.58,1916.57,1853.58,879242962693.0,4442591.0
2008-07-01,1907.72,1910.27,1869.38,904453072124.0,2836748.0
2008-06-30,1907.26,1933.3,1907.26,905907896075.0,3753607.0
2008-06-27,1923.39,1933.65,1903.62,913565276323.0,15370669.0
2008-06-26,1925.19,1960.75,1924.36,914321927461.0,60512749.0
2008-06-25,1979.88,1995.37,1965.86,940256754726.0,2529483.0
2008-06-24,1962.84,1985.38,1952.77,926180528199.0,0.0
2008-06-23,1989.85,2019.37,1989.22,939076571471.0,6388453.0
2008-06-20,2006.34,2040.55,1994.59,949109175933.0,756353.0
2008-06-19,2051.32,2053.84,2015.51,970384894021.0,10132423.0
2008-06-18,2032.59,2047.86,2023.64,961378315767.0,7521946.0
2008-06-17,2056.02,2070.56,2054.88,972642601989.0,0.0
2008-06-16,2064.13,2065.96,2039.04,975869173762.0,369823.0
2008-06-13,2049.59,2049.59,2021.34,969020627910.0,661093.0
2008-06-12,2004.7,2029.79,1995.97,948731739751.0,67500912.0
2008-06-11,2002.57,2041.0,2002.57,947738805822.0,22955083.0
2008-06-10,2039.66,2053.23,2031.43,964715371035.0,34596954.0
2008-06-09,2055.06,2076.65,2038.51,972360426055.0,0.0
2008-06-06,2067.2,2113.13,2067.2,978291995560.0,11802991.0
2008-06-05,2129.37,2129.37,2093.26,1007678205678.0,204193.0
2008-06-04,2093.44,2108.7,2068.96,990685511376.0,20597539.0
2008-06-03,2077.54,2098.98,2059.97,983190246480.0,26434212.0
2008-06-02,2083.83,2100.98,2067.07,986164301449.0,0.0
2008-05-30,2103.03,2107.18,2086.26,995245828608.0,19181353.0
2008-05-29,2090.13,2102.21,2076.3,990345596089.0,10100355.0
2008-05-28,2075.64,2075.64,2058.09,983598402205.0,56677503.0
2008-05-27,2065.65,2065.87,2042.13,978140083030.0,9232826.0
2008-05-23,2043.21,2054.89,2029.92,968017104558.0,1853848.0
2008-05-22,2067.23,2074.83,2058.19,979300566295.0,5647388.0
2008-05-21,2053.57,2097.25,2048.93,972860631784.0,7473750.0
2008-05-20,2083.64,2090.66,2073.23,985778739257.0,2976649.0
2008-05-19,2094.21,2121.34,2085.16,990760810699.0,6309624.0
2008-05-16,2099.05,2112.08,2079.92,992828605129.0,2127155.0
2008-05-15,2106.88,2107.55,2075.11,996543772689.0,77319929.0
2008-05-14,2078.74,2103.02,2076.46,985495201614.0,84175394.0
2008-05-13,2075.16,2075.82,2050.8,984066175674.0,21169807.0
2008-05-12,2060.94,2061.44,2021.66,977226149137.0,1031309.0
2008-05-09,2027.03,2031.53,2013.43,961158800639.0,19082254.0
2008-05-08,2030.9,2038.05,2014.91,963415074839.0,15177503.0
2008-05-07,2015.55,2059.21,2013.77,958184308160.0,68930568.0
2008-05-06,2046.78,2050.82,2018.61,972921735277.0,75560567.0
2008-05-05,2030.75,2048.89,2026.19,965422525725.0,19151573.0
2008-05-02,2044.38,2064.71,2033.06,973807378152.0,80188700.0
2008-05-01,2047.14,2047.14,2000.76,975167169158.0,73400119.0
2008-04-30,2001.46,2029.5,1994.17,954226785963.0,61095867.0
2008-04-29,2010.05,2014.35,1999.36,958415800791.0,149751139.0
2008-04-28,2012.21,2021.75,2002.2,959425810140.0,43626053.0
2008-04-25,2007.26,2011.52,1977.1,957066615520.0,0.0
2008-04-24,1993.04,2006.31,1958.5,950340178938.0,2994480.0
2008-04-23,1987.51,1995.28,1972.68,945674997420.0,5553180.0
2008-04-22,1978.51,1995.25,1964.28,941448981529.0,1582591.0
2008-04-21,2004.82,2007.52,1994.13,953959984251.0,0.0
2008-04-18,2010.3,2017.31,1994.98,956559261449.0,1107600.0
2008-04-17,1969.9,1978.26,1962.26,937346422312.0,22802651.0
2008-04-16,1981.12,1982.51,1948.67,943366207274.0,4350390.0
2008-04-15,1935.04,1939.3,1919.47,921431208838.0,722385.0
2008-04-14,1929.29,1946.13,1928.61,918469716781.0,16868380.0
2008-04-11,1934.92,1962.52,1930.61,921147111974.0,11165278.0
2008-04-10,1979.76,1988.73,1955.38,942490191202.0,7113374.0
2008-04-09,1965.62,2002.58,1958.32,935931839039.0,30946934.0
2008-04-08,2000.6,2006.63,1991.24,952462108336.0,2640229.0
2008-04-07,2007.58,2028.93,2004.01,955830747478.0,1432478.0
2008-04-04,2013.39,2027.55,1994.22,958589064414.0,1704400.0
2008-04-03,1996.78,2003.93,1975.67,950580559370.0,74375100.0
2008-04-02,1994.51,2006.77,1976.53,949250519501.0,4882201.0
2008-04-01,1982.41,1982.41,1934.28,943339151591.0,0.0
2008-03-31,1914.72,1921.5,1898.07,911649182325.0,133592620.0
2008-03-28,1902.39,1939.61,1898.12,905676246294.0,25511751.0
2008-03-27,1935.01,1968.5,1934.74,923126858366.0,62549281.0
2008-03-26,1961.17,1966.7,1941.53,935479560020.0,253339416.0
2008-03-25,1973.09,1975.67,1948.13,941124028437.0,0.0
2008-03-24,1960.15,1963.16,1903.72,934881397699.0,31250819.0
2008-03-20,1897.63,1900.24,1854.35,907129757522.0,17372057.0
2008-03-19,1856.28,1920.21,1856.24,887195632710.0,7076213.0
2008-03-18,1900.74,1900.74,1851.81,908587672049.0,8940361.0
2008-03-17,1826.73,1850.59,1812.18,873084407991.0,127460.0
2008-03-14,1868.79,1914.86,1850.15,892227669485.0,0.0
2008-03-13,1904.57,1909.07,1848.89,909324122698.0,21647339.0
2008-03-12,1888.26,1916.17,1883.94,901329505692.0,88861130.0
2008-03-11,1889.3,1889.31,1841.73,901842103135.0,3462203.0
2008-03-10,1823.41,1867.16,1822.33,870278749762.0,26193083.0
2008-03-07,1867.11,1896.0,1849.65,890569965205.0,6413507.0
2008-03-06,1889.95,1934.37,1889.76,901522027994.0,11199180.0
2008-03-05,1935.44,1950.86,1919.39,923263363046.0,8122595.0
2008-03-04,1922.51,1928.45,1893.64,904918992316.0,12020151258.0
2008-03-03,1929.49,1941.72,1910.83,920578694622.0,17312053.0
2008-02-29,1930.78,1966.81,1924.0,921313510802.0,25200369.0
2008-02-28,1988.49,2011.96,1984.07,948726870332.0,10370201.0
2008-02-27,2012.03,2022.39,1997.18,960730823059.0,54534901.0
2008-02-26,2012.65,2023.78,1988.68,960955408948.0,7280294.0
2008-02-25,1998.47,2002.48,1962.41,954075694414.0,2240894.0
2008-02-22,1971.17,1972.37,1936.64,941049282485.0,0.0
2008-02-21,1954.07,2003.07,1950.97,933253122402.0,42445212.0
2008-02-20,1990.16,1994.77,1959.47,950497705331.0,32557111.0
2008-02-19,1973.75,2001.84,1967.46,942690115125.0,7338933.0
2008-02-15,1973.44,1974.51,1956.96,942781092041.0,0.0
2008-02-14,1974.72,2009.76,1967.73,942455255748.0,68563527.0
2008-02-13,2000.39,2000.39,1967.93,954742804530.0,116765485.0
2008-02-12,1957.33,1978.18,1944.5,934219825689.0,2146806.0
2008-02-11,1950.61,1955.09,1924.27,930814150515.0,154329.0
2008-02-08,1933.55,1948.21,1914.72,922727528155.0,20192198.0
2008-02-07,1934.2,1952.03,1897.99,923038126551.0,59880041.0
2008-02-06,1911.77,1963.59,1910.48,912361509053.0,86032575.0
2008-02-05,1940.42,1985.12,1940.42,926024043960.0,90748305.0
2008-02-04,2006.67,2030.88,2006.33,957446458846.0,73279701.0
2008-02-01,2029.1,2031.98,1991.85,967985604536.0,6163299.0
2008-01-31,1988.33,2002.41,1910.41,948532230119.0,78378180.0
2008-01-30,1943.16,1986.41,1942.13,926975012905.0,176804683.0
2008-01-29,1957.51,1961.27,1936.66,933617891755.0,23179297.0
2008-01-28,1951.21,1951.23,1899.85,930602048091.0,0.0
2008-01-25,1917.1,1967.73,1909.79,917445431607.0,0.0
2008-01-24,1939.71,1944.68,1916.01,928237630630.0,0.0
2008-01-23,1920.91,1924.53,1819.73,919368565852.0,20451941.0
2008-01-22,1869.71,1886.64,1793.69,894593472764.0,2994480.0
2008-01-18,1888.85,1927.2,1871.88,903450418865.0,828231.0
2008-01-17,1895.0,1959.24,1894.61,906389162533.0,1582591.0
2008-01-16,1943.85,1972.3,1918.65,929747330472.0,9904599.0
2008-01-15,1945.94,1976.29,1940.78,930596924359.0,685286.0
2008-01-14,2000.39,2003.72,1984.86,956328320737.0,2366775.0
2008-01-11,1983.85,2022.69,1978.16,948419704013.0,18022339.0
2008-01-10,2032.21,2046.18,1989.64,971527752624.0,5740404.0
2008-01-09,2013.19,2013.19,1954.09,962433296118.0,30605190.0
2008-01-08,2008.23,2074.95,2008.22,959876255429.0,437778.0
2008-01-07,2045.85,2071.46,2030.15,978072391673.0,639068.0
2008-01-04,2057.93,2111.99,2056.82,983765907455.0,108438550.0
2008-01-03,2131.72,2152.28,2127.13,1019030501678.0,15830156.0
2008-01-02,2142.75,2186.59,2136.16,1024064550035.0,2572177.0
